gene	p
CTB-43E15.1	0.199183660415526
PCDH17	0.294901675455043
PARVA	0.434846746435011
RP11-51B23.3	0.177551860750537
RP11-388G22.1	0.36128423569107
ITPR2	0.86676314558589
RP11-666F17.1	0.376663561751172
OR5D16	0.0751416201262488
OR5L2	0.154544836712094
RP11-499F3.2	0.258306315238206
PLXDC1	0.345033401161745
SLC26A6	0.104017334223498
TMEM89	0.0750536697302722
MMP10	0.130174581536014
WTAPP1	0.344777545464358
AC090505.1	0.17710411328011
CTC-359M8.1	0.219144402556958
AL161452.1	0.04024
LCN1	0.0750016990417405
C1ORF173	0.219044458925166
RP4-612J11.1	0.177000171903047
RPL7L1P1	0.130006676234604
SNORD38	0.198432084304452
FAM210CP	0.103857424412631
AC004528.1	0.0749217441363071
AC004528.4	0.0749217441363071
GRIN3B	0.103845431176816
TMEM259	0.103845431176816
RALGAPA1	0.275820437273378
RNU6-264P	0.0748897621741338
SCARNA8	0.154061109534223
CDH1	0.218660675379086
FTLP14	0.129798793480477
LRG_301	0.218660675379086
RP11-354M1.2	0.153933181685529
AC018359.1	0.604055312803579
EMP1	0.238233636229167
AC026740.1	0.0401
CEP72	0.153785265110478
CTD-2589H19.6	0.0401
TPPP	0.0747498410896255
ACSF3	0.1764564785461
ZNF683	0.153725298931403
RP11-1022B3.1	0.129602903962165
OSBPL10-AS1	0.153641346280698
AC096558.1	0.471610011953258
ELMO1	0.855221654986588
CTD-3195I5.3	0.153565389120536
ITGAE	0.292790865951603
AC017116.11	0.0746059222598454
PGAM2	0.0746059222598454
POLM	0.0746059222598454
LRRK1	0.292678929083997
OXNAD1	0.23764196992896
RP11-415F23.4	0.17609668147165
PDE6C	0.256527318592314
AP000908.1	0.12930307306679
ZBTB16	0.655582251610092
CLEC3A	0.237550021787712
RP11-281J9.2	0.217889110541654
TMCO5B	0.256395392998349
RP11-26P13.2	0.103233776150251
RCHY1	0.0744660011753371
CTA-357J21.1	0.103169812225905
RP11-317J10.4	0.129119176784294
PLCB4	0.551716831706917
EFHB	0.256059582395529
INSR	0.529553331920797
AC011523.2	0.23709028108147
KLK1	0.153029691254133
KLK15	0.197040868949912
OTOL1	0.0743180846002854
CTB-35F21.1	0.175509012916715
RNU6-236P	0.10298991368868
DMXL2	0.291599537860647
RP11-370I10.2	0.152845794971636
C12ORF39	0.152825806245278
GOLT1B	0.255631823651461
AC016712.2	0.10291795427379
SYCP2L	0.481788271414922
LRRC41	0.102873979075801
UQCRH	0.03979
RNU2-43P	0.128719402257127
RP11-107I14.2	0.128719402257127
RP4-575N6.4	0.102790026425096
SLC22A23	0.590442990153553
RP11-154H17.1	0.35682275196789
TREML2	0.196341263527371
TREML3P	0.236262747810235
KIAA0825	0.570498238993208
FCER1G	0.128507521757729
ITGA3	0.152442022699198
MYH13	0.386773859543218
RP11-401O9.3	0.236090844763553
RP11-159H10.1	0.1026061301426
RP11-159H10.3	0.152362067793764
CTD-2555O16.1	0.128423569107024
RP11-712C19.1	0.102594136906785
TEX21P	0.152342079067406
OR10T2	0.152326088086319
KIAA1279	0.073902319092032
TFCP2	0.195901511547487
GALR1	0.216162084584294
FGGY	0.617379797794044
GPR124	0.272362387613386
FRA10AC1	0.195637660359557
PUS7	0.215838267217289
LINC01060	0.607529353444657
RP11-383H13.1	0.764976553223982
TRPA1	0.355315602000472
ERV3-1	0.0395
ZNF117	0.0395
LINC00526	0.102046445804566
RP11-835E18.4	0.12776793888247
RP11-835E18.5	0.102046445804566
AC007956.1	0.0735665084892121
AC090427.1	0.151530536777258
ZNF333	0.215390519746863
AC087431.1	0.03942
AC090044.1	0.427223046201942
AMZ1	0.322829923922907
GNA12	0.28916091324493
MIR885	0.127588040345245
SMARCA2	0.75283540083393
RN7SL283P	0.127516080930355
ANP32A	0.173710027544465
MIR4312	0.0734345828952471
HSP90AB1	0.127476103477639
MIR4647	0.03935
NFKBIE	0.03935
SLC35B2	0.0734265874047038
LINC00029	0.073362623480357
LINC01056	0.12738415533639
RP11-305P22.9	0.288745147736676
AC007535.1	0.173562110969413
SAG	0.17353012900724
MRGPRX3	0.151090784797374
RP11-113D6.6	0.253025293734334
AC002059.10	0.101618687060498
GAS2L1	0.073290664065467
RASL10A	0.101618687060498
RP11-197M22.2	0.127164279346449
AK4P1	0.0731987159242188
LRG_214	0.234123954089893
NF1	0.234123954089893
LETM2	0.03919
RP11-350N15.4	0.0731467452356871
RP11-350N15.6	0.03919
CLUAP1	0.0731427474904154
NLRC3	0.101426795287458
ISG20	0.150762969685098
STPG1	0.270623368420211
SLC26A9	0.30508793040725
ASCC3	0.412007627697978
B4GALNT4	0.0730108218964504
PCDH1	0.150455143299179
AC073071.1	0.193898641166382
MIR4763	0.0729148760099304
MIRLET7A3	0.0729148760099304
MIRLET7B	0.0729148760099304
C10ORF10	0.101102977920453
RASSF4	0.172718586717092
GBA3	0.321214834833154
FBP2	0.252021859671145
PDE4B	0.671373345433176
GAS7	0.71407726042512
PKMP5	0.0728389188497688
ADAMTS9-AS2	0.66313399242827
MTHFD2P7	0.100947065854858
RP11-299P2.1	0.150059366517284
NOL11	0.100851119968338
SNORA38B	0.0727269819821621
PGBD1	0.149975413866579
PGM1	0.303872615844664
SNORD50	0.03886
HTR2A	0.336478226280378
TET2	0.251238301597899
TET2-AS1	0.03883
LINC00603	0.100691210157471
TMEM87B	0.193091096621505
AC112721.1	0.126092883613642
AC112721.2	0.126092883613642
DISC1	0.725566780335891
TSNAX-DISC1	0.521729744424145
RP1-18D14.7	0.126036915179839
TAL1	0.149647598754303
OR52N4	0.100583271035136
RP4-740C4.5	0.0725151014827637
RP4-740C4.6	0.0725151014827637
RP4-740C4.7	0.03878
KDM3B	0.192823247688304
SLC6A11	0.436901587504647
AC010731.2	0.100507313874974
ADAM23	0.423433183684402
AC017028.1	0.100439352205356
SMUG1	0.0723871736340704
MIR596	0.100371390535738
MIR1827	0.100323417592478
ZNF469	0.100307426611391
RPL7AP38	0.125673120360117
SKAP2	0.422965447487617
RAPGEF4	0.582847274137386
MYBPC1	0.436014088054337
ZNF397	0.072259245785377
ZSCAN30	0.125565181237782
AC078851.1	0.12553719702088
AC078851.2	0.12553719702088
RP11-184D12.1	0.619470618571126
RP11-513N24.1	0.149023950491923
RPL35P9	0.171147472825326
STXBP1	0.125453244370175
RP11-336N8.2	0.072151306663042
RP11-336N8.3	0.03855
DIAPH1	0.191963732454895
RP11-89K11.1	0.0721353156819554
TARSL2	0.171003553995547
CTD-2270F17.1	0.24973115163048
KCNIP1	0.799237230202166
ACER1	0.148768094794536
RP11-973H7.1	0.0720393697954353
RP11-246A10.1	0.148680144398559
OLR1	0.191715872248052
TMEM52B	0.170787675750876
C17ORF64	0.0719834013616321
USP32	0.1706997253549
PHLPP1	0.507429809587393
IQGAP2	0.716012169136607
ATP2C2	0.471941824810807
RPL34-AS1	0.170323937299363
LINC00511	0.722020780279922
CTC-497E21.5	0.392906400789954
LACTBL1	0.124753638947634
PAX8	0.300662426391515
PAX8-AS1	0.300662426391515
PDGFD	0.589227675590967
HIGD1AP13	0.0383
LINC01094	0.0716955637020721
SKA1	0.0994519091232545
NDRG3	0.16986019884785
SLA2	0.0993559632367345
PDLIM1	0.283352189365198
RP5-842K16.1	0.0993319767651045
TMEM178B	0.680248339936276
RP11-448A19.1	0.03823
QPCT	0.210473293062713
MINPP1	0.210373349430921
LPHN1	0.0992280353880411
RP11-473D24.1	0.0992160421522261
BHLHA9	0.124301893731935
TUSC5	0.190396616308402
C3ORF18	0.0714636944763154
HEMK1	0.0714636944763154
RP11-44N11.2	0.190316661402969
RP11-44N11.3	0.190316661402969
ZNF233	0.147468827581244
ZNF235	0.190228711006992
DSC3	0.432016342782671
MOB3B	0.558353088857884
SERPINB7	0.265286378482536
RP11-292I17.1	0.147352892968366
EVA1A	0.404967598274573
SNOU109	0.247436445844544
RP11-122M14.1	0.19003282148868
FABP12P1	0.124034044798733
RN7SL234P	0.0989721796906544
MESDC2	0.16921256411384
ADHFE1	0.169168588915852
FDFT1	0.315098284567504
RP11-297N6.4	0.169004681359713
OR52P1P	0.123750204884445
OR56B1	0.123750204884445
TRIM22	0.346264706705418
RGS7BP	0.314790458181586
RP11-26J3.1	0.361104337153845
RP11-367B6.2	0.03794
RN7SKP26	0.123602288309393
CA1	0.168656877521078
MTND5P15	0.071047928968062
STRA8	0.123466364970157
RP11-592H6.3	0.123446376243799
LGALS2	0.168452992512223
RP11-17E13.2	0.123406398791082
RP11-112J1.1	0.123390407809995
RP11-342I1.2	0.146489379989686
ARNT2	0.52430829012437
MIR5572	0.070916003374097
RP11-379K22.3	0.070916003374097
CSTF2T	0.146437409301154
PPP1R1A	0.168121179654675
AL391056.1	0.12318652280114
RP11-492E3.2	0.0983045562302861
CPNE4	0.892196801004234
LINC01171	0.0982765720133845
TPO	0.454355743360745
ME3	0.52346876361732
RP11-317J19.1	0.478418172150907
G3BP2	0.146133580660508
FGF14	0.856572892888411
DLGAP3	0.262883733574264
RP5-997D16.2	0.146029639283444
SMIM12	0.188361763965124
CTD-2319I12.1	0.0706921296388837
CTD-2319I12.2	0.0980926757308878
GNPATP	0.0980726870045294
CEP78	0.167705414146421
KCNA1	0.167649445712618
CTD-2008L17.1	0.414622153105648
PAX3	0.35850180498199
RAB26	0.0979367636652928
RP11-304L19.5	0.070580192771277
SNORD60	0.12273077984017
TRAF7	0.070580192771277
PRKAG2	0.756285455003378
RP11-386G21.1	0.145693828680624
DLGAP1-AS5	0.167353612562515
CRADD	0.476954997381477
ITGA4	0.226348339536501
AC012358.7	0.0704762513942137
CLHC1	0.0977848493449694
RNF17	0.295585289896498
AC107218.3	0.552468407817991
VWC2L	0.342706713413635
VWC2L-IT1	0.122382976001535
AC092755.4	0.122354991784633
BNIP2	0.122354991784633
GTF2A2	0.0976329350246461
AL359218.1	0.0703603167813354
OR4K13	0.0976209417888311
RP11-814P5.1	0.371990197528594
HMGB1P46	0.1222750368792
DNAJB14	0.0702923551117169
AC009474.1	0.166749953026493
RP11-434H14.1	0.187166438128895
CTD-2576D5.2	0.0974810207043227
CTD-2576D5.3	0.0974810207043227
LINC01138	0.03743
RNVU1-10	0.03743
RP11-495P10.3	0.0974690274685077
RP6-74O6.6	0.03743
FCGBP	0.145030202965527
SGMS2	0.166638016158886
RNU7-165P	0.0974170567799761
OR10T1P	0.03741
CTD-2378E21.1	0.294621833286027
APOA2	0.122019181181813
MIR5187	0.0701644272630236
RP11-715C4.1	0.0701524340272086
FAM71C	0.0973331041292711
FRY	0.607813193358946
DDO	0.243202833601849
PTBP1P	0.0971691965731327
NCKAP5-IT1	0.0971212236298727
RP11-705O24.1	0.398503244170288
RP1-209B5.2	0.0699365557825387
RP11-402G3.4	0.0969813025453644
RPS7P5	0.121543449494485
RP4-734C18.1	0.260105300610456
OR56A1	0.0969213363662894
RNA5SP329	0.0969213363662894
RP11-428G5.1	0.0698326144054753
RP11-428G5.6	0.0969093431304744
CAMK1D	0.829428202493794
FAM107B	0.663237933805334
AC009336.1	0.0698046301885736
HOXD10	0.0968693656777577
HOXD11	0.0968693656777577
HOXD12	0.0968693656777577
HOXD13	0.121415521645792
WDR11-AS1	0.383983433343594
RP11-370A5.1	0.242323329642082
RP11-739L10.1	0.259817462950896
VPS13B	0.473504943212028
C10ORF71	0.121271602816012
C1ORF229	0.0696966910662387
FGFR3P6	0.0696966910662387
ZNF669	0.03714
CTD-2349B8.1	0.205176280577754
RPS15AP34	0.0966814716499894
RP11-712B9.2	0.308981734301854
SESN3	0.18571525659528
AC013460.1	0.223793780307906
LRG_343	0.16532675570978
MIR4457	0.0696167361608053
TERT	0.16532675570978
ABCB4	0.241803622756765
TIPARP	0.121031738099712
ENSAP1	0.16520682335163
KCNJ5	0.259181821452701
LRG_333	0.241711674615517
SRP54	0.185471394133709
RP1-90J4.2	0.03707
AC079781.5	0.0695207902742853
ASNS	0.143674967318432
COL11A1	0.339468539743585
COX5AP2	0.12078787563814
RP11-1033H12.1	0.143479077800121
DEK	0.143459089073762
MS4A3	0.143295181517624
OOSP2	0.143295181517624
DDX10	0.323477558656918
AC004769.1	0.0960898053497827
RNF20	0.164451249495285
ANKRD33	0.12042807856369
STK32B	0.727797522197481
AC087793.1	0.0960458301517944
TOP1MT	0.222662418396025
SUSD1	0.459081078271855
ZNF223	0.222430549170268
HNF1B	0.222422553679725
RP11-697E22.2	0.203769074242127
CTD-2332E11.2	0.0690650473133153
AVEN	0.394737368124378
AC117481.1	0.03672
MYLKP1	0.0690170743700553
OR7E66P	0.03672
RP11-65M17.3	0.394609440275685
RP11-563D10.1	0.0689571081909803
RNU6-16P	0.119988326583807
C14ORF37	0.503819845607078
RP11-999E24.3	0.163823603487633
RNA5SP292	0.0688851487760903
GRM1	0.380441431032897
RNA5SP222	0.068877153285547
RPL39L	0.203069468819586
IGLV10-67	0.203037486857412
LL22NC03-23C6.12	0.203037486857412
LL22NC03-23C6.13	0.203037486857412
LL22NC03-23C6.15	0.203037486857412
PRAMENP	0.256943084100567
RP11-293I14.2	0.183692397487817
THAP2	0.0954901435590327
TMEM19	0.142239776765904
GPR26	0.183664413270915
SCN7A	0.256767183308614
GJB7	0.18360444709184
RP1-102H19.8	0.18360444709184
SMIM8	0.0687612186726686
ALKBH8	0.221347160201646
CCDC61	0.221287194022571
RAB27B	0.379386026281177
RP11-839G9.1	0.119368676066698
RP11-99A1.2	0.0952063036447444
TMEM30A	0.0685813201354436
CLNK	0.456542510024346
AMZ2	0.0951663261920277
ARSG	0.392814452648706
RP11-147L13.2	0.0685573336638136
RP11-56F10.3	0.0685493381732702
CTD-2341M24.1	0.272846114791258
NRG3	0.938290803986552
RNA5SP280	0.320655150495121
RP11-179D22.1	0.238629413011062
TEK	0.671709156035996
RP11-122D10.1	0.220623568307475
RNU6-910P	0.0684533922867503
TM4SF19	0.16268824383048
UBXN7	0.16268824383048
HAVCR1	0.162600293434503
KCNN4	0.119004881246977
SV2B	0.521985600121532
HNRNPA3P14	0.141348279570322
DICER1-AS1	0.0683534486549586
STK32A	0.417572489116139
MESTP3	0.162360428718203
AGBL1-AS1	0.0948065291175777
RP11-307N16.6	0.779520350522305
SPATA13	0.779520350522305
MRPL9P1	0.0682335162968086
ZFHX4-AS1	0.390651672456734
RIOK3P1	0.0682215230609936
AC046143.2	0.094646619306711
AC046143.3	0.094646619306711
LSG1	0.162072591058643
RP11-534C12.1	0.094646619306711
TMEM44	0.18206931290752
JAZF1-AS1	0.237370123250487
MRPL37P1	0.140920520826254
SHISA2	0.118601108974538
RP3-329E20.2	0.140884541118809
TFEC	0.416561059562407
TBCEL	0.219416249235431
HGFAC	0.0680935952123003
RGS12	0.318720241783634
ADORA1	0.219308310113096
CHI3L1	0.181801463974319
MYBPH	0.181801463974319
OR10Z1	0.03616
AKNA	0.236950359996962
CDC25C	0.140636680911966
FAM53C	0.0944147500809543
GLYCAM1	0.0943747726282377
C16ORF97	0.200642837439684
AC009312.1	0.118241311900088
PRSS51	0.286750272846115
PRSS55	0.236650529101587
AC104135.3	0.0942588380153594
AC104135.4	0.0679017034392603
PHTF2	0.181245777381557
AC020915.2	0.118041424636505
RP11-142I20.1	0.347196181353717
AQP6	0.0941149191855793
NRG2	0.286230565960798
CHRM2	0.47511603455651
LRG_405	0.463586537193023
CTD-2245F17.3	0.117849532863465
ZNF665	0.18091796226928
DBH-AS1	0.199887263583339
VEGFA	0.117797562174933
C3ORF83	0.117777573448575
RNA5SP123	0.03593
RNU6-377P	0.03593
RNU6-404P	0.03593
TSEN2	0.0939430161388977
OR2AH1P	0.0676698342135036
OR5AR1	0.0676698342135036
RP11-165P7.1	0.331956776378123
RPL26P20	0.03591
C9ORF92	0.451133560671781
ADCY3	0.316757348855246
CENPO	0.160749337373721
RP11-443B20.1	0.117637652364067
PMFBP1	0.217897106032198
AC098592.8	0.0675538996006253
ATP6V0A2	0.0937631176016727
RPL27P12	0.0675419063648103
DFNB31	0.42642749489288
AC007787.2	0.03587
NFIX	0.139677222046766
ZNF343	0.217737196221331
OR56B4	0.093639187498251
LGI2	0.300758372278035
RP11-557H15.4	0.316061741177976
CYCSP55	0.03577
HMGA1	0.03577
ARHGAP1	0.0673740010634002
SPAG1	0.160253616960035
CDON	0.437972983237454
CTC-265F19.2	0.117209893619998
RP11-488P3.1	0.0672900484126953
RP11-44H4.1	0.160081713913353
CTA-85E5.10	0.160005756753191
MTMR3	0.234695631663742
RP11-135D11.2	0.159989765772105
LINC00362	0.117025997337502
AC018463.5	0.03568
AC099344.2	0.0933193678765176
ROCK2	0.159933797338301
NDUFA9P1	0.03568
QRSL1	0.216829708044663
RTN4IP1	0.159845846942325
FBLN2	0.372845715016731
RP1-111D6.3	0.179558728876913
KLF13	0.284011817335023
KB-1410C5.3	0.0930954941413044
AL078585.1	0.179210925038278
MYL7	0.0929995482547843
ACIN1	0.198068289484731
CDH24	0.0929875550189693
PSMB11	0.138597830823416
CSRP2	0.179007040029423
RP11-461F16.3	0.116498294961642
PRL	0.159214203189401
RP3-404K8.2	0.250622648826062
LINC00301	0.0928476339344609
LINC01108	0.0668383031969969
RP11-90E5.1	0.116342382896047
RN7SL679P	0.03543
RPS6KA1	0.197596555542674
RP1-35C21.2	0.357438404739727
LSM14A	0.116262427990613
LINC00348	0.313687080486606
LPAR6	0.0667423573104768
LRG_517	0.0926837263783227
RB1	0.0926837263783227
AQP7	0.116114511415562
RP11-311H10.4	0.116114511415562
KIAA0930	0.313311292431069
MIR1249	0.137986175796851
NUP50	0.197212771996594
RP11-475O6.1	0.533627034352625
AGXT2	0.297804038522273
MIR4306	0.0353
SCRN1	0.158502604531044
RP11-372E1.6	0.115890637680348
RP11-91G21.1	0.03527
U2SURP	0.158442638351969
RP11-328M4.2	0.232452896566337
RP11-328M4.3	0.158366681191808
RP4-705D16.3	0.158298719522189
CTD-2234B20.1	0.03522
CEACAM16	0.137526435090609
CTB-171A8.1	0.265594204868454
CTC-550B14.6	0.177791725466837
CTC-550B14.7	0.196581128243671
GP6	0.137502448618979
TTC39B	0.491059042699917
PPIL1	0.158018877353173
FAM101A	0.532499670186015
AC102953.6	0.03513
INTS1	0.03513
LINC00371	0.341119608540783
RN7SL120P	0.0661946662082585
SERPINB5	0.24833993627594
HLA-L	0.0919081637956193
NDRG4	0.213955329194334
MARC1	0.264634746003254
MARC2	0.177124102006468
H3F3C	0.157479181741498
GAPDHP15	0.03502
LINC00680	0.03502
XXBAC-BPG55C20.7	0.03502
RP11-720L2.2	0.0918042224185559
RP11-710E1.2	0.115111077352373
SPARCL1	0.264402876777498
RN7SKP171	0.0917842336921976
APOL2	0.136794847705894
AC010887.1	0.03497
AP000892.4	0.0917362607489376
AP000892.8	0.0917362607489376
CEP164	0.264258957947717
LINC00642	0.0917122742773075
AC099326.1	0.03495
RP11-369C8.1	0.0916323193718742
AC018690.1	0.03492
RP11-419J16.1	0.230693888646803
RACGAP1	0.1148392306739
RP11-644C3.1	0.488784325640339
ASUN	0.114787259985368
FGFR1OP2	0.195161928672229
AC068134.5	0.03488
AC068134.6	0.03488
ALPPL2	0.0915043915231809
POLR2F	0.0658348691338085
RPE	0.0914404275988343
CYP2C18	0.0914284343630193
NPTN	0.114655334391403
AHDC1	0.0657948916810919
RP1-159A19.4	0.0657948916810919
EYA1	0.539703607165559
RP11-326E22.1	0.247076648770094
FBP1	0.230178179506758
RP11-249M12.2	0.11455139301434
RP11-709B3.2	0.0657349255020169
PET112	0.136131221990797
OR4C4P	0.03478
C18ORF25	0.0656909503040285
FAM159A	0.136075253556994
FAM155A	0.895263071627602
SNORD31	0.0656749593229419
MBOAT2	0.262935704262796
AIM1	0.309509436677714
ZNF365	0.548538624215942
FMN2	0.825694308410057
RP11-567G24.3	0.0910966215054709
NAA11	0.212256287453876
ATP6V1F	0.114211584666248
RP11-309L24.4	0.135799409133249
RP11-309L24.9	0.114211584666248
ENAM	0.0909926801284076
NLRP13	0.229474576338945
SLC28A1	0.33811330409649
CTB-49A3.4	0.0654310968613702
CTB-49A3.5	0.114079659072283
RP11-125B21.2	0.790793992188406
AC087645.1	0.114039681619567
AFMID	0.135607517360209
BIRC5	0.114039681619567
RP11-219G17.6	0.03464
RP1-276J11.2	0.0908567567891709
RP1-276J11.3	0.135547551181134
SHROOM3	0.617667635453604
RP11-136I14.5	0.193826681751492
CLCA1	0.308482016142895
ZNF516	0.452680688091916
KCP	0.211568675267149
GS1-111G14.1	0.090748817666836
MPPE1	0.228842932586022
RP11-820I16.1	0.155740162548323
RP11-820I16.4	0.155740162548323
ATP2B2	0.781483243450694
RN7SKP76	0.0652591938146885
AC107016.1	0.0652272118525152
KRT18	0.0652272118525152
NTRK2	0.654734729612499
RP11-68L1.2	0.245241683690399
SSTR5	0.135147776653967
SSTR5-AS1	0.135147776653967
RP11-383B24.3	0.0651832366545269
RP11-45H22.3	0.155464318124578
GLIPR1L1	0.0905009574599925
RPL21P109	0.03453
RP1-230L10.1	0.210821096901348
PNPT1	0.19281525219776
RP11-554J4.1	0.113336078451753
SMEK2	0.276580008874994
PIWIL1	0.210537256987059
CRYGS	0.0649513674287702
AL117380.1	0.11325612354632
LYG2	0.03442
CDYL	0.427055140900532
AC112198.1	0.113176168640887
RP11-45H22.2	0.0344
CCT5	0.134552112608489
CTD-2256P15.1	0.1131601776598
FAM173B	0.210309385506574
LRG_361	0.134552112608489
C6ORF99	0.154788699173666
OSTCP1	0.192491434830755
CTA-85E5.6	0.03438
FAM110C	0.03437
ZNF138	0.0648154440895335
SYBU	0.335182956812358
RERGL	0.334991065039318
AC092168.2	0.17369803430865
NPAS2	0.52440423601089
EEF1A1P9	0.0646515365333952
RP11-49K4.2	0.03425
AHSG	0.112760403132633
SLC43A1	0.112744412151547
NEIL2	0.209653755282021
SUB1P1	0.134044398958987
RAB18	0.03418
CPNE8	0.334487349135088
MAGI2-IT1	0.191727865483867
ITGA9	0.658352689083357
ADAMTS14	0.387829264294938
AC008410.1	0.0896054625191393
KIF4B	0.0896054625191393
RN7SL223P	0.0895894715380525
RP11-124B13.1	0.578989449950228
LRRC37A5P	0.191444025569579
PTGR1	0.153897201978084
ZNF483	0.173086379282085
RP11-350G13.1	0.0895534918306076
MED9	0.0643796898549218
RP11-731D1.1	0.0643517056380202
EPS8L1	0.133604646979104
RDH13	0.208974138585838
RELA	0.112292666935848
SSBP2	0.447827425332113
VIPR1-AS1	0.153613362063796
RN7SL497P	0.0893815887839259
CTD-2047H16.2	0.112164739087155
LINC00284	0.225836628141728
ANGPTL2	0.112072790945906
RALGPS1	0.412055600641238
SGSM1	0.550977248831659
SGMS1	0.550921280397856
C10ORF11	0.780879583914672
HS3ST5	0.435574336074454
HIP1	0.423661055164887
CCDC85C	0.172342798661555
CCNK	0.0640638679784602
RNU6-572P	0.03391
SIL1	0.257978500125929
CTD-3107M8.1	0.0640398815068302
RNU6-531P	0.0640078995446568
AC116606.1	0.0890257894547475
GPR3	0.0639759175824834
RP1-144C9.2	0.03386
HSPD1P14	0.132861066358574
CNNM4	0.03384
MIR3127	0.03384
FRAS1	0.731059682339161
SERBP1P5	0.0889378390587708
IFFO2	0.132813093415314
LMBRD2	0.132793104688955
MIR580	0.0889018593513259
SKP2	0.171955017370203
ERO1L	0.190132765120472
COL13A1	0.567747790246301
ANXA6	0.288109506238482
NACC2	0.288053537804678
COL16A1	0.207570929995483
CDH10	0.345389200490923
RP11-116O11.1	0.207514961561679
RP11-389K14.3	0.345317241076033
SNORA5A	0.132525255755754
SNORA5B	0.132525255755754
SNORA5C	0.132525255755754
TBRG4	0.152569950547891
RP1-95L4.2	0.0886779856161125
DPPA2P3	0.132437305359777
RP11-407B7.1	0.224369455627026
RP11-699L21.1	0.272490315462079
RP11-699L21.2	0.224369455627026
SNORD45	0.189657033433144
ITFG3	0.171415321758528
LUC7L	0.132353352709072
Z69890.1	0.03363
AP005482.1	0.0636281137438485
RP11-642D6.1	0.0636201182533052
KLHL32	0.456314638543861
GCAT	0.0636001295269468
H1F0	0.0885020848241592
MGLL	0.344413750644636
RBMS3	0.875558185183556
AC009081.1	0.11092943579821
DCAF4	0.151970288757141
RP1-146I3.1	0.0634482152066235
BAATP1	0.151870345125349
TMED3	0.28666632019541
PRR16	0.432376139857121
DNAJC15	0.206311640234908
AC013470.6	0.151586505211061
ITGA10	0.151542530013073
PEX11B	0.0632603211788552
RP11-315I20.3	0.131609772088542
RYBP	0.13153381492838
PDE3B	0.205803926585406
RP11-677N16.1	0.0631483843112485
PVT1	0.606190108778649
RNU1-106P	0.0631283955848901
RNU4-25P	0.0878664433259642
LRRC66	0.0878264658732475
LATS2	0.188169872192084
RNU4-9P	0.0630924158774451
PAEP	0.205544073142747
RARB	0.732099096109794
RP11-883G14.2	0.150922879495964
RP4-668J24.2	0.0876305763549358
AC008280.1	0.03325
ACYP2	0.496100199487489
KCTD7	0.205224253521014
RABGEF1	0.109997961149911
RP4-756H11.3	0.109997961149911
MIR4540	0.0629205128307635
RP11-344B23.2	0.0629205128307635
C5ORF15	0.0875586169400459
VDAC1	0.0629125173402201
RP11-315A17.1	0.0628925286138617
LINC00272	0.0628885308685901
TEDDM1	0.0875306327231441
CTD-2501O3.2	0.0628725398875034
RNU7-18P	0.13079023430785
TFRC	0.18756221491079
CCDC158	0.130770245581492
CTB-12O2.1	0.495548510639999
GPR107	0.221806900907888
MKLN1	0.588412135555547
MROH2A	0.604654974594329
RIMKLB	0.16923655058547
RP11-20D14.4	0.0627685985104401
PLS1	0.269256139537301
RP11-510D19.1	0.150347204176844
RP11-23D24.2	0.751288273413795
FARP1	0.719250342806657
RP11-261P24.2	0.150275244761954
AC092684.1	0.48420690730428
LRG_371	0.327199459504839
RN7SL587P	0.109578197896386
SPTLC2	0.327199459504839
PTPDC1	0.109522229462583
CPEB3	0.204316765344346
EIF4A1P8	0.03304
AC115286.1	0.0626286774259318
C1ORF94	0.253233176488461
ZNF184	0.0626206819353884
RN7SL299P	0.0871028739790758
RP11-284L19.1	0.0871028739790758
RRM2B	0.18674667487537
LRG_386	0.0870588987810874
MYBPC3	0.0870588987810874
SPI1	0.0870588987810874
AC007319.1	0.404399918445996
TFPI	0.149879467980059
RP11-354B3.1	0.0625087450677818
C12ORF42	0.439516112912317
TMEM30C	0.0624647698697934
TAS2R5	0.03298
C13ORF35	0.236886396072615
C4ORF22	0.503444057551541
AL022476.2	0.0868790002438624
TTLL1	0.220575595364215
RP11-132N15.3	0.203745087770497
RP11-304F15.4	0.129890741621725
ANKRD30B	0.03294
KCNH1	0.675071259809467
RP3-454B23.1	0.0623368420211001
AC010731.6	0.0867470746498975
DYTN	0.236542589979252
OSBPL3	0.492758084440376
RGS17	0.378694416349179
RP11-354I10.1	0.129650876905425
RP4-800G7.2	0.0866231445464758
RP4-800G7.3	0.0866231445464758
ZNF783	0.129582915235807
SCNN1B	0.203285347064256
CTD-2247C11.5	0.108814628549498
LINC01020	0.108814628549498
UTP23	0.185919141604135
OR1S1	0.108782646587325
OR1S2	0.108782646587325
CD28	0.149179862557518
DOCK3	0.36545788175469
FKSG62	0.03277
IRAK2	0.185779220519627
AL583784.1	0.0864952166977825
TMEM241	0.4603163815608
CCDC85A	0.470994359181422
RP11-482H16.1	0.540782998388909
LARGE	0.937199419527387
SC22CB-1D7.1	0.0864192595376208
C2ORF72	0.108566768342655
PSMD1	0.167637452476803
RP11-223I10.1	0.0620769885784418
OSM	0.12920712718027
RP11-162I7.2	0.129195133944455
RP11-507B12.1	0.251470170823655
TSPAN9	0.540151354635985
KLHL36	0.148788083520894
AC109309.4	0.148764097049264
MRGPRE	0.148764097049264
CD200R1L	0.129099188057935
RSL24D1P1	0.0619530584750201
CSGALNACT1	0.762553919589352
CREG1	0.310416924854382
TBC1D9	0.389488328582679
