gene	p
RP3-391O22.3	0.190712438184864
RXRA	0.431380701284476
RP11-720N19.1	0.140236906384799
MIR629	0.07757
TLE3	0.309961181893412
LEFTY2	0.234479753419072
PYCR2	0.190544532883454
RP4-559A3.6	0.234479753419072
RP4-559A3.7	0.309937195421782
FBLN7	0.374644700388981
PDCL3P5	0.309849245025805
ANKRD26	0.40356838742949
SLC38A10	0.309697330705482
HSPA8P6	0.07748
IFNA8	0.273629672864504
IFNWP2	0.273629672864504
RP11-109I13.2	0.403372497911178
RP3-340N1.6	0.234191915759512
NECAB1	0.430633122918674
RP11-662G23.1	0.234171927033153
PRSS23	0.667403584378411
THAP6	0.342902602931946
WDR86-AS1	0.139929079998881
CCNA1	0.190216717771177
FAM228B	0.30940549530065
PFN4	0.190196729044819
RP11-507M3.1	0.342850632243415
ATP1A4	0.52557957312076
CASQ1	0.273385810402933
MIR107	0.234032005948645
PANK1	0.456110753535006
JRK	0.273337837459673
PSCA	0.273337837459673
CALM2	0.139865116074534
KRTAP5-1	0.139857120583991
KRTAP5-2	0.233988030750657
KRTAP5-AS1	0.273313850988043
PPL	0.54618395225093
SLC2A2	0.273249887063696
LINC01043	0.139801152150187
LINC01044	0.139801152150187
CTD-2555K7.2	0.430165386721889
OXA1L	0.309157635093807
RP11-117D22.1	0.139765172442742
RNU3P3	0.190000839526507
CNN1	0.139741185971112
ELOF1	0.139741185971112
RP11-525G13.2	0.233800136722888
UCK2	0.402760842884613
GABRR2	0.584458365481868
UBE2J1	0.430041456618467
RP11-554D13.1	0.308977736556582
MMP24	0.342326927612826
MMP24-AS1	0.342326927612826
RN7SKP25	0.07728
TAAR1	0.07728
OAS3	0.308885788415334
BCAS3	0.82452696679073
TBPL2	0.373413394845307
LINC00698	0.619162792185208
UBL3	0.373317448958787
MAPK14	0.455271227027956
C16ORF45	0.455179278886708
RP11-1021N1.1	0.455179278886708
GNAL	0.666048348731316
RP11-78A19.2	0.139493325764269
E2F3	0.455115314962361
GFAP	0.341859191416041
KIF18B	0.308490011633439
VNN1	0.34171127484099
VNN3	0.40191332088702
TTC39A	0.272414358301918
ESRRAP2	0.372737775894396
CHCHD2P7	0.233128515517248
AC015923.1	0.139281445264871
RP11-269G24.3	0.139281445264871
KCNH5	0.850708200574876
UBR3	0.618159358122019
HCG18	0.428750184895719
ZMIZ1-AS1	0.665176840262092
ATG10	0.582891249335375
SH3PXD2B	0.564105844303813
IFNL3	0.07698
IFNL4	0.07698
MSRB1P1	0.07698
UBE2CP3	0.307770417484539
RP11-62C3.8	0.07697
KBTBD2	0.07695
RPL7P29	0.189069364878209
SIK2	0.271834685237526
CD2	0.23265278382992
RASGEF1C	0.543769314106844
RP11-1000B6.2	0.428002606529917
SCG5	0.543645384003422
MIR548AJ1	0.188817506926094
RP11-255C15.3	0.188793520454464
RP11-255C15.4	0.188793520454464
AC104794.4	0.307298683542482
CYS1	0.400626046909543
SNORA26	0.617091960134484
RFKP2	0.138769733870097
TMPRSS7	0.307234719618135
AC074366.3	0.2323169732271
GALM	0.340451985080415
RP11-406D1.2	0.307178751184332
ZNF664	0.138729756417381
RP11-449J3.3	0.138725758672109
CTD-2347I17.1	0.23224501381221
LINC-ROR	0.307066814316725
DDX21	0.138633810530861
FMO9P	0.34010418124178
ABO	0.452956532515661
RP11-430N14.4	0.340096185751236
EIF4A2P5	0.07662
RP1-65P5.3	0.188489691813817
RP11-395G23.3	0.07659
RP11-778D12.2	0.07659
RPS27P5	0.138505882682167
SLC35D2	0.306655046553744
AKT3	0.598766295809164
RP5-850O15.3	0.188289804550234
ADIPOR2	0.339688415733526
RPS4XP14	0.188277811314419
ANTXRL	0.270783278231078
ANTXRLP1	0.188265818078604
RP11-292F22.7	0.138413934540919
RNU6-650P	0.138405939050376
MCOLN3	0.188241831606974
PGAM1P5	0.339616456318636
TSTD3	0.270659348127656
USP45	0.42669134608081
AL162759.1	0.580508593153461
AL162431.1	0.07648
RP11-46A10.5	0.270607377439124
RP11-46A10.6	0.138317988654399
RP11-46A10.8	0.138317988654399
STX6	0.2315973790782
CCDC66	0.399358761658425
RNA5SP199	0.07647
RP11-263F14.3	0.188105908267737
CTD-2017D11.1	0.07647
ZNF254	0.231529417408582
RNU6-103P	0.188057935324477
RP11-1379J22.2	0.188045942088662
RUFY1	0.306147332904242
DRG2	0.07645
MYO15A	0.306123346432612
MIR4424	0.138242031494237
SYDE2	0.306067377998809
CTD-2252P21.1	0.231353516616628
AL163953.3	0.865879643880851
PACRGL	0.270287557817391
AC078794.1	0.305919461423757
SEMA5B	0.690046813597131
CTD-2587M2.1	0.498782686564777
CD8B	0.07632
XXBAC-BPG248L24.10	0.338816907264303
XXBAC-BPG248L24.13	0.47559576398911
ANO10	0.451293470482648
RP11-527D15.1	0.305579653075665
SULF1	0.880647314914388
ODF1	0.451077592237978
CLCA2	0.269847805837508
SALL2	0.450925677917654
RP11-173D9.1	0.07622
RP11-173D9.5	0.230833809731312
AC011747.3	0.230741861590063
AC011747.4	0.230741861590063
RP11-1G11.2	0.187374320883022
RP11-719J20.1	0.07615
RP3-417L20.4	0.07615
AL161645.1	0.07614
LRFN5	0.71441307102794
MLK4	0.42513222542486
RP11-25I9.2	0.33818526351138
CRIPT	0.230581951779196
PIGF	0.369023870537017
RP11-331H13.1	0.187210413326884
SCAPER	0.737196221331169
SLC47A2	0.187186426855254
ADARB2-AS1	0.397703695115955
RP11-476J6.1	0.07605
RP11-474I16.8	0.137526435090609
NBEAL1	0.39752379657873
ACACA	0.53937179430801
HMGB1P24	0.137326547827026
RPL7P61	0.137314554591211
RP11-64D24.2	0.687736116830108
RP11-47G4.2	0.268880351481764
AC007386.2	0.186714692913197
RN7SL211P	0.186714692913197
RP11-18H21.1	0.229926321554643
AC025262.1	0.137166638016159
RASSF3	0.396860170863633
RP11-115F18.1	0.644340591906165
DUS3L	0.137122662818171
COX20P1	0.07577
RNU6-715P	0.07575
RP1-27O5.3	0.337025917382596
ZBTB8A	0.186550785357059
KRT15	0.303948573004825
KRT19	0.268464585973511
RNU6ATAC36P	0.186486821432712
OR10G6	0.229638483895083
LUC7L3	0.186370886819834
AL161784.1	0.136930771045131
KIF14	0.303668730835809
COX16	0.268116782134876
RNU2-51P	0.136834825158611
SYNJ2BP-COX16	0.423245289656634
CTD-2135D7.4	0.186174997301522
CTD-2135D7.5	0.229306671037535
STARD4	0.303488832298584
RP11-958F21.1	0.495524524168369
AC074011.2	0.303440859355324
HCG27	0.367092959570802
XXBAC-BPG299F13.14	0.367092959570802
XXBAC-BPG299F13.17	0.336270343526251
TERF2IP	0.336102438224841
FAM183A	0.185903150623049
RNU11-2P	0.185887159641962
FRS2	0.472161700800748
SLC24A4	0.698597990733226
RPL31P59	0.185771225029084
LINC00523	0.366457318072607
RN7SKP268	0.228679025029883
LGI1	0.42210992999948
RP11-156P1.3	0.267285251118369
FBXO41	0.136355095726011
HEXB	0.447407662078588
RP11-686F15.2	0.136275140820577
RP1-305G21.1	0.228459149039941
KRT18P9	0.0752
BCKDHB	0.722228663034049
RP11-257I8.2	0.185439412171535
RP11-61E11.1	0.228399182860866
AC009541.1	0.185395436973547
CSRNP2	0.185335470794472
LETMD1	0.228299239229075
RP11-1L12.3	0.684721816895271
RNU6-371P	0.136087246792809
RP11-445F6.2	0.136071255811722
SDCCAG8	0.592373901119768
RN7SL67P	0.07507
RRP15	0.185171563238334
TP53AIP1	0.421278398982974
PAQR7	0.07502
RP1-125I3.4	0.22807136774859
SNRPFP2	0.185143579021432
STMN1	0.22807136774859
RNA5SP404	0.266629620893816
BLID	0.227939442154625
RP11-166D19.1	0.493293782306779
RP11-441M10.1	0.07496
RP11-452K12.6	0.0749
UCMA	0.301725826633779
TACR3	0.53548598590395
BAZ1A	0.4207666875882
RP11-73E17.2	0.184927700776762
EYA2	0.773459768690459
RP11-410D17.2	0.763689279246505
RP11-451N19.1	0.07485
REEP3	0.334235491182973
OSBP2	0.72031374304892
RBP2	0.227539667627458
RNU6-788P	0.07477
GS1-39E22.1	0.301238101710635
GS1-39E22.2	0.265993979395621
IL9	0.301238101710635
SLC25A48	0.420159030306907
AK8	0.682918833777749
AL954742.1	0.135595524124394
AKR1C2	0.184559908211769
NHSL1	0.708164595168325
ZNF90P2	0.0747
RP11-375D13.2	0.364358501804982
C9ORF106	0.392938382752128
RP11-65J3.1	0.513750244861898
RP11-65J3.15	0.392938382752128
SLC5A7	0.445116954037923
RP11-453O5.1	0.184459964579977
RP5-1119D9.4	0.419587352733059
COX5BP1	0.135455603039885
TSPAN8	0.752159781883018
SFRP4	0.694896078611663
MYO1D	0.654023130954142
CCT3	0.226955996817795
TSACC	0.135351661662822
GTF2F2	0.226940005836708
SETP11	0.135283699993204
RPS7	0.13527570450266
AL161421.1	0.135259713521574
EGLN1	0.265198428086559
RP11-223P11.3	0.363498986571574
DAGLB	0.332796302885173
RAC1	0.183948253185204
PA2G4P3	0.183932262204117
RNU7-11P	0.135079814984349
SMIM14	0.391874982509864
AP000479.1	0.332672372781751
RP11-53I6.1	0.226452280913565
RP11-53I6.2	0.512283072347196
RP11-53I6.3	0.264822640031023
ATP6V1B2	0.134955884880927
RNU6-892P	0.134955884880927
CNTFR-AS1	0.264734689635046
POLQ	0.418420011113732
RPL7AP11	0.183712386214175
KB-1410C5.2	0.264654734729613
RNU6-1261P	0.183664413270915
AC074323.1	0.226268384631068
SLC39A9	0.264562786588364
RP11-367G18.2	0.183540483167493
PAPOLA	0.226096481584386
C18ORF63	0.2260804906033
C1ORF95	0.417996250114935
LINC01166	0.299383147904582
EFTUD2	0.362515541234744
HIGD1B	0.134720017909899
DUSP27	0.443086099439916
AP001032.1	0.299319183980235
CD247	0.604894839310629
LRG_36	0.604894839310629
RP11-179G8.1	0.183180686093043
LARP4B	0.331525019888783
MCF2L-AS1	0.13443617799561
RP11-159D12.2	0.07399
RP11-159D12.5	0.134416189269252
SRSF1	0.183060753734893
VEZF1	0.134416189269252
AC106786.1	0.134404196033437
PCDH18	0.07399
RP11-714L20.1	0.298815468076005
AC004466.1	0.134384207307079
HDAC7	0.298791481604375
SLC48A1	0.263779228515117
CTD-2140G10.2	0.263759239788759
AB015752.3	0.182988794320003
LINC01030	0.07393
C9ORF131	0.182952814612559
CDC123	0.442182609008519
RP11-186N15.3	0.225352900963856
CTB-118N6.3	0.636345101362831
RP11-440K22.1	0.134224297496212
PAMR1	0.531152430029463
CBLL1	0.134168329062409
SLC26A3	0.361444145501937
CTD-2066L21.3	0.803910594424744
RP11-1094M14.9	0.225137022719186
AMZ2P2	0.263299499082517
SYTL3	0.586697102834002
AC098820.2	0.182628997245553
MIR548AS	0.18262100175501
RSPH4A	0.298215806285255
RP11-172F10.1	0.691617927488896
RP11-358M3.1	0.134044398958987
SORCS3	0.918757820589188
TAF5L	0.224941133200875
RP11-101B14.1	0.18250106939686
RP11-80H8.3	0.133924466600837
TNFRSF1B	0.360616612230702
RP11-223C24.1	0.262839758376276
PPIAP7	0.224697270739303
ZNF558	0.182321170859635
RP11-234B24.4	0.262703835037039
MIR548AP	0.297592158022875
RNU6-231P	0.262695839546496
C7ORF62	0.22452136994735
IL23A	0.07359
RNU7-40P	0.07359
STAT2	0.07359
PHACTR2	0.882078507721645
NRG1-IT1	0.46446604115279
RPL5P7	0.133664613158179
RP11-79O8.1	0.133656617667635
TTC32	0.224409433079743
AC004744.3	0.224381448862841
AC034187.2	0.297308318108587
LINC00312	0.224357462391211
CHD9	0.486909383107927
RNU6-252P	0.07351
RP11-998D10.4	0.13357266501693
RP11-998D10.5	0.07351
LUZP4P1	0.18192539407774
AC021052.1	0.133512698837855
RN7SKP11	0.262288069528786
RP11-510I5.4	0.359873031610172
PWRN4	0.297092439863917
SLC22A18	0.329486169800233
IMPA1P	0.181873423389209
MIR4486	0.181861430153394
MIR640	0.07342
HNF4A-AS1	0.329294278027193
ELK3	0.566688387749309
RP11-394J1.2	0.262052202557757
C1ORF168	0.617739594868494
TMEM74B	0.329022431348719
TAAR2	0.13321286794248
ACVR1	0.414198392106852
RP11-1127D7.1	0.181485642097857
RPAP3	0.181425675918782
OR6S1	0.18137370523025
C14ORF105	0.1330689491127
CTD-2525I3.2	0.296312879535942
PPP2R1A	0.296312879535942
COLGALT2	0.583474920145038
AC090186.1	0.07318
PCMTD1	0.296208938158878
RP11-11C20.3	0.07318
WASF3-AS1	0.261364590371031
KCNK10	0.66162284471558
RP11-118B18.1	0.674931338724959
GPC6-AS1	0.328170911605854
CP	0.413290903930183
HPS5	0.18098992168417
LRIT3	0.132769118217325
ZNF441	0.132745131745695
LRG_194	0.546251913920549
RPS6KA5	0.526730923759
RNU2-62P	0.07302
AC015989.1	0.13268516556662
RP11-409I10.2	0.260796910542454
ACPP	0.222870301150151
CTD-2022H16.2	0.295461359793077
CSRP1	0.327715168644884
SMPDL3A	0.295329434199112
RP11-78F17.1	0.526223210109498
OXR1	0.928824143183245
FUT9	0.673759999360361
DDX27	0.29518151762406
IQCF6	0.07291
CYP46A1	0.222582463490591
RP11-543C4.3	0.13246928732195
IL12RB2	0.412283472121723
CACYBPP3	0.13244530085032
FKSG52	0.180506194506298
PDE4D	0.997141612130758
RP11-546M4.1	0.180506194506298
RP3-463P15.1	0.260357158562571
AC018866.1	0.180470214798854
RP11-404J23.1	0.437057499570242
DCP1B	0.327003569986528
C19ORF38	0.260153273553716
TNIP2	0.07273
RP11-408I18.9	0.180178379394022
C2ORF70	0.22212272278435
CIB4	0.356814756477347
SH3PXD2A	0.813681083868698
AC018464.3	0.294421946022443
AC024158.1	0.326559820261373
TGM7	0.132073510540055
RBM45	0.294274029447392
RNU5E-9P	0.22193083101131
RNU6-1339P	0.132053521813697
MIR1272	0.07261
AC024937.2	0.132017542106252
AC067956.1	0.742457254108683
FAM120B	0.657972903282549
RP4-782L23.1	0.259241787631776
RP4-782L23.2	0.355931254772308
KRT1	0.29374232932626
RP11-302J23.1	0.293662374420827
RP11-109D9.4	0.131777677389952
RPS26P13	0.07238
MIR1288	0.07238
PIGL	0.221383139909091
AC015815.3	0.221351157946918
AC015815.4	0.259013916151291
AC015815.5	0.259013916151291
LINC00338	0.293510460100503
SEC14L1	0.57918533946854
IL1RN	0.221319175984745
LRG_188	0.221319175984745
TRHDE	0.826561819134008
CSTA	0.221231225588768
HNRNPA1P23	0.07233
AC096559.2	0.258806033397164
NACAP6	0.13158178787164
TCERG1L	0.804566224649298
CTD-3195I5.4	0.293194638224042
AC009695.1	0.131525819437837
RP11-107K17.2	0.13150982845675
TAF4B	0.434822759963381
DIP2B	0.29309469459225
RP11-138I18.2	0.220983365381925
FKRP	0.29302273517736
SLC1A5	0.22094738567448
RP11-71N10.1	0.409656953478238
GLCE	0.325028683822324
RP11-352D13.5	0.258522193482876
RP11-352D13.6	0.292978759979372
RP11-7F18.1	0.07221
LRG_105	0.220883421750133
SERPING1	0.220883421750133
AC004066.3	0.220867430769046
ARHGEF38	0.542194202469807
ARHGEF38-IT1	0.131401889334415
RP11-514D23.3	0.258430245341627
CXCR6	0.179090992680128
RN7SL5P	0.29271091104617
RNU6-669P	0.178915091888175
RP11-533K9.3	0.22061157507166
RP11-335E6.2	0.382700157111389
RP11-335E6.4	0.292574987706933
FBXO9	0.220579593109486
RP3-335N17.2	0.324508976937008
CPS1	0.595032401725427
LRG_336	0.480337089881307
NOBOX	0.178795159530025
ISOC1	0.324417028795759
AC083864.3	0.408709487848853
CACNA1S	0.559868234315846
ADAMTS7	0.178479337653563
MAF	0.291947341699282
AC007106.1	0.291859391303305
OR12D3	0.21998792680928
OR5V1	0.541126804482272
RP11-761B3.1	0.559548414694113
HRK	0.257386833825722
CTB-178M22.2	0.219895978668031
ZNF329	0.130778241072035
AC010468.1	0.130734265874047
AC013410.1	0.178235475191992
OR51K1P	0.381508829020432
OR51Q1	0.323481556402189
TPD52	0.593845071379742
RP11-209A2.1	0.257039029987087
STEAP2	0.407618103389688
SEMA6A	0.728613062232901
EFNB2	0.381125045474352
CLCN6	0.381089065766907
MTHFR	0.407518159757897
UPK1B	0.177955633022975
HTR3C	0.219408253744888
CDC26	0.177855689391183
MIR3169	0.130422441742857
MSL2	0.0717
AC018607.1	0.130338489092152
GPR97	0.35262511943264
RP11-405F3.4	0.35262511943264
RP11-128P17.2	0.130298511639435
RP11-390F4.8	0.177651804382328
ENPP5	0.130258534186719
RP11-206P5.2	0.130242543205632
CPPED1	0.519826817674831
C10ORF88	0.130226552224545
PSTK	0.256363411036176
LRG_177	0.322462131357914
NOD2	0.352309297556178
RP11-327F22.6	0.290592106052187
MSANTD3-TMEFF1	0.47775454643581
RN7SKP87	0.256323433583459
TMEFF1	0.47775454643581
RNA5SP46	0.177523876533635
SYK	0.793612402604931
MRPL40P1	0.218896542350115
AC093415.2	0.519287122063156
RN7SL783P	0.218756621265606
FAM204A	0.21874063028452
MIR5683	0.290116374364858
AP002856.5	0.538368360244822
EIF4BP3	0.255843704150859
CYB5B	0.177184068185543
RP11-343C2.10	0.07146
RPS4XP1	0.07146
RP11-246K15.1	0.498422889490327
AC015600.1	0.177140092987555
RNA5SP358	0.07143
RNA5SP359	0.07143
ELAVL4	0.379501960894056
RP11-492I2.1	0.07142
CTD-2544M6.2	0.321718550737384
RNU6-1186P	0.177100115534838
KLHL5	0.321686568775211
RP11-360F5.1	0.177076129063208
RP11-382A18.3	0.289812545724212
U91319.1	0.822731979163752
GRXCR1	0.476575211580669
RN7SKP82	0.218324864776266
FOXF2	0.218304876049908
KIAA1715	0.405531280357878
RN7SL525P	0.12973482955613
RP11-85B7.4	0.255487904821681
LATS2-AS1	0.129722836320315
AC067945.4	0.218216925653931
RP11-542K23.7	0.379030226951999
RP11-163O19.1	0.129674863377055
RP11-163O19.10	0.07131
RP11-163O19.11	0.129674863377055
TRIM51DP	0.07131
RP11-112J3.16	0.255351981482444
RP11-15I20.1	0.176796286894192
RP5-1050E16.1	0.255224053633751
RP5-1050E16.2	0.321138877672992
SNX18	0.378782366745156
PPP4R4	0.320986963352669
AC090349.1	0.350758172390772
AC005730.2	0.07119
NNT	0.176580408649522
AC006509.7	0.07117
PTPRG-AS1	0.45307246712854
RP11-768G7.3	0.07116
RP11-476M19.2	0.217673232296985
RP11-401E5.2	0.254800292634954
RP11-393K12.4	0.217561295429378
ILDR1	0.176328550697407
CKMT2-AS1	0.42920992560196
CTD-2233C11.2	0.217513322486118
RASL11B	0.254560427918654
PEBP1P3	0.217385394637424
PTPRC	0.452608728677026
THADA	0.782982397927569
PDE3A	0.858359885024846
AL646016.1	0.428754182640991
AC009080.1	0.07098
TNNT2	0.217153525411668
RP11-479G22.8	0.12891928952071
PPAP2C	0.254072702995511
SNHG14	0.701284475555787
CTD-2224J9.4	0.128787363926745
TPM3P6	0.07085
ZNF813	0.1757368843972
PRMT8	0.71285395037199
AMD1	0.128747386474029
RAPGEF2	0.515945007016043
SPATA13-AS1	0.253852827005569
AC021818.1	0.253812849552852
CCDC58P2	0.12865543833278
RP11-96B5.4	0.12865543833278
KIAA1199	0.773555714576979
RP11-351M8.1	0.319339892300742
RP11-351M8.2	0.403108646723248
CTB-167B5.1	0.128563490191532
LRG_414	0.216513886168201
SRI	0.253576982581824
RP11-231I13.2	0.58808432044327
FAM107A	0.427498890625687
RP11-475O23.3	0.451117569690694
BSND	0.216246037234999
RP3-512E2.2	0.318840174141784
RP11-208N14.4	0.348463466604835
RTP1	0.287154045118553
TG	0.88201854154257
CLEC4M	0.216118109386306
RASGEF1B	0.898992967966067
RP11-112L18.1	0.128283648022515
RP11-689K5.3	0.772756165522645
PDIA5	0.619290720033901
PEX5	0.253045282460692
RP11-273B20.3	0.216038154480873
RP11-570K4.1	0.07057
RP11-95H11.1	0.252933345593085
HEATR5A	0.252913356866727
RP11-176H8.1	0.286842220987363
RNA5SP474	0.128163715664365
TMEM230	0.174929339852323
EAF2	0.17489735789015
IQCB1	0.252833401961294
CHST1	0.215838267217289
RP11-495O11.1	0.12812773595692
RP11-383C5.3	0.28669030666704
RP11-383C5.4	0.215794292019301
RP11-71J4.2	0.215754314566584
AC104389.32	0.215738323585498
RP11-5P4.2	0.25265750116934
RP11-380P13.1	0.661470930395257
VSTM2L	0.375392278754782
SKOR2	0.317972663417832
MRGPRX2	0.252405643217225
PALD1	0.471961813537165
YY1P1	0.127895866731164
RNU6-824P	0.07037
CTC-229L21.1	0.215422501709036
SAMD9	0.215410508473221
GUCY1B3	0.401269683898281
GPC6-AS2	0.127771936627742
RP5-1112F19.2	0.425747878196697
RP11-3N2.13	0.174377651004833
TRIM60P17	0.07029
ZNF727	0.174377651004833
LINC00937	0.12774395241084
RP11-113C12.4	0.07028
AC010729.3	0.215178639247464
PABPC4	0.07026
PPIEL	0.174317684825758
RP11-69E11.8	0.07026
SNORA55	0.07026
RNU7-8P	0.285838786924175
PLCD1	0.215090688851488
RP11-123H22.1	0.215010733946054
CCP110	0.317133136910782
PARP11	0.492390291875382
RNA5SP241	0.174101806581088
TYW3	0.127536069656714
RP11-1H15.2	0.616768142767479
RN7SL569P	0.173957887751308
LIX1	0.316781335326876
SELPLG	0.251462175333112
ELAVL1	0.214626950399974
RP11-993B23.1	0.173873935100603
HEXDC	0.285183156699621
RN7SKP18	0.214606961673616
RN7SKP51	0.214606961673616
ADH5	0.285115195030003
CCER1	0.173785984704627
LINC00615	0.127284211704599
PLEKHA8	0.316541470610576
AC104534.2	0.07002
AC104534.3	0.173734014016095
ECH1	0.07002
HNRNPL	0.173734014016095
C15ORF56	0.251210317380997
PAK6	0.399774527166678
RP11-133K1.2	0.399774527166678
RNU6-1048P	0.284911310021148
AC097635.5	0.127196261308622
PP2D1	0.214375092447859
CTD-2158P22.4	0.25109838051339
TMEM181	0.424212744012377
ZNF121	0.06997
RP11-11K13.1	0.214243166853894
IFITM9P	0.17350614253561
CD3E	0.173466165082893
LRG_38	0.173466165082893
STK39	0.750756573292663
RP11-452D12.1	0.214059270571398
DBX1	0.213979315665964
ZNF24	0.06978
ZNFX1	0.315801887735317
ENG	0.315769905773144
RP11-228B15.4	0.173254284583495
FH	0.213683482515861
KMO	0.344917466548866
LRG_504	0.213683482515861
PDGFC	0.490243502664497
RP5-1114G22.1	0.126720529621294
CTTNBP2	0.599170068081602
PAPOLG	0.213603527610428
RP11-61J19.3	0.250198887827265
B3GALTL	0.372314014895599
RP11-150O12.1	0.283727977420735
AC068286.1	0.213443617799561
SAR1A	0.372102134396201
TYSND1	0.250030982525855
RP11-118F2.2	0.172862505546872
AC124914.3	0.126576610791514
NKIRAS1	0.283656018005845
MYOZ2	0.17283452132997
AL161645.2	0.172802539367797
CYP2E1	0.28359605182677
RP11-108K14.4	0.39805149895459
SPRN	0.468391827009567
LRG_369	0.643529049616017
SCN9A	0.643529049616017
AC074391.1	0.957967706213695
LINC00402	0.249699169668307
HERPUD2	0.344009978372198
RP11-320N21.2	0.249579237310157
R3HDM2	0.212923910914244
RP11-123K3.4	0.126260788915052
RP11-575F12.1	0.546907544145102
CNGB3	0.758428246468992
KIAA1377	0.314262755805726
UBBP4	0.126128863321087
SMYD2	0.445108958547379
HTR1E	0.282752527574448
MTHFD2P2	0.06932
SPON2	0.314018893344154
PPP6R2	0.248995566500494
RN7SL500P	0.06928
ENOX1-AS2	0.06927
C1ORF195	0.171990997077648
TMEM51	0.508389268452593
C3P1	0.421090504955205
MIR5589	0.125900991840602
IGLC5	0.282240816179675
IGLC6	0.212240296472789
IGLC7	0.171879060210042
IGLJ5	0.282240816179675
IGLJ6	0.24869973335039
IGLJ7	0.171879060210042
RP11-378I13.1	0.248567807756425
RNF180	0.596687468267897
DPP10-AS3	0.171727145889718
AC004947.2	0.370119252741454
RN7SL123P	0.248455870888819
RNF2P1	0.313243330761451
RP11-106A1.3	0.313243330761451
OR2AI1P	0.248419891181374
RP11-451H23.3	0.248419891181374
OLFML1	0.342486837423693
VIMP	0.0691
RBL1	0.171567236078851
LRP2BP	0.248192019700889
SNX25	0.487249191456019
TIPARP-AS1	0.125501217313435
SPATA18	0.12546523760599
RP11-210H10__A.1	0.248040105380565
CTA-407F11.8	0.06902
HCAR1	0.420035100203485
KNTC1	0.281493237813873
MIR3124	0.211588663993508
SH3BP5L	0.211588663993508
PGAM1P13	0.125401273681644
MN1	0.57925729888343
CTD-2354A18.1	0.341719270331533
AC096921.2	0.211448742908999
TGFBR2	0.544500901491559
SULT1D1P	0.281213395644856
SULT1E1	0.369143802895167
AC008163.6	0.171103497627338
MGRN1	0.2809815264191
RN7SL850P	0.125217377399147
RP11-709D24.6	0.125217377399147
TRPM6	0.544181081869825
AC004637.1	0.06881
PIP5K1C	0.280881582787308
LINC01133	0.34125553188002
RP13-152O15.5	0.247440443589815
SOX18	0.170967574288101
TCEA2	0.280833609844048
ZNF512B	0.394625431256771
PRKCA	0.941337085883562
ZFHX4	0.464749881067078
RNU6-1177P	0.06879
ACTN1	0.639871112692441
DNAJC25	0.394397559776286
DNAJC25-GNG10	0.394397559776286
RP11-736N17.4	0.210989002202758
TNFAIP2	0.210989002202758
ACVR1B	0.170743700552888
GRASP	0.210849081118249
RP13-279N23.2	0.280417844335795
CNGB1	0.577954033924866
TBX5	0.441746854773908
RP11-340C20.3	0.170615772704195
PKIB	0.666236242759084
IFI44L	0.311212476163444
AC007795.1	0.210469295317441
AC008991.1	0.210469295317441
AC011524.1	0.367588679984489
AC069287.1	0.246656885516569
BET1L	0.246656885516569
ODF3	0.210449306591083
RIC8A	0.367556698022315
RP11-304M2.5	0.246656885516569
SCGB1C1	0.210449306591083
CCDC3	0.735181357714249
CFL1P1	0.279838171271403
AL358340.1	0.210317380997118
RP11-33B1.1	0.124609720117854
RP11-641C17.4	0.210229430601141
RP13-638C3.4	0.124525767467148
AC011306.2	0.367120943787704
RP11-481J13.1	0.763617319831615
KIAA0391	0.5768346652488
PPP2R3C	0.170072079347248
SLCO2B1	0.462922911477926
LINC00908	0.57673871936228
RP11-168O10.6	0.209997561375384
SLC16A12	0.54201030618731
CTB-167G5.5	0.124341871184652
CTB-167G5.6	0.124341871184652
RP11-252P19.1	0.279262495952283
RP11-252P19.2	0.209873631271963
FAM160A1	0.339348607385435
RP11-610P16.1	0.06832
MIR4500HG	0.576386917778373
RFX4	0.366637216609832
RP11-144F15.1	0.541606533914872
RP11-482D24.2	0.06831
LINC00681	0.310153073666452
PNPLA5	0.416828908495608
RP11-542G1.1	0.416740958099632
RP11-542G1.2	0.209685737244194
RP11-542G1.3	0.209685737244194
RP11-567N4.2	0.27903862221707
RNA5SP197	0.209669746263108
SLC36A1	0.366461315817879
RP11-521O16.2	0.124106004213623
HAUS1	0.16962033413155
CTC-250I14.1	0.12407402225145
CTC-250I14.6	0.06821
IER2	0.06821
STX10	0.12407402225145
RNU6-786P	0.169528385990302
SNX9	0.338912853150823
AC104135.2	0.124010058327104
KIAA1467	0.309817263063632
PERP	0.209381908603548
RNU6-1338P	0.06814
RNF183	0.245453564189797
CTC-527H23.2	0.123918110185855
CTC-527H23.3	0.06812
CTC-527H23.4	0.06812
AC093816.1	0.209293958207571
CMA1	0.278598870237186
RP11-80A15.1	0.309609380309505
HMGN2P8	0.0681
AC007611.1	0.0681
RP11-42I10.1	0.278562890529741
RP11-297P16.3	0.365901631479845
RP11-297P16.4	0.0681
NID2	0.622352992911998
EXO5	0.169272530292915
RP11-656D10.3	0.209142043887248
RP11-656D10.5	0.169272530292915
RP11-656D10.6	0.169272530292915
ZNF684	0.209114059670346
HLF	0.502824407034433
RP11-46E17.6	0.208998125057468
ATAD2B	0.208934161133121
RP11-22A3.2	0.208902179170948
TRDMT1	0.244921864068665
AJAP1	0.700041176776298
RP11-466P24.6	0.278015199427523
SHC3	0.574727853490631
RNU4-50P	0.277947237757905
CTB-51A17.1	0.390891537173034
