gene	p	score
GRAMD1B	0.718241485248938	-0.577625437047758
SNRPN	0.7982919049229	-0.835535637696525
ESYT1	0.185218803745462	0.895653958753784
RP11-603J24.5	0.07596	1.43278251393057
RP11-603J24.6	0.136397712740155	1.09664770391782
RPL41	0.136397712740155	1.09664770391782
ZC3H10	0.136397712740155	1.09664770391782
SLC2A10	0.227708036278646	0.746416139720674
C7	0.467197812697526	0.082315756086684
LRG_30	0.467197812697526	0.082315756086684
CCNYL2	0.227663937438445	0.746562196443015
EEF1A1P12	0.136360963706655	1.09681578739096
AL626787.1	0.136316864866454	1.09701752847093
KIF9-AS1	0.0759	1.43320241401492
CTC-503J8.4	0.0759	1.43320241401492
MLLT1	0.300456422996075	0.523088244107279
RNA5SP495	0.227564715047994	0.746890882314427
GNAQ	0.570113481015449	-0.176663085842383
AC009945.4	0.18506813270811	0.896218147098908
HOXB1	0.136269091122903	1.09723613170365
HOXB2	0.300357200605624	0.523373443195785
HOXB3	0.391013391347808	0.276678759731425
HOXB-AS1	0.300357200605624	0.523373443195785
HOXB-AS3	0.391013391347808	0.276678759731425
AP000435.3	0.265544841170677	0.626343465841792
OR5B10P	0.185031383674609	0.896355797291075
OR5B19P	0.185031383674609	0.896355797291075
PPIF	0.07583	1.43369261704608
RP11-352D3.2	0.265427244263476	0.62670215877723
BOP1	0.184913786767408	0.896796392084541
THADA	0.854451777918241	-1.0557193716306
DIXDC1	0.390781872436755	0.2772817850251
RP11-708L7.7	0.227336871040292	0.747645948043557
FAHD2CP	0.0758	1.43390280956221
RN7SL210P	0.0758	1.43390280956221
RNU6-159P	0.136111070278852	1.09795957777361
RP3-429O6.1	0.362455717414632	0.351902432557574
PGBD5	0.531082332534654	-0.0779908456437548
AC092162.1	0.620680151112026	-0.307267596379722
CCDC158	0.265129577092122	0.627610460902402
WDR63	0.53068544297285	-0.0769929994663183
AP1S3	0.416789163445001	0.210114476718663
RPL34P18	0.13594202472475	1.09873413354377
RP11-342M3.5	0.361996354495877	0.35312769776313
ZCCHC24	0.530589895485749	-0.0767527887248376
RP4-718D20.3	0.135923650208	1.09881836411221
AGL	0.441870378809037	0.146228816708769
MIR5693	0.184469123462053	0.898463967334333
SERPINE3	0.226818709667936	0.749364702959976
AL031663.2	0.226774610827735	0.749511082171523
RP3-461P17.10	0.184428699525202	0.898615688978043
MYT1L	0.934730041599906	-1.51197620186048
RP11-73M7.6	0.135758279557248	1.09957679032065
CTD-3253I12.1	0.465448558702906	0.0867161770807916
RP11-478C1.7	0.416322450719546	0.211310613624816
CRYBA1	0.07553	1.43579739958092
NUFIP2	0.135717855620397	1.09976227961756
MIR3973	0.264497493715915	0.629540920981759
MIR3649	0.184237604551	0.899333198783933
KIF7	0.29910038365991	0.526989662361121
TICRR	0.416079907098443	0.211932347376493
HSA-MIR-466	0.226429169912831	0.75065827553539
LRG_86	0.603180261359126	-0.261587506241346
MYO5A	0.603180261359126	-0.261587506241346
RNU2-56P	0.184035484866748	0.900092607564391
RP11-231C18.2	0.226252774552029	0.751244457558406
TSPYL5	0.264126328477561	0.630675598908917
HIST1H2BB	0.183950962089697	0.900410332471873
HIST1H3C	0.135442237869144	1.10102798921641
U91328.2	0.135442237869144	1.10102798921641
RP11-993B23.1	0.183939937379647	0.900451781552419
RP11-730K11.1	0.183925237766247	0.900507049399714
RP11-15A1.2	0.298681444678005	0.528196599469862
RP11-15A1.3	0.135398139028943	1.10123066648701
ZNF45	0.298681444678005	0.528196599469862
RP11-847H18.3	0.07536	1.43699293862772
AL121656.5	0.263953608020109	0.631203894234886
LINC00486	0.585661997089477	-0.216399949254159
RP1-86D1.5	0.135346690382043	1.10146718049131
CTD-2356P16.6	0.135335665671993	1.10151787008042
CYP2G2P	0.226021255640977	0.752014213443578
AL031590.1	0.225980831704126	0.752148660956374
RP11-71H9.2	0.135269517411692	1.10182206706986
BOD1	0.225881609313675	0.752478726146551
RP11-180I22.2	0.225793411633274	0.752772186261881
GPR176	0.508319981184495	-0.0208566120811476
TOMM22P4	0.183565097237943	0.901861972013959
KBTBD12	0.486590277675697	0.0336195212612216
RP11-390C19.1	0.13510047185759	1.10259992297573
AL161751.1	0.183502623880992	0.902097178146082
HNRNPA1P32	0.263446471357803	0.632756078565274
EIF4A1P3	0.225591291949022	0.753444943679205
ITGA4	0.388227814608476	0.283940956047085
JOSD2	0.07515	1.43847262249496
PSMF1	0.584372106013612	-0.213091251837301
AC011526.1	0.18330785400344	0.902830788404479
AC009502.4	0.43950374105161	0.152227528850111
RP11-659F24.1	0.134883652559938	1.10359858537552
SLC6A1	0.601085566449602	-0.256157962307412
SLC6A1-AS1	0.439283246850608	0.152786690803165
HNRNPK	0.225249525937468	0.754583291861313
MIR7-1	0.134868952946538	1.10366633114595
RMI1	0.263001808052448	0.634118307141731
RP11-575L7.8	0.225249525937468	0.754583291861313
CX3CL1	0.225205427097267	0.754730246717099
ATP11A	0.632899204750915	-0.339541830473253
LRG_260	0.647664966411383	-0.379023965792867
NGF	0.647664966411383	-0.379023965792867
RP4-663N10.1	0.675737553102353	-0.455812389907807
AP001331.1	0.225047406253216	0.755256968857022
RP11-439M11.1	0.225018007026415	0.755354986791633
RSAD2	0.225018007026415	0.755354986791633
RP11-219B17.2	0.224970233282865	0.755514281415413
FOXO3	0.52720898440371	-0.0682557715178912
AC144450.1	0.387154742830264	0.286742509707926
AC144450.2	0.329168442869953	0.44221050400537
TRHR	0.297097561334137	0.532766649624767
CARHSP1	0.262546120037043	0.635515531911664
RP11-77H9.2	0.262546120037043	0.635515531911664
RP11-77H9.6	0.134622734422085	1.10480182667526
CEACAM19	0.182848491084684	0.904562928777387
CTB-171A8.1	0.506574402093225	-0.0164803281581412
PVR	0.297046112687236	0.532915282961253
AL138721.1	0.134582310485234	1.10498838748388
TCP11	0.296972614620235	0.533127636724699
FAM198B	0.134574960678534	1.10502231176306
RP11-4E23.2	0.134556586161784	1.10510712802531
BLM	0.462324890855371	0.0945783062176087
LRG_20	0.462324890855371	0.0945783062176087
LINC01100	0.296877067133134	0.533403732564671
OR52A4	0.182694145143983	0.905145537361527
OR52A5	0.182694145143983	0.905145537361527
CXCL6	0.0748	1.44094578433825
PPBPP1	0.0748	1.44094578433825
NXPE2	0.386772552881859	0.287740865978428
RNA5SP466	0.182635346690382	0.905367564318043
ZNF844	0.182635346690382	0.905367564318043
RP11-20I20.2	0.262200679122139	0.636575545641886
TMED11P	0.262200679122139	0.636575545641886
B3GALT6	0.182543474106631	0.905714570815528
FAM132A	0.07474	1.44137064088896
RP5-902P8.12	0.134391215511032	1.10587083241766
SDF4	0.262116156345088	0.63683501961266
RN7SL506P	0.07471	1.44158316676382
ARHGEF5	0.18244792661953	0.906075573301984
ADRA1B	0.386390362933455	0.28873950912712
RP11-110L15.1	0.505821046906466	-0.0145917185543613
RNU7-99P	0.296373605374179	0.534859217730748
ALS2CR11	0.412691646209705	0.220626465365251
ENO1P4	0.182381778359229	0.906325567287937
TMEM237	0.328334239809493	0.44451749967457
RP11-1110J8.1	0.182359728939129	0.906408911204649
CTD-2297D10.1	0.545818694968322	-0.115104100142816
CTD-2297D10.2	0.386188243249203	0.289267754085075
RP11-345M22.2	0.386155169119052	0.289354201850606
CASC19	0.358104631848182	0.363529656023239
AC091321.1	0.182267856355378	0.906756245317377
SLC35B4	0.07457	1.44257581617488
HMGB3P26	0.07456	1.44264677411441
AC104405.1	0.224088256478855	0.758458558706191
RN7SKP103	0.224088256478855	0.758458558706191
HGF	0.32804392244484	0.445320929458826
NNMT	0.35787311293713	0.364149699600874
ZBTB16	0.850457157976745	-1.03839610098703
BCAS2P3	0.224022108218554	0.758679644462958
COX6CP18	0.182120860221376	0.907312207550873
AL139147.1	0.261524496905731	0.638652539910186
SGIP1	0.755751223742816	-0.692700456574344
APOL3	0.385688456393597	0.29057430678262
OR11A1	0.412088962060298	0.222174654138013
OR2H1	0.223904511311352	0.759072777402613
NSFL1C	0.357546046538976	0.365025872890537
SIRPB2	0.357546046538976	0.365025872890537
AC106736.1	0.223808963824251	0.759392284319921
CEPT1	0.385497361419395	0.291074002045668
RP5-1180E21.5	0.181955489570624	0.907938000474582
RP4-764O22.2	0.436982757353482	0.158623497691528
MSL3P1	0.295690073351071	0.53683709364861
RP11-165H23.1	0.261267253671228	0.639443424288382
COBL	0.764993605668171	-0.722458244064875
CALCOCO2	0.411684722691793	0.223213371667462
PDE1B	0.357237354657573	0.365853080080172
PPP1R1A	0.295513677990269	0.537347854024032
RNF125	0.357101383233621	0.366217524554094
RP11-53I6.2	0.50435108556645	-0.0109067703429528
MIR887	0.133788531361625	1.10865958547557
RPS27P25	0.133737082714725	1.10889804937368
RP11-204N11.1	0.181624748269121	0.909190654270333
AC090804.1	0.07429	1.44456539052621
LRG_164	0.710652809831101	-0.555292832873487
STIM1	0.710652809831101	-0.555292832873487
PMPCA	0.223323876582046	0.761015593988943
SDCCAG3	0.18158799923562	0.909329926095053
OXER1	0.133637860324273	1.10935812219563
HMGN4	0.07426	1.44477889861433
NXPE1	0.326867953372826	0.448578277600451
COG2	0.5438783459995	-0.11020939945225
LRG_117	0.356531773214364	0.367744780875286
TLR3	0.356531773214364	0.367744780875286
CASC11	0.410821120404533	0.225433258617614
PPP1R3G	0.133527613223772	1.10986958977506
ISG20L2	0.133494539093622	1.11002308667641
RRNAD1	0.133494539093622	1.11002308667641
VPREB1	0.223026209410693	0.762012709318515
RP11-260O18.1	0.782559643681371	-0.780867017330033
RNU6ATAC42P	0.222989460377192	0.762135862513505
RP11-312P21.2	0.222908612503491	0.762406840239993
RP11-593F23.1	0.181209484190566	0.910765453755402
RP11-3G20.1	0.260300754090167	0.642418473490315
RP11-3G20.2	0.356230431139661	0.368553095570823
BRD3	0.326434314777521	0.449780625044779
RP11-374P20.4	0.222860838759941	0.762566989758876
FGR	0.22282041482309	0.762702516167993
RP1-159A19.3	0.07413	1.44570486227567
HNRNPA3P16	0.32628364374017	0.450198542004302
MRO	0.481680606800041	0.0459360589680431
RPL17P46	0.222757941466139	0.762911993632398
RP11-370P15.2	0.294403857178556	0.540564612993163
FAM83B	0.383913478075527	0.295218518799811
RP11-524H19.2	0.260109659115965	0.643007369163651
RP11-436A7.1	0.07407	1.44613264850675
POLR3B	0.435182054711961	0.163196007750672
RP11-45H22.3	0.326099898572668	0.450708303276938
C10ORF40	0.222489673521586	0.763811895346305
AC006994.2	0.133116024048567	1.11178163926055
ACADL	0.133116024048567	1.11178163926055
RP11-534P19.1	0.180849343662262	0.912133040168643
AQP3	0.259749518587661	0.644117817679262
RNU6-793P	0.222350027194285	0.764280582200538
C6ORF201	0.480912551999882	0.0478634056600688
FAM217A	0.434630819209455	0.164596433709198
AC073958.2	0.222305928354084	0.764428623457152
RP11-90P13.1	0.132994752238016	1.11234578677935
PTP4A1P7	0.07388	1.44748905383855
COL11A1	0.627919710711608	-0.326348656973295
PAIP1P1	0.07386	1.44763198834621
TRIM26	0.180643549074659	0.91291528457724
HSPA14	0.222184656543533	0.764835823328411
RP11-398C13.6	0.07385	1.4477034666922
SUV39H2	0.222184656543533	0.764835823328411
RP11-454P21.1	0.642773670052478	-0.365882627821291
VKORC1L1	0.222155257316733	0.764934557547599
KRASP1	0.293606403151597	0.542879449306458
CPSF3	0.180562701200958	0.913222747755436
EXOC3L4	0.180485528230607	0.913516315889417
RP11-736N17.8	0.132814681973864	1.11318411406071
AC062021.1	0.259301180378956	0.645501323696864
AC092155.1	0.325177497831807	0.45326907875101
LINC01081	0.56051095856179	-0.152264804830992
RP11-514D23.3	0.259238707022005	0.645694205377646
LINC00556	0.180254009319555	0.914397493061895
PPIAP28	0.180254009319555	0.914397493061895
RP11-326A13.1	0.132623586999662	1.11407462399867
HMGB1	0.626835614223346	-0.323483935726908
LINC00838	0.324780608270003	0.454371840660125
CA10	0.935520145820165	-1.51821697985244
PTPRJ	0.541092769260168	-0.103187120773209
RP11-75N4.2	0.382072351497156	0.300042545715392
SYNE2	0.840439371444531	-0.996265303865503
RP11-551L14.1	0.258661747196049	0.64747666163157
B4GALT7	0.221442326066824	0.767331150486944
RP11-1277A3.1	0.221442326066824	0.767331150486944
RP11-1277A3.2	0.221442326066824	0.767331150486944
ARG1	0.179985741375002	0.915419428462783
MED23	0.221409251936674	0.767442439572518
PPP6R3	0.292658278087286	0.545635442762394
CTD-2034I4.1	0.540611356921313	-0.101974033156841
RP11-399K21.11	0.500488762145556	-0.00122514532010667
ZNF503-AS1	0.456573667112555	0.109069540073578
TRAJ43	0.221295329932823	0.767825841424126
TRAJ44	0.221295329932823	0.767825841424126
TRAJ45	0.258474327125197	0.648056118745757
TRAJ46	0.258474327125197	0.648056118745757
TRAJ47	0.258474327125197	0.648056118745757
ANKRD10	0.353808669831983	0.375057989604345
ANKRD10-IT1	0.1798460950477	0.915951773362868
RP11-537I16.2	0.07351	1.45013814430511
SENP2	0.221214482059122	0.768098001546223
RP11-255M2.2	0.381495391671199	0.301555699444936
AC079150.3	0.221137309088771	0.768357843837689
AC007879.6	0.258279557247644	0.648658530325316
CTB-43E15.1	0.323928030692793	0.456742608384185
AC019117.2	0.407513707389496	0.233945338329273
AC009506.2	0.132215672727807	1.11597848200819
BAZ2B	0.718142262858487	-0.577331594828879
RP11-89K21.1	0.258117861500243	0.649158824483585
FPR1	0.520237692748681	-0.0507501496021145
AC013264.2	0.179592526716547	0.916919063815752
RP11-7F17.4	0.381102177012745	0.302587352646325
RP11-7F17.5	0.353316232783078	0.376382619138568
RNU6-449P	0.179552102779697	0.917073348834103
AC010987.5	0.65434594070176	-0.397080473611148
STX18-AS1	0.575997001278866	-0.19166324622605
ACSL5	0.353084713872025	0.377005620894013
RP11-324O2.3	0.132024577753605	1.11687177230537
RP11-324O2.6	0.220733069720266	0.769719771136869
DLK2	0.132017227946905	1.11690614742448
DSC1	0.257827544135589	0.650057487944786
RP11-408H20.2	0.353058989548575	0.377074852340296
RP11-408H20.3	0.07336	1.45121500469046
DTHD1	0.455423422363992	0.111970439854683
RP11-431M7.3	0.291754251863176	0.548267115527293
CTB-107P3.1	0.131936380073204	1.11728436087551
RP1-104O17.2	0.220593423392965	0.77019058697635
RP1-104O17.3	0.179291184641844	0.918069714184023
RP11-505E24.3	0.0733	1.4516462204204
RP11-1038A11.3	0.608920460391892	-0.276506485277982
ABCA7	0.323196724926134	0.458778201721508
AC011558.5	0.220505225712564	0.770488032330343
CNN2	0.220505225712564	0.770488032330343
HECW1-IT1	0.477630863308295	0.0561005238612612
RP11-62H7.2	0.220420702935513	0.770773148108469
COTL1	0.653820429522703	-0.395655563699382
NUBP1	0.257430654573785	0.651286890716057
TVP23A	0.257430654573785	0.651286890716057
RP11-145A3.1	0.498849755251437	0.00288324000425282
RP11-145A3.2	0.380271648855635	0.304767418846907
RP11-214N1.1	0.380117302914933	0.305172723236001
HDGFL1	0.17897146805039	0.919291856613466
RP11-538P18.2	0.17896044334034	0.919334023945379
SLC25A36	0.178901644886739	0.919558943995717
PML	0.379900483617281	0.305742164104713
RP11-771K4.1	0.257107263078981	0.65228935455052
AP002353.1	0.178802422496288	0.919938602105222
SLN	0.1315541901248	1.11907444665903
LINC00383	0.290927398609417	0.550677462131946
CTD-2007H18.1	0.07302	1.45366213857609
PCAT2	0.379665289802878	0.306359974800198
PRNCR1	0.178732599332638	0.920205848429431
AC027309.1	0.219854767819606	0.772683801303462
C4ORF32	0.219777594849256	0.77294456345246
RP11-700E23.1	0.178589278101986	0.920754612684658
RP11-700E23.2	0.178589278101986	0.920754612684658
RP1-111C20.4	0.476418145202781	0.0591454094587959
TAGAP	0.322083229211072	0.461881281031688
AC108059.2	0.07289	1.45460011199219
AC108059.4	0.178493730614885	0.921120609615211
AC079154.1	0.131307971600347	1.12022957679123
RP11-355I22.5	0.290537858854312	0.55181411194772
DEFB121	0.178464331388084	0.921233248881147
RPL7P33	0.178394508224434	0.921500813993968
C12ORF56	0.430250334416205	0.17573686891782
RP11-114F3.2	0.131223448823296	1.12062645880898
RPS11P6	0.537627335401079	-0.0944580190958983
RP11-298D21.1	0.652530538446839	-0.392161453687783
PSMA5	0.131183024886446	1.12081633436001
RP11-20P5.2	0.219417454320951	0.774162149182423
FABP7P2	0.07277	1.45546707093236
KCNIP3	0.290247541489659	0.552661701578181
RP11-305L7.5	0.178254861897132	0.92203614223391
INHBA-AS1	0.378882535389319	0.308416969942368
AL133232.1	0.219358655867351	0.774361047673702
SGPP2	0.5175513383998	-0.0440088828981528
RP3-340H11.2	0.131094827206044	1.12123074861316
FBRSL1	0.378724514545267	0.308832389954127
LINC00870	0.378625292154816	0.30909326231496
RP1-167G20.2	0.17803436769613	0.922881935761157
CTD-2023M8.1	0.255997442267268	0.655734627837665
HABP2	0.606509723794264	-0.270233590206488
RP11-141A19.1	0.289696305987153	0.554272142930501
PRPH2	0.321098355113261	0.464629629359882
UBR2	0.516757559276191	-0.0420173319152241
AC000041.8	0.130885357715092	1.12221575502482
AP1B1	0.536245571741463	-0.0909795297065849
CCDC69	0.536190448191213	-0.0908407832940927
TIMP2	0.474804862632113	0.0631968849610337
FOXN2	0.255703449999265	0.656648586856678
RNU4-49P	0.130808184744741	1.12257892671491
RP11-506K6.4	0.255685075482515	0.656705727503865
CD22	0.377875611871408	0.311064979357003
ZFAT	0.928479031001485	-1.46455657136206
ZFAT-AS1	0.377802113804407	0.311258349933224
CTA-972D3.2	0.177703626394626	0.924151865404866
FOPNL	0.218719222684443	0.77652605081705
RNU6-213P	0.177703626394626	0.924151865404866
CTB-51A17.1	0.452134383865704	0.120270631686161
KCNQ3	0.963500859927384	-1.79284144651648
C17ORF98	0.177652177747725	0.924349543984927
MIR4727	0.07253	1.45720427825203
RP11-99E15.2	0.377655117670405	0.311645126012289
SH3BP2	0.320653691807905	0.46587163777533
GPR98	0.93596480912552	-1.52175539509137
CTC-497E21.3	0.177608078907525	0.924519011521378
LINC00958	0.320602243161005	0.466015387587783
FTH1P12	0.130653838804039	1.12330571462834
RN7SL98P	0.130653838804039	1.12330571462834
OR4D5	0.130646488997339	1.12334033837816
OR6T1	0.130646488997339	1.12334033837816
RP11-69M1.3	0.130620764673889	1.1234615321089
RP11-69M1.4	0.130620764673889	1.1234615321089
OTOP2	0.255358009084361	0.657723190127273
OTOP3	0.349858148730688	0.385703463495351
USH1G	0.07248	1.4575667504591
RP11-416A17.1	0.130587690543739	1.12361737687087
RP11-334N17.1	0.177508856517074	0.92490041059259
AC079412.1	0.21845462964324	0.777422979360396
BPIFC	0.663819841538168	-0.422910835465536
GATAD2B	0.255130165076659	0.6584323868485
RP11-759F5.1	0.07243	1.45792941427143
BRSK1	0.255078716429758	0.658592573873659
CTD-2105E13.14	0.218278234282438	0.778021279323215
TMEM150B	0.349494333299034	0.386686020576545
MOV10L1	0.451388378485646	0.122154377874688
KCNJ5	0.451145834864543	0.12276692043666
LRG_333	0.427663202457775	0.182326625286642
TP53AIP1	0.402905378588543	0.245833973095823
CTD-2517O10.6	0.218083464404886	0.778682225898386
SEPT7P3	0.0723	1.45887323869453
ANXA6	0.570830087168708	-0.178487896637433
TSEN15P3	0.288380690587838	0.558121557081031
MDGA2	0.99909229887254	-3.11887944060474
RN7SL852P	0.07226	1.45916390781637
RNA5SP303	0.130150377045084	1.1256805624497
RP11-756P10.3	0.130143027238384	1.12571527878905
PRDM6	0.675818400976054	-0.456037241712654
LA16C-385E7.1	0.217613076776081	0.780279879012017
TELO2	0.31930867718179	0.469632844941703
NMS	0.21755427832248	0.780479725678928
KIF13A	0.634111922856429	-0.342763809409244
RN7SL412P	0.21751752928898	0.780604645676286
VANGL1	0.472394126034485	0.0692529803581433
AL356309.1	0.217473430448779	0.780754565754436
RP11-205K6.2	0.287818430375281	0.559769220311524
RNF2P1	0.319066133560687	0.470311801478906
RP11-106A1.3	0.319066133560687	0.470311801478906
RP11-390F4.2	0.287792706051831	0.559844639928625
RNU5A-8P	0.254126916462097	0.661559090489804
TMEM200A	0.40175880874333	0.248797251204067
RNU6-277P	0.217102265210425	0.782017089304703
AC026806.2	0.072	1.46105626918691
CATSPERG	0.129672639609578	1.12793995311282
RP11-58A18.1	0.449374531449823	0.127241749104326
OTX2	0.216969968689823	0.782467399096562
RP11-1085N6.6	0.129591791735877	1.12832288152766
DIMT1	0.129566067412427	1.12844475708921
PCCB	0.374968763321525	0.318721741286101
MIR4673	0.07188	1.46193143413347
NOTCH1	0.07188	1.46193143413347
SYT16	0.647312175689779	-0.378073964591279
ZIC2	0.216811947845772	0.78300547716183
ZIC5	0.07187	1.46200441510421
RP11-734E19.1	0.07186	1.46207740386273
AP001652.1	0.129463170118626	1.12893242703801
GLYATL2	0.07184	1.46222340475135
RP11-780O24.2	0.176060944597157	0.930481401742919
FBP2	0.400821708389069	0.251220783533541
RP11-169K17.3	0.253322112628438	0.664072007391215
RP11-169K17.4	0.286899704537771	0.562464757062513
VGLL4	0.772622705022858	-0.747511953673681
RP11-443G13.2	0.175972746916756	0.930822297123924
CTC-499J9.1	0.216624527774919	0.783643956817091
AL139139.1	0.253197165914536	0.664462516537912
LINC01140	0.400549765541166	0.251924358799029
RP5-1052I5.2	0.568500198444781	-0.172557064483149
RP11-125O5.2	0.400490967087566	0.252076499567023
SLCO1B1	0.49206588366726	0.0198891915502549
ZBTB20-AS3	0.175873524526305	0.931205933771599
CLDN7	0.129290449661174	1.12975162000028
ELP5	0.129290449661174	1.12975162000028
RP1-4G17.5	0.175840450396155	0.93133384311345
OSR2	0.07173	1.46302696734692
RP11-44N12.5	0.07173	1.46302696734692
RP13-235E23.1	0.216488556350968	0.784107367566796
AK3	0.491764541592556	0.0206446992791199
RNA5SP400	0.317643945964221	0.474297334646757
RP11-553E24.1	0.317643945964221	0.474297334646757
ATP1B1	0.400174925399462	0.252894356264027
LPCAT4	0.317592497317321	0.474441655057926
NUTM1	0.374193358714666	0.320767332114912
AC098872.3	0.286418292198915	0.563878850587801
C4ORF22	0.789233268165047	-0.803763689669931
BTF3L4P3	0.286366843552015	0.564030041749119
CLUAP1	0.175660380132003	0.932030505912134
NLRC3	0.216304811183466	0.784733865972734
CCDC85C	0.374079436710814	0.321067982069188
CCNK	0.129136103720472	1.13048430676983
CELF2	0.923385614958327	-1.42821922035221
RBM22	0.175605256581752	0.932243860482585
CCL25	0.252767202222582	0.665807102621961
FBN3	0.584772670478766	-0.214118487664257
RP11-91K8.5	0.129088329976922	1.13071121379908
RP11-15M15.2	0.25263858060533	0.666209563132344
RP11-481H12.1	0.216121066015964	0.785360672538452
AC008694.3	0.175498684384601	0.932656466362228
C5ORF52	0.175498684384601	0.932656466362228
TATDN1	0.25262388099193	0.666255565489709
RP11-622A1.1	0.07159	1.46405105164246
RP11-622A1.2	0.129014831909921	1.13106041525775
A4GNT	0.252590806861779	0.66635907594932
AQPEP	0.673021799526673	-0.448272699479688
GAPDHP72	0.175439885931	0.932884178966476
RNU6-866P	0.252509958988079	0.666612131580605
GNAQP1	0.175388437284099	0.93308346718339
RNU6-558P	0.12892663422952	1.1314796391523
RP11-563H6.1	0.215889547104911	0.786150888419943
ANKRD1	0.252370312660777	0.667049328251447
LRG_379	0.252370312660777	0.667049328251447
RNU6-740P	0.175307589410398	0.933396709276266
HLA-DPA1	0.373458378044657	0.322707520511762
HLA-DPA2	0.423951550074233	0.191794601108484
HLA-DPB1	0.469520351614753	0.0764756279868239
RPL32P1	0.285811933146158	0.565661567125534
HSPB3	0.175278190183598	0.933510638201199
FRMD1	0.373377530170957	0.322921015284145
RP11-774G5.1	0.175241441150098	0.933653066398877
RP11-280K24.4	0.345907627629393	0.396392829191311
OR5AK3P	0.07145	1.46507667366577
HTR2B	0.07143	1.46522331695884
PSMD1	0.345808405238942	0.396661885102757
AC069240.1	0.07141	1.46536999176722
RP11-385N17.3	0.07141	1.46536999176722
RP11-155G15.2	0.49038645283629	0.024099921834291
RP11-76E12.1	0.373123961839804	0.323590708059918
RP11-567C2.1	0.07139	1.46551669810761
MIR1182	0.215573505416808	0.787230388972133
AC005537.2	0.34557321142454	0.397299762023789
RP11-179G8.1	0.215511032059857	0.787443887213506
PSMA1	0.372888768025401	0.32421200212704
RHEB	0.285312146290553	0.567132310221099
RN7SL76P	0.128625292154816	1.13291349016556
HMGA2	0.446596304517191	0.134265530553595
NR5A2	0.741400726160902	-0.647669789838412
AC003051.1	0.696831498331594	-0.51530915384818
CTD-2015B23.2	0.128518719957665	1.13342114171001
RP11-62C7.2	0.128511370150965	1.13345616292905
RP11-208K4.1	0.345124873215834	0.398516163094673
DYNLL2	0.215139866821503	0.788713058896226
RP11-159D12.10	0.215139866821503	0.788713058896226
RP11-15H20.6	0.128404797953814	1.13396412690901
RP11-15H20.7	0.174671831130841	0.935863130634973
VN1R90P	0.128404797953814	1.13396412690901
LINC00896	0.344999926501933	0.398855265127599
XXBAC-B444P24.8	0.446162665921886	0.135362424132063
RP11-144C9.1	0.174620382483941	0.936062974445461
RP11-340E6.1	0.42277925590557	0.19478851750818
AC009501.4	0.128349674403563	1.13422698174613
OTX1	0.17460568287054	0.936120079543816
EGFEM1P	0.811084243484396	-0.881898842594144
C10ORF67	0.284746211174646	0.568799193054822
RP11-215C7.3	0.214985520880801	0.789241207371418
SPACA1	0.128312925370063	1.13440226185027
POU3F1	0.17452116009349	0.93644849311934
UTP11L	0.17452116009349	0.93644849311934
RP11-109M19.1	0.174510135383439	0.936491337119084
SERTM1	0.34470593423393	0.399653333298436
DSG2	0.467925443560834	0.0804858030564403
EPS8	0.344595687133428	0.399952674472115
GALNT14	0.803183201281806	-0.853046356888379
LINC00648	0.128143879815961	1.13520899961498
RP11-12M9.4	0.07104	1.46808918095985
PCED1CP	0.174300665892487	0.937305699990346
C9ORF153	0.315332431757045	0.480791258695394
RP11-507D14.4	0.214643754869247	0.790411463246823
KIAA2026	0.445365211894927	0.137380019039731
CLSTN2-AS1	0.174234517632186	0.937562996383989
RP11-211C9.1	0.508959414367402	-0.022459809517039
RP11-546O6.4	0.315236884269944	0.481060122961853
RP11-640I2.1	0.07099	1.46845747248523
SNORD11	0.07099	1.46845747248523
PRKCQ-AS1	0.371518029075835	0.327835481568637
TRBV8-1	0.174149994855135	0.937891854350504
RP11-6O2.3	0.344066501051022	0.401390011652774
RP11-6O2.4	0.250779079510209	0.67204011446294
SYNM	0.445034470593423	0.138216973179627
TTC23	0.52811301062782	-0.0705272920142846
FAM46B	0.127989533875259	1.13594623206204
RP11-287F9.1	0.127982184068559	1.13598135377058
CMTR2	0.284047979538138	0.570857917459228
SH2D4B	0.628430522277264	-0.327699402181483
SRSF4	0.214375486924694	0.791330810028494
RP11-360O19.5	0.127919710711608	1.13627994488744
FGD5	0.642799394375928	-0.365951573792903
SLC26A7	0.682683120433933	-0.475214968505941
DEFB124	0.250587984536007	0.672640594783517
RPL7P61	0.127868262064708	1.13652591954369
AC004899.1	0.173958899880933	0.938635733479822
AC004899.3	0.173958899880933	0.938635733479822
AC009531.2	0.173929500654133	0.938750222527096
TBX20	0.214239515500742	0.791797035799657
RP6-65G23.1	0.214121918593541	0.792200396925621
OTUD1	0.07084	1.46956354384968
RP11-179A16.2	0.507992914786341	-0.0200366067875272
AC046130.1	0.07075	1.47022805058201
ALG10	0.07075	1.47022805058201
RP11-847H18.2	0.07075	1.47022805058201
NTN1	0.875244381072778	-1.15153735199615
CD2AP	0.343298446250864	0.4034776239685
IRAK1BP1	0.250106572197151	0.674154419788882
PHIP	0.420794808096547	0.199860586128778
AL356270.1	0.07071	1.47052359540586
RP4-651E10.4	0.343173499536962	0.403817401658958
KDELR1	0.213758103161887	0.793449112530992
SYNGR4	0.173528936188978	0.940311363640719
TMEM143	0.213758103161887	0.793449112530992
LDHAP3	0.127486072116303	1.13835531676499
