gene	p
MIR5011	0.034420586789051
ARHGAP19-SLIT1	0.333232057119784
SLIT1	0.28587476663162
CKAP2L	0.0613134192315534
NT5DC4	0.0736504611399171
RP11-38F22.1	0.0968373837155844
MANSC1	0.107879156155928
RP11-757G14.1	0.0735105400554088
RASGEF1B	0.46098800276644
RP11-689K5.3	0.332576426895231
ASB13	0.188645603879412
RP11-384J4.2	0.324580936351898
MAF	0.0610495680436234
LPCAT4	0.0610335770625368
PON2	0.061029579317265
FIGN	0.197776454079899
KAZN	0.536657325268548
LINC00882	0.353864420466857
RP11-191G24.1	0.107279494365178
AC007773.1	0.0341007671673176
ZNF507	0.0730587948397105
LONRF2	0.0847482020140641
MORN1	0.117897505806725
RN7SL356P	0.01819
RP11-7F17.1	0.01819
RP11-7F17.7	0.0340607897146009
RP11-203B7.1	0.0960058526990777
PANK3	0.0606777777333584
SLC2A3P1	0.0340168145166126
PIGPP4	0.047845015411308
CDV3	0.047833022175493
TOPBP1	0.106939686017086
ADSS	0.138405939050376
PDE6A	0.148488252625519
CD247	0.196585125988942
LRG_36	0.196585125988942
CCBE1	0.401201722228663
RP11-760L24.1	0.0605458521393933
ARF4P3	0.01812
CTB-57H20.1	0.29083996625903
WDR17	0.106651848357526
USP53	0.0843084500341807
BTN1A1	0.0181
LINC00669	0.344237849852683
CRY2	0.0603859423285267
MAPK8IP1	0.0476251394213664
RP4-723E3.1	0.306039393781907
TTC7B	0.372685805205864
ROBO1	0.538064531604175
CDH20	0.365246001255292
FKRP	0.0839566484502741
SLC1A5	0.047473225101043
RP11-775H9.2	0.147476823071788
COLGALT2	0.195293854266194
DDX60L	0.364386486021884
ARHGEF7	0.272798141847998
ARHGEF7-IT1	0.0721113292103254
NACA	0.0336210377347176
RALGDS	0.105804326359933
MIR548AP	0.0472133716583847
RNU6-231P	0.0598902219148401
RP5-1051J4.4	0.083512898725119
RP11-1084E5.1	0.203477238837296
LAMA1	0.36279538340376
RP11-110L15.1	0.156295849141084
CTC-419K13.1	0.325964156215894
RP1-90K10.4	0.0595983865100084
C6ORF164	0.046873563310293
RP1-102H19.8	0.094166889874111
MTND3P1	0.01779
PPP1R17	0.0940309665348743
EPS8	0.104756917098756
STRAP	0.01777
MN1	0.192987155244442
FARP2	0.125553188001967
RN7SKP185	0.01773
ISM1	0.21943623796179
ISM1-AS1	0.0466656805561663
RP5-1077I2.3	0.033125317321031
ENPP1	0.164659132249411
RN7SKP245	0.0466536873203514
RP3-323K23.3	0.0466536873203514
MTND1P11	0.01771
RP11-39K24.12	0.01771
RP11-39K24.13	0.01771
RP11-39K24.14	0.01771
RP11-39K24.4	0.01771
RNU6-11P	0.01771
RAPGEF1	0.236402668894743
CEP112	0.366797126420699
AC007271.3	0.046501773000028
RNU2-43P	0.0590067202098017
CDC27	0.0589987247192584
RP5-867C24.5	0.01765
VWF	0.323265678157519
ZNF311	0.0589347607949117
ACYP2	0.3078463746447
PARP15	0.124689675023287
VWA3B	0.276360132885053
RP11-342A23.1	0.0328414774067426
RP11-630C16.2	0.13431624563746
SLC9A3	0.0461699601424796
RFC3	0.124165970392698
TRDN	0.429589711402769
RNU6-16P	0.01752
PHF21A	0.143898841053646
TTC6	0.259181821452701
RP11-670N15.2	0.046094002982318
RP11-552O4.1	0.046082009746503
RP11-701B6.1	0.0175
POLR1A	0.0701724227535669
PTCD3	0.0924758436241959
RNF24	0.123722220667543
PIP4K2A	0.233504303572785
CTD-2045M21.1	0.032525655530281
NAV2	0.71153469443234
WDR37	0.123286466432932
CTNNA3	0.873051598898221
NMS	0.0580872387973184
PPP1R14C	0.142755485905949
MCTP1	0.545472353592574
RP11-209K10.2	0.0324137186626743
TBC1D2	0.122886691905765
RP11-103C3.1	0.01734
RP11-61G23.1	0.161448942796263
LRG_208	0.795999056532116
SGCZ	0.795999056532116
LIN54	0.0578673628073766
RP11-722M1.1	0.170563802015663
MAP4K4	0.142227783530089
CCDC170	0.240056608073047
RNU6-813P	0.0455383163895563
RP11-490D19.6	0.0694208466424936
NOL5BP	0.0454903434462963
RP11-438N16.1	0.205859895019209
ANKRD6	0.214415069900576
STPG1	0.11212875937971
RP11-330A16.1	0.045350422361788
INPP4B	0.470898413294902
RP11-223C24.1	0.05756353416673
RP11-669N7.2	0.0321418719842009
TMEM132D	0.786984140944507
PKHD1	0.430149395740802
IL34	0.0802227543665373
RP11-103J8.1	0.366217453356307
MYO16	0.64284143742929
RP11-314N13.3	0.0573876333747766
SDCBP2-AS1	0.150794951647271
TMEM163	0.262843756121547
MYT1L	0.474872172094938
MC3R	0.0800628445556706
BAK1P2	0.0319899576638776
RP11-535N6.2	0.0319899576638776
LYPD6B	0.254344549673984
WEE1	0.0450266049947829
AC091770.3	0.01707
MEX3A	0.0318940117773576
RAB25	0.0318940117773576
RP11-739N20.3	0.0318700253057276
RP11-983C2.1	0.01705
TNFRSF11A	0.177347975741682
LRG_349	0.194926061701201
MASP1	0.194926061701201
PDZRN3	0.284419587352733
DMRT1	0.299299195253877
AC068580.1	0.01702
AC068580.5	0.01702
AC068580.6	0.01702
CTSD	0.01702
RP11-295K3.1	0.01702
LHX4	0.130462419195574
RP5-1180C10.2	0.0683494509096869
CNOT4	0.10054329358242
CXXC1	0.0567679828576683
MBD1	0.0447027876277779
EPSTI1	0.228319227955433
RP11-556O15.1	0.0446388237034313
RPGRIP1	0.130138601828569
RP11-51B23.3	0.0446148372318013
TANC1	0.193502864384487
DNAH9	0.374380849201051
AC005518.2	0.0314942372501908
TMTC2	0.447027876277779
PLS1	0.129450989641842
FAM107B	0.386541990317461
AC016885.1	0.0314222778353009
LINC00535	0.366949040741022
RP11-388K12.1	0.044319004081698
HNRNPA1P60	0.01681
ADD2	0.234735609116458
RP11-102N11.1	0.0313303296940526
CTD-3131K8.2	0.0674779424404636
SLC27A1	0.0890018029831176
SORBS2	0.466932649985408
AL590226.1	0.01673
SLC10A7	0.174413630712278
SLC10A1	0.0672380777241636
KDM5B	0.118753023294862
RP11-480I12.2	0.0311704198831859
C6ORF50	0.0439512115167046
CH25H	0.0311464334115559
RPS7P9	0.0439072363187163
ZCCHC2	0.127971823891325
RP11-325K19.1	0.108462826965591
AC004692.4	0.0555846502572549
HECW1	0.501177335982506
GTF2IRD1	0.0776362131757689
RNA5SP233	0.01659
CCDC176	0.0555286818234516
ENTPD5	0.0881023102969924
ARHGEF26-AS1	0.0667583482915636
CYP2AB1P	0.0436473828760578
RP11-422J15.1	0.136838822903882
CNTNAP2	0.903218584718219
NNT	0.0435154572820929
AC010987.6	0.0664425264151018
RP11-890B15.2	0.0552048644564466
RP11-890B15.3	0.0434594888482895
RP11-502M1.2	0.0771444905073538
HS3ST3A1	0.206611471130283
MACF1	0.198152242135436
PVRL3	0.117305839506518
AC108676.1	0.0550889298435683
LINC00884	0.0662546323873335
SPATA6L	0.261888295001619
CTA-125H2.2	0.163147984536721
Z98949.1	0.135951323453572
AC005539.2	0.01646
UPP2	0.261628441558961
COX7A2	0.0306707017242276
CTD-2302A16.2	0.312815572017382
NPC1	0.0548850448347132
PLEKHG5	0.0658388668790802
RP11-443B9.1	0.0430677098116662
HSD17B6	0.0430317301042212
U3	0.505051151150751
USP29	0.0657149367756585
ZIM3	0.0763729256699222
KCNC4	0.0866831107255508
RP11-526N18.1	0.134871932230222
KSR1	0.187714129231114
RP11-809F4.2	0.01627
GNG7	0.187422293826282
LOXL2	0.212180330293714
RP11-81H14.2	0.23574703867019
PES1	0.0863073226700141
RP1-56J10.8	0.0428358405859095
FREM1	0.350430357278495
CTD-2218K11.2	0.0653511419559368
MIR7-3	0.0427358969541178
MIR7-3HG	0.0427358969541178
KIF5B	0.0542613965723332
GULOP	0.0541414642141832
CLEC1A	0.0541094822520098
ARNT2	0.279510356159126
KLHL32	0.249643201234504
LTK	0.0424640502756445
RPAP1	0.105300610455703
IL20	0.01609
MCTP2	0.391926953198396
KIAA1109	0.105184675842825
RP11-125P18.1	0.0300310624807608
DUSP10	0.133040964895799
ZFYVE27	0.0423361224269512
AC092755.4	0.0537616784133749
BNIP2	0.0537616784133749
LINC00427	0.0422761562478762
EPS15	0.0950863712865944
RP11-253A20.1	0.01603
ARNTL2	0.17628857324469
NIM1K	0.0644556470150834
ZNF131	0.0850440351641674
LINC00504	0.339556490139561
SNORA63	0.167493533647023
FER1L6	0.24747642329726
RPL5P21	0.0534938294801732
ACSBG1	0.149843488272614
ARHGAP22	0.290819977532672
DPH6-AS1	0.344965439492126
LINC-PINT	0.183548478658037
TBC1D31	0.191715872248052
RIBC2	0.0419883185883162
LEPRE1	0.0640998476859052
LRG_5	0.0640998476859052
UTRN	0.381440867350814
FAM114A1	0.131457857768219
LRCH1	0.230693888646803
C1ORF100	0.0743260800908288
RP11-518L10.5	0.103737492054481
MYO9A	0.260545052590339
RP11-390D11.1	0.140224913148984
RP11-390D11.2	0.0296432811894092
MANBAL	0.01585
DYNLL2	0.0531220391699082
PDCD1LG2	0.103569586753071
ADORA3	0.174281705118313
RAP1A	0.237805877485098
RP11-459O1.2	0.174213743448695
SOX6	0.295681235783018
KCNMA1	0.656141935948125
RP11-619F23.2	0.0417004809287562
DMGDH	0.206435570338329
CTD-3187F8.12	0.01579
METTL9	0.0416645012213112
RP11-631F7.1	0.156975465837268
POU6F2	0.447051862749409
RP11-818C3.1	0.0416125305327795
LRG_159	0.1124405835109
NCF4	0.1124405835109
ELMO1	0.546155968034029
SNORA5A	0.0415445688631612
SNORA5C	0.0294274029447391
RP11-489D6.2	0.0415125869009878
RP11-114J13.1	0.189585074018254
TSPAN5	0.213107807196741
FAM214A	0.147484818562331
CLEC4M	0.0524664089453548
C20ORF203	0.0524504179642682
LL22NC01-116C6.1	0.0630404451889135
PRSS35	0.0523704630588349
ITGA8	0.196577130498399
RP11-399H11.3	0.111365190032822
RP3-382I10.2	0.01557
HPS5	0.0411288033549079
GPA33	0.0925677917654443
RASSF5	0.101922515701145
MACC1	0.155084532323769
ZNF763	0.0521505870688932
EXOC6B	0.256499334375412
NXPE2	0.0826214015295373
MARK2P6	0.01549
RP11-723O4.9	0.01549
AC108142.1	0.356954677561855
NT5C1A	0.0289036983141508
SLC3A2	0.0288957028236075
GZMB	0.0288717163519775
RP11-104E19.1	0.0919841209557809
RP11-378I13.1	0.0407570130446429
PPP2R2B	0.440815380125609
HS3ST4	0.495428578281849
MIR4423	0.0287917614465442
WDR63	0.145338029351446
EEFSEC	0.153753283148304
FAM13B	0.0722952254928221
ATP5F1P4	0.0406490739223078
ANO3	0.41879979691454
GRIK2	0.485134384207307
RNF187	0.0515269388065132
NLRP4	0.136167201698242
RP11-33B1.1	0.0286558381073074
SLC9A9-AS1	0.0617771576830668
IGBP1P5	0.01531
BTG1	0.01531
RP11-796E2.4	0.0909207207135175
RN7SL843P	0.0403292543005744
TRERF1	0.238501485162368
CLSTN3	0.0812781591182573
RBP5	0.0402692881214994
RP11-273B20.1	0.0511831327131498
TSSC1-IT1	0.01527
PLCXD3	0.160473492949976
RP11-356N1.2	0.0401893332160661
ZBTB14	0.0284079779004641
RP11-124G5.3	0.215194630228551
NCALD	0.456418579920925
TRAV37	0.0612934305051951
TRAV38-1	0.0612934305051951
NREP	0.306391195365814
STARD4-AS1	0.251486161804742
TYSND1	0.0508673108366882
SNORD116	0.0282960410328574
USH2A	0.550805345784977
CTC-400I9.3	0.01517
AL035681.1	0.01513
RANGAP1	0.0282480680895975
RN7SKP26	0.0282400725990541
OSTF1P1	0.0282200838726958
MBTD1	0.0282120883821525
RP11-421E14.2	0.01512
CTNND2	0.607881155028564
CLMP	0.183096733442339
SPATA17	0.25025885400634
CGN	0.0397175992740094
RP11-74C1.4	0.0505115115075098
TUFT1	0.0706921296388837
EEPD1	0.235695067981658
KIF1C	0.0280481808260141
RP11-279F6.1	0.0801388017158323
RP11-279F6.2	0.0280241943543841
C7	0.116370367112948
LRG_30	0.116370367112948
RP11-301A5.2	0.01499
AC004158.2	0.0705002378658437
GREM2	0.220239784761395
CPNE4	0.598362523536725
AC019118.2	0.23464366097521
ZNF407	0.353400682015343
FLJ27365	0.0980447027876278
MIR3619	0.0393697954353744
RP11-879F14.3	0.0278203093455291
PRMT8	0.248371918238114
RIMS1	0.387625379286083
SLC6A2	0.12393010342167
HMGCS2	0.0793392526614989
LRG_447	0.0793392526614989
IPPKP1	0.0391459217001611
RP11-332J15.2	0.0276683950252058
SLC27A6	0.374488788323386
IGF2BP2	0.106024202349875
LRG_112	0.0597103233776151
STAT3	0.0597103233776151
NACAP6	0.01477
GALNT16	0.202837599593829
JUP	0.123086579169349
OVCH2	0.0596303684721817
RP11-35J10.4	0.0389220479649478
CDADC1	0.01476
RP11-597D13.9	0.0275004897237958
AC005034.3	0.01474
GCFC2	0.0787315953802056
MRPL19	0.0595624068025633
C19ORF44	0.01473
AQP4-AS1	0.559372513902159
ZCCHC4	0.069176984180922
RNF44	0.0387981178615261
PIK3C2G	0.299579037422893
RERGL	0.155552268520554
CLCNKB	0.038774131389896
NKTR	0.049296196944923
RP4-613B23.1	0.049296196944923
CTB-31O20.6	0.01467
KLF16	0.01467
RP11-170M17.1	0.311476327351374
RP11-281P23.2	0.155044554871053
RP11-74M11.2	0.0591986119828417
RPS7P10	0.01462
KANK1	0.435790214319124
RP11-165F24.2	0.0385582531452261
RP11-165F24.3	0.12201118569127
RP11-370I10.2	0.0590586908983334
RP11-258O13.1	0.0385342666735961
SHROOM3	0.341455419143603
AGBL1	0.628925286138618
AC008937.2	0.0489683818326464
MAP3K1	0.10474092611767
RP11-139K4.2	0.0271966610831491
RP11-723P16.3	0.0384423185323478
NTRK3-AS1	0.058822823927305
PLA2R1	0.184963680484207
RP11-399K21.11	0.121319575759272
ZNF503-AS1	0.104349147081046
IGLV10-67	0.0867390791593541
LL22NC03-23C6.15	0.0487884832954214
PRAMENP	0.10430916962833
CTD-2537O9.1	0.0775842424872372
RP11-181B18.1	0.0383103929383828
C15ORF54	0.027040749017554
BPIFB1	0.0681015907028436
PALLD	0.457238117701616
DDX59	0.0584430381264966
SLIT2	0.373329442194602
RP11-354K1.1	0.0583830719474216
RP11-354K1.2	0.0381065079295277
HDAC4	0.344321802503388
TAF2	0.0949064727493694
RP11-646J21.6	0.0379865755713777
RP11-646J21.7	0.0379865755713777
MIR4463	0.01434
NLGN1	0.590139161512907
RP1-257A15.1	0.026800884301254
CLCP2	0.01433
UPF3A	0.0482567831742897
AC133680.1	0.496671877061337
RP11-326C3.15	0.0482088102310297
P2RX1	0.0378546499774127
RNU6-278P	0.0378426567415977
AC012593.1	0.197400666024362
RN7SL602P	0.01429
SMEK2	0.11131321934429
VCAN	0.167113747846215
TOPAZ1	0.0578073966283016
SAMD9	0.0377147288929044
IGDCC4	0.093927025157811
MIR4284	0.01422
STX1A	0.01422
WBSCR22	0.0478650041376664
MRFAP1L1	0.01421
FLNB	0.158734473756801
LYN	0.166154288981015
RP11-319E12.1	0.0574755837707533
CEACAM16	0.0374948529029627
UBQLN3	0.0374748641766044
DLC1	0.505374968517756
MTND4P7	0.0264690714437058
SH3PXD2A	0.277679388824703
ZNF282	0.0666024362259685
SUOX	0.0475012093179447
FBRSL1	0.0756213495588488
NFIB	0.435266509688536
RFWD2P1	0.0263331481044691
CTD-3187F8.11	0.0263251526139258
CTD-3187F8.2	0.037262983677206
SIGLECL1	0.037262983677206
UBAC2	0.134248283967842
RSBN1L-AS1	0.0473812769597947
AC073343.13	0.0662986075853219
AC073343.2	0.0262651864348508
ZNF12	0.0473253085259914
LY9	0.0662666256231486
ASTN1	0.263311492318333
COG5	0.149351765604199
PRNT	0.056759987367125
AC010731.2	0.0261452540767008
ADAM23	0.179174945330833
AKAP13	0.336670118053418
RP11-198M11.2	0.10073518535546
DNAJB6	0.10891457218129
EDARADD	0.186011089745384
AC068490.2	0.23507541746455
LRP8	0.108654718738631
RP4-784A16.2	0.0260013352469207
RP4-784A16.3	0.0260013352469207
AC079987.2	0.01393
SEMA3E	0.199831295149536
EPB41L1	0.01393
INMT	0.0917242675131226
PKD2	0.0916882878056776
GRID2IP	0.0653191599937635
STON2	0.170144038762138
C6ORF106	0.0652831802863185
HSD17B12	0.170024106403988
RP11-613D13.5	0.082889250462739
SH3GL3	0.240260493081902
CCDC82	0.0560204044918666
PRKAA1	0.0559604383127916
COL1A2	0.131625763069629
LRG_2	0.131625763069629
LINC01032	0.0257454795495341
RP11-222O23.1	0.01373
ARHGAP8	0.271322973842753
PRR5-ARHGAP8	0.271322973842753
SLC43A1	0.0362755405951044
IQSEC3	0.18319667707413
FAM135B	0.454611599058131
AC011551.3	0.0905369371674376
PPP5D1	0.138533866899069
RP11-525K10.1	0.146089605462519
RP4-660H19.1	0.0460620210201447
LINC00879	0.1066838303197
RPL30	0.0644036763265519
NCOA1	0.106479945310845
ACAD9	0.025457641889974
DTHD1	0.10641997913177
RP11-431M7.2	0.152929747622341
RORB	0.230581951779196
KB-1507C5.2	0.202961529697251
RPL5P24	0.0457302081625963
CDH8	0.174449610419723
CTC-420A11.2	0.0253576982581823
OTOG	0.113991708676307
CTB-31O20.4	0.01353
REXO1	0.0456342622760763
ACTL8	0.0896134580096826
SAMD12	0.46880759251782
RP11-286H14.4	0.0253057275696508
PIK3CA	0.0638679784601485
ZDHHC21	0.1292311136519
IMPACT	0.0810462898925006
FMN2	0.489415969393262
MCM10	0.0893016338784925
AC144521.1	0.30990921120488
ARSB	0.221866867086963
RIT2	0.326659763893164
AVEN	0.173042404084097
ADAMTS17	0.375136423057396
PCDH15	0.755485905949045
MYH13	0.143547039469739
RP11-401O9.3	0.0634642061877101
TERF2	0.0634402197160802
CDK2	0.0251178335418824
PMEL	0.0251178335418824
RAB5B	0.0355439532103894
RP11-603J24.7	0.01343
LINC00595	0.158002886372086
LINC00856	0.379262096177756
TEX15	0.0633362783390168
GPRC5D	0.0544053154021132
RP11-392P7.6	0.0968133972439544
AC007364.1	0.1280317900704
LA16C-395F10.1	0.01341
RP11-296A18.3	0.0250138921648191
LMO2	0.0717275456642453
SELL	0.0630364474436418
CNR1	0.080058846810399
SPATA31E1	0.0449066726366329
TUBA8	0.104105284619475
AC016994.2	0.0352561155508293
STARD13-IT1	0.0249019552972124
INPP5A	0.149439716000176
AC098614.1	0.01331
CTD-3025N20.3	0.01331
FAM155A	0.58868398223402
DDX49	0.0133
AC005220.3	0.0446947921372346
BCAS1	0.231589383587657
AC027119.1	0.218400821936428
FBLN1	0.224821200842725
ARMC9	0.119028867718607
MIR4777	0.01324
RP11-260E18.1	0.0624847585961518
RP11-293P20.4	0.0624207946718051
NECAB2	0.0708000687612187
OSGIN1	0.0622928668231117
PEBP4	0.364110641598139
DIMT1	0.0246381041092824
KIF2A	0.0790394217661239
ACTN2	0.133544680800029
GDI2	0.118401221710955
TIAM2	0.413206951279478
RP1-65P5.1	0.210365353940378
RP1-8B1.4	0.0442430469215362
L3MBTL2	0.0347364086655126
RP4-756G23.5	0.0347364086655126
DLG4	0.0532219828016999
SYBU	0.147452836600158
CCKAR	0.0530460820097465
AL360178.1	0.0440311664221379
PDE7B	0.18916930851
C1ORF200	0.0244222258646124
LRG_191	0.0616412343438301
PIK3CD	0.0616412343438301
COL12A1	0.0783038366361373
KRT36	0.0529061609252381
HHLA2	0.0861034376611591
SPPL3	0.117014004101687
LY86-AS1	0.322562074989706
MED27	0.0858595751995874
THRB	0.403932182249211
INTS12	0.093687160441511
SOX2-OT	0.358997525395677
DEFB126	0.024186358893584
RPL15P3	0.024150379186139
RP11-221N13.4	0.0241343882050523
DNAJC5	0.0693169052654303
RNU1-134P	0.024126392714509
RP11-434D9.2	0.0854198232197041
RP11-83M16.6	0.138254024730052
CTD-2147F2.1	0.145366013568347
CTD-2147F2.2	0.0932594016974426
PARD3B	0.601576710735145
RP11-692C24.2	0.0240464378090757
LRG_164	0.206119748461868
STIM1	0.212612086783054
NPCDR1	0.033988830299711
LHFPL3	0.432540047413259
ARHGAP30	0.0431076872643829
PVRL4	0.0687012524935936
CPXM2	0.198795879124174
REV1	0.0518627494093331
PKD1L2	0.1853314730492
SORCS1	0.328374796614709
SAMD4A	0.247840218116982
MROH2A	0.265654171047529
STK24	0.114411471929832
RP11-1252I4.2	0.0681015907028436
RP11-423H2.3	0.0427279014635745
RP11-563J2.2	0.121503472041768
LUZP2	0.346408625535198
CDC42EP3	0.156351817574888
SMPD4P1	0.0988842292946778
RN7SL493P	0.033377175273146
CTB-179I1.3	0.0333451933109726
HNRNPH3	0.01258
PBLD	0.0424600525303729
KB-1732A1.1	0.01258
FAM90A27P	0.0235107399426724
FCGR3A	0.01257
LRG_60	0.01257
RP11-25K21.6	0.0332932226224409
RPS23P10	0.01257
AC005740.6	0.0423161337005928
PCDH12	0.0831810858675707
RNF14	0.0753974758236354
LINC00399	0.0332052722264643
PLCH1-AS1	0.023406798565609
DOCK2	0.372761762366026
AKR1C2	0.0233268436601757
LYRM9	0.0330093827081526
RP1-66C13.4	0.0978048380713278
CMAS	0.0420362915315762
QPRT	0.05888279010638
CTD-2509G16.5	0.119520590387022
RP11-47I22.3	0.0901091784233692
RP11-47I22.4	0.126556622065155
PTPN2	0.140376827469307
PCSK6	0.315334151538532
NINL	0.0587108870596983
CMYA5	0.186726686149012
CTB-171A8.1	0.0898453272354393
CSRP2	0.0503396084608281
RP11-461F16.3	0.0328094954445692
LEMD3	0.0231509428682223
MIR548AJ1	0.0230989721796907
ZC3HC1	0.0416445124949528
LPGAT1	0.0582191643912833
AC124997.1	0.0891617127939842
ABCB5	0.1659024310289
FCGR2A	0.0325416465113676
FAM159A	0.0498558812829564
DAPK1	0.30717475343906
LINC00276	0.342482839678421
CSF2RB	0.0812621681371707
TRAPPC8	0.0887339540499158
RP11-2K6.2	0.0228950871708357
RP11-368L12.1	0.151926313559153
SCMH1	0.13153381492838
ANKRD54	0.01226
EIF3L	0.0323897321910442
MIR658	0.01226
MIR659	0.01226
EVI5	0.0734985468195938
KIF26B	0.540023426787292
C9ORF141	0.01223
C15ORF60	0.0495800368592114
RP11-94M14.2	0.0655590247100635
KIAA1324	0.0731907204336754
CAV3	0.196349259017914
HSA-MIR-548BA	0.0227391751052406
OXTR	0.073182724943132
DOT1L	0.0494001383219864
SLC9A2	0.123938098912214
MSH3	0.163963524572141
IKZF1	0.0952982517859927
CCDC60	0.232049124293898
RP11-768F21.1	0.28836935968114
TMSB4XP8	0.022627238237634
REN	0.0408049859879028
CREG2	0.0650593065511051
RARB	0.381232984596687
AB015752.3	0.0318660275604559
LINC01030	0.01206
GDNF	0.0723751803982554
FAM105A	0.0568199535462
MON2	0.0797150407170356
SLC12A8	0.229974294497903
RP11-123H22.1	0.0317221087306759
TNFRSF8	0.101122966646811
RNU7-34P	0.01197
CNTN3	0.251801983681204
RP11-339A11.1	0.01195
TENM4	0.594644620434075
NPSR1	0.198380113615921
NPSR1-AS1	0.334787180030463
PPP2R2C	0.245345625067462
MCC	0.30947745471554
NXPH1	0.288301398011522
GFRAL	0.092991552764241
NARF	0.0398175429058011
RP13-20L14.6	0.0220435674279706
CTD-2245F17.9	0.0220195809563406
PPFIA2	0.271454899436718
AL035250.1	0.0311624243926425
RP4-614C15.2	0.01182
RP11-664D1.1	0.0853758480217157
GCNT2	0.146565337149848
RP11-360O19.1	0.0311224469399258
RP11-360O19.4	0.0311224469399258
LRG_322	0.0219076440887339
VHL	0.0219076440887339
C11ORF30	0.0475851619686497
AC012613.2	0.070400294234052
RP11-331K21.1	0.105904269991725
AC003003.5	0.0218276891833006
C7ORF31	0.0552728261260649
ANKUB1	0.125976949000764
PRKAG2-AS1	0.0308506002614526
CD163L1	0.112404603803455
RP11-157G21.2	0.0308266137898225
PPIL4	0.0308026273181925
RP11-662M24.2	0.118960906048988
RP3-486D24.1	0.0217077568251506
SLFN12L	0.0625767067374001
DNER	0.295153533407158
CMA1	0.0472053761678414
RP11-80A15.1	0.0549769929759616
MEF2C-AS1	0.229778404979591
RP1-90L6.3	0.0471454099887664
SPATA22	0.131681731503432
RP11-475O6.1	0.223541922355791
RNF111	0.104852862985276
LINC01141	0.0979207726842061
SMYD3	0.430281321334767
KIF6	0.308490011633439
RP1-137F1.3	0.0305587648566209
FHAD1	0.16899668586917
AL353751.1	0.01154
LIPA	0.150143319167989
EFNA5	0.277039749581236
GJB2	0.01151
DPP6	0.577930047453236
ATP8A1	0.210109498242991
LINC00603	0.0303748685741242
IDO2	0.10392538608225
RP11-44K6.3	0.0690890337849452
RP11-134D3.1	0.0386661922675611
RP11-134D3.2	0.0303388888666792
RP11-1112G13.3	0.01144
SDR9C7	0.0541334687236399
SIPA1L2	0.179894539479733
RP11-433P17.1	0.0212999868074406
ZNF75A	0.0212999868074406
VRTN	0.0463658496607913
PTER	0.0966295009614577
CEP85L	0.129718838575044
LINC01060	0.24275108838615
OR7E14P	0.021212036411464
EFR3A	0.0826214015295373
LRRC16A	0.365965595404192
YIPF1	0.0460660187654163
KIAA1549	0.16043351549726
AC090953.1	0.0459940593505263
GALNT15	0.12894327599234
LINC00462	0.01132
RP11-76E12.1	0.0681135839386586
EGFEM1P	0.213099811706198
POU2AF1	0.102314294737768
RNU2-60P	0.0297911977644608
CRYGN	0.0379266093923027
RP4-555L14.4	0.0379266093923027
SPOCK1	0.358853606565897
LRRC37A7P	0.01127
RP11-549B18.3	0.01127
CCP110	0.0530220955381165
WDR7	0.228611063360265
VPS54	0.0529261496515965
CTC-429P9.2	0.0376547627138294
CTC-429P9.4	0.0673580100823136
CTD-3222D19.2	0.0881183012780792
MED26	0.0528981654346948
LIPN	0.0376307762421993
RP11-20B7.1	0.152242135435614
RP11-1046B16.1	0.01122
CTR9	0.0528022195481749
RP11-685M7.5	0.0207962709032106
TAMM41	0.0525903390487765
CTDSPL	0.0596983301418
BRD7	0.0373069588751944
RP11-21B23.1	0.01114
OFCC1	0.434770789274849
FXYD2	0.0595863932741933
PGLYRP2	0.037250990441391
RASAL3	0.01113
ZFAND1	0.0372349994603044
TRUB1	0.0292035292095258
SERPINI1	0.0936791649509676
LINC00643	0.0521905645216099
RP11-355I22.2	0.044786740278483
RP11-355I22.6	0.0205364174605522
RP11-355I22.7	0.01109
RP11-305P14.1	0.0447667515521246
KCNIP4	0.637092679728633
NEIL3	0.0867390791593541
RP11-376O6.2	0.0662586301326052
AC107218.3	0.214047277335583
VWC2L	0.119188777529473
VWC2L-IT1	0.0204564625551189
TPP2	0.119064847426052
FRMPD1	0.131445864532404
RN7SKP171	0.01103
RP11-613M10.9	0.291891373265478
AC137590.1	0.011
POMT1	0.0288997005688791
TLR2	0.0203445256875122
RP11-805I24.1	0.0203285347064256
RP11-386B13.1	0.0203125437253389
RP11-386B13.3	0.0726750112936304
AC079807.4	0.124633706589484
RP11-452D21.1	0.0587388712766
RP11-209A2.1	0.0202765640178939
SLC6A3	0.0585909547015483
RP11-135A1.2	0.0202285910746339
DPYSL2	0.206383599649797
AC079742.4	0.01088
C7ORF26	0.01088
ZDHHC4	0.01088
PFKM	0.0365393917830343
CTD-3148I10.15	0.0286398471262208
CTD-3148I10.9	0.020180618131374
FLT3LG	0.020180618131374
RPL13A	0.0286398471262208
SNORD32A	0.020180618131374
SNORD33	0.0286398471262208
SNORD34	0.020180618131374
PYGL	0.104940813381253
RP11-218E20.5	0.01087
CTD-2116N24.1	0.11752571549646
CTD-2215E18.1	0.1047649125893
RNU5F-8P	0.0201086587164839
RP11-467I20.5	0.0201086587164839
CDC16	0.0581472049763934
LINC00355	0.0581192207594916
PRPF4B	0.0784877329186339
RP3-406P24.3	0.01081
RP3-406P24.4	0.01081
AL583784.1	0.0108
AL357519.2	0.0200207083205073
AC121336.1	0.0199887263583339
VSNL1	0.0847202177971624
PPP3CC	0.0360756533315211
AC092661.1	0.324900755973631
