gene	p	score
ZNRF3	0.652072231261569	-0.390921126421905
CTC-338M12.4	0.137950196089406	1.08957501906317
TRIM52	0.07651	1.42894514660103
TRIM52-AS1	0.07651	1.42894514660103
PHLDA2	0.07649	1.42908431884887
SLC22A18	0.270667343618199	0.610795931446303
MOCOS	0.651804382328367	-0.390196519168756
FDX1	0.306519123214507	0.505741335316943
MIPOL1	0.339796354855861	0.413018977578473
MIR548V	0.270519427043148	0.611242797683016
AC009303.3	0.07643	1.42950200175919
CCDC93	0.339640442790266	0.4134446248348
GFPT2	0.370367112948297	0.330881196290298
CTC-360P9.3	0.137666356175117	1.09086403997818
MYO3B	0.959654754718339	-1.7466936609386
CTD-2210P24.4	0.0763	1.43040783794954
RP4-647J21.1	0.0763	1.43040783794954
DTNA	0.783670010114295	-0.784647998340475
KRT32	0.187206415581612	0.888237834531644
TTLL12	0.370023306854934	0.331791618344409
SLC4A10	0.650657029435398	-0.387094916160411
CTD-2135D7.3	0.07624	1.43082631234052
ERCC4	0.23061393374137	0.73682649705309
LRG_463	0.23061393374137	0.73682649705309
STX6	0.187114467440364	0.888579830311378
MOCS1	0.338920848641366	0.415410123098886
ARHGAP10	0.634809967178511	-0.344620003202692
RP11-460H9.1	0.230501996873763	0.737194637993242
CLLU1	0.230458021675775	0.737339292127971
CLLU1OS	0.186994535082214	0.889026068015059
RP11-693J15.4	0.452041048848449	0.120506289446052
RP11-259O2.2	0.137338541062841	1.09235502753607
RP11-259O2.3	0.137338541062841	1.09235502753607
LLGL2	0.338696974906153	0.416021938537468
RNU6-565P	0.137306559100667	1.09250061978075
RN7SKP162	0.07616	1.43138466826495
RN7SL189P	0.137294565864852	1.09255522284328
RP11-3J10.7	0.07613	1.43159416682985
MLLT3	0.649973414993943	-0.385248693432604
ZDHHC20P4	0.137230601940506	1.09284649420815
EXOSC3	0.137226604195234	1.09286470174703
RP11-259O2.1	0.269452029055613	0.614471110092468
AC078883.4	0.137182628997246	1.09306500859148
ITGA6	0.562902522977041	-0.158332304290454
RP11-12P19.1	0.137166638016159	1.09313785831856
MYCBP2	0.476199423525132	0.0596946321327229
MYCBP2-AS1	0.0761	1.43180372824577
C10ORF53	0.369211764564785	0.33394173056443
STOM	0.230046253912793	0.738694530390067
MROH1	0.186646731243579	0.890321159680984
RNU7-18P	0.07604	1.43222303981843
PCCA	0.808663913552756	-0.872983313624728
PCCA-AS1	0.230022267441163	0.73877351811833
ZC3HAV1	0.269192175612954	0.615257997796122
CTC-304I17.2	0.136998732714749	1.09390313098951
AL049831.1	0.136966750752576	1.09404896986128
LRCOL1	0.0759	1.43320241401492
P2RX2	0.136914780064044	1.09428600766957
KRT80	0.18636289132929	0.891379181201612
SRPK2	0.424828396784214	0.189556351329005
NCBP2	0.186250954461684	0.891796703559411
NCBP2-AS1	0.186250954461684	0.891796703559411
NCBP2-AS2	0.186250954461684	0.891796703559411
PIGZ	0.30446428214487	0.511603458787342
RP5-1128N12.2	0.229466580848402	0.740604692971561
RP11-253I19.4	0.07575	1.43425327126859
RAB11FIP4	0.580716475907588	-0.203726735800072
MYCN	0.186127024358262	0.892259141870706
MYCNOS	0.136678913093015	1.0953625682584
RP5-842K16.1	0.186115031122447	0.892303904091604
KIAA1467	0.337333743768515	0.419750830934542
COLGALT1	0.185943128075765	0.892945692513054
RP11-341G5.1	0.900819937555219	-1.28623767897809
LPCAT2	0.229158754462483	0.741620154307898
CTC-340I23.2	0.268124777625419	0.618494298094097
RAPGEF2	0.497515401313659	0.00622800558009472
USP6NL	0.423828960466297	0.192107601175823
RN7SKP16	0.07561	1.43523550239248
ZFAND3	0.703831039293838	-0.535451160069965
FAM76B	0.185651292670934	0.89403608336189
ST3GAL1	0.77108910574436	-0.742438354596418
HNRNPA3P16	0.267864924182761	0.619283141605264
RPL17P46	0.185635301689847	0.894095861523035
GNAI3	0.303472841317497	0.514438163981005
RNU6V	0.228770973171131	0.742900461401218
CHID1	0.07554	1.43572713763995
RP11-718O11.1	0.690358637728321	-0.496867169330871
SLC30A9	0.267697018881351	0.619793060869473
IFT88	0.614813245329634	-0.291886364446031
RP11-831A10.1	0.136171199443514	1.0976842286065
FBXO17	0.18542741893572	0.89487326857958
RP11-671P2.1	0.303204992384295	0.515204700425814
RP11-428G5.1	0.136123226500254	1.09790390413973
LIN52	0.267497131617768	0.620400317823973
RYBP	0.228423169332497	0.744049814841129
ERC1	0.805965435494381	-0.863124299571244
AQP1	0.366789130930155	0.34036953000028
FAM188B	0.473281069476815	0.0670245752664042
INMT-FAM188B	0.559600385382644	-0.149956127154707
RP11-758N13.3	0.185239524907952	0.89557639057124
AC099522.2	0.136003294142104	1.09845332490383
XX-DJ76P10__A.2	0.135987303161017	1.09852660606138
TAPT1	0.366573252685485	0.340942983272264
CNTN4-AS2	0.267157323269676	0.621433180105918
RP11-103H7.2	0.135903350510312	1.09891142896178
RP11-379K17.4	0.30264131030099	0.516818849324862
SEC62	0.18501964891801	0.896399755534923
RP11-556E13.1	0.675439052374461	-0.45498240765144
RP11-446H18.5	0.366165482667775	0.342026478937862
RP11-654A16.3	0.495632463290704	0.0109480097048418
RPS2P6	0.135731447463631	1.09969990785667
LIPM	0.135723451973087	1.09973659793421
RPLP0P2	0.266681591582348	0.622880302206841
RP11-278L15.3	0.184747802239537	0.897418574942417
RP11-278L15.4	0.135647494812925	1.10008522753381
RNU5F-3P	0.135627506086567	1.10017699439069
RP11-793A3.2	0.266613629912729	0.62308714038861
FAM170B	0.07508	1.43896655100443
FAM170B-AS1	0.302189565085292	0.518113430527446
ZDHHC20	0.266577650205284	0.623196653747728
PROKR2	0.266497695299851	0.62344004353237
RP11-157P23.2	0.495040796990497	0.0124311986510924
AC011516.1	0.13551556921896	1.10069106009431
CTD-2533G20.1	0.135495580492602	1.1007828881537
LINC00284	0.421570234387805	0.197878061996893
AL023807.1	0.18451593301378	0.898288304638871
PCNPP3	0.07499	1.43960211823932
CCDC27	0.334783182285191	0.426743223298753
SMIM1	0.184495944287422	0.898363313150482
DNAJC6	0.674311688207851	-0.451850587260592
RP11-473C19.1	0.365353940377627	0.344184044507087
NFXL1	0.184415989381989	0.898663397755777
COX5AP2	0.184403996146174	0.898708417426537
RP11-1033H12.1	0.266181873423389	0.624401794536717
SUDS3P1	0.184392002910359	0.898753438918846
BPIFC	0.65965595404192	-0.411524347496698
MIR942	0.135279702247932	1.10177522327132
LINC00689	0.227131897609748	0.748325586013435
RASSF8	0.446684070184416	0.134043546034513
RP11-16B9.1	0.135211740578314	1.10208784969778
PHACTR4	0.227075929175945	0.74851122269481
ARPP19	0.135163767635054	1.1023085920428
C19ORF54	0.135115794691794	1.10252938811327
ITPKC	0.226959994563066	0.748895837902579
GALNTL5	0.47094238849289	0.0729011522961011
ADAT2	0.184020212600094	0.900150009973046
AL031320.1	0.07478	1.4410873742872
AC139085.1	0.135031842041089	1.10291591062461
HELB	0.183808332100695	0.900946691204094
RP11-115E19.1	0.07469	1.44172488686194
RP1-134E15.3	0.07468	1.44179575777097
SMNDC1	0.07468	1.44179575777097
ACTG2	0.226576211016986	0.750169838126694
CYLD	0.265314362699438	0.627046544882124
LRG_491	0.265314362699438	0.627046544882124
NPHP3-AS1	0.515497259545616	-0.0388556438655791
C9ORF89	0.18372437944999	0.90126251556683
C2ORF70	0.183692397487817	0.901382853258253
RP5-1103G7.4	0.07462	1.44222113538043
LTBP2	0.493313771033137	0.0167606752814051
CTD-3145H4.1	0.183640426799285	0.90157842985162
METTL3	0.392846434610879	0.2719078577066
IQSEC1	0.724407434207107	-0.595985173424583
RNU6-574P	0.07452	1.44293067853607
AC011073.1	0.07452	1.44293067853607
ABTB2	0.776661962653064	-0.760968177598312
EFHD2	0.134668047221367	1.10459274894058
MYF6	0.183380573356627	0.902556830586407
RNU6-230P	0.134588092315934	1.10496170135747
AP003025.2	0.363518975297932	0.349068411669487
RP1-60O19.2	0.18329262296065	0.902888177355288
VAMP5	0.264646739239069	0.62908489551191
TTF2	0.300006796166962	0.524380966327548
AC119674.1	0.07437	1.44399635732949
ACE	0.554982989593869	-0.138261159569944
RP11-659O3.1	0.534974274509177	-0.0877801045533211
ACAD11	0.299814904393922	0.524932941204785
AC012513.6	0.134396200542894	1.10584780142668
TRIB3	0.225780659707925	0.752814621103264
NLN	0.609480253137231	-0.277964651645635
ZNF266	0.0743	1.44449423579514
GBP2	0.134324241128004	1.10618031289727
PTGES3P1	0.07429	1.44456539052621
MATN1	0.134304252401645	1.10627269890234
MATN1-AS1	0.134304252401645	1.10627269890234
PCBP2	0.134212304260397	1.10669779619603
RP11-793H13.8	0.07421	1.4451348918563
LINC00290	0.468443797698098	0.079182334625802
SMAP2	0.391315298171831	0.275892549773697
DGCR14	0.263979115778701	0.631125863268735
GSC2	0.182748929603703	0.904938707666091
IL5RA	0.468219923962885	0.079745277415107
FAM163A	0.513126596599518	-0.0329094375450632
FOXR1	0.134000423760999	1.10767813041262
KRTAP5-AS1	0.182569031066478	0.905618030187284
CAB39L	0.53375895994659	-0.0847224091316237
TGFBR1	0.225045074577938	0.755264742469836
FAM19A4	0.608292922791546	-0.274872553404252
POC5	0.263559352525176	0.632410453355373
RP11-164N3.2	0.36195585689671	0.353235742988183
OR5M9	0.13383651620486	1.10843723307446
CEP57	0.182277195661647	0.906720932078185
LRG_526	0.182277195661647	0.906720932078185
CCND3	0.552948137250591	-0.133113364963085
TJP1	0.683502504587413	-0.477515633940758
RP11-159L20.2	0.511671417320631	-0.0292600793051891
RP11-829H16.1	0.07381	1.4479894540682
RP11-203B7.2	0.0738	1.4480609694197
IPCEF1	0.791981322534091	-0.813315216624384
PRR4	0.669126612590499	-0.437502760118023
TAS2R14	0.571413722660419	-0.179974541615092
CHRNA10	0.181749493285787	0.908718025935443
NUP98	0.466372965647375	0.0843905364129636
HSPE1P18	0.133336798045902	1.11075552232244
RP11-599B13.6	0.133320807064815	1.11082980617391
ZXDC	0.360864472437545	0.356149051051134
RP11-752D24.3	0.22406562698638	0.758534188548136
AC090505.4	0.133256843140469	1.11112700289567
AC090505.5	0.07369	1.44884812755313
AC090505.6	0.489200091148592	0.0270746643171708
FBXO40	0.297668115183037	0.531119127350361
NKX6-3	0.07369	1.44884812755313
MYL10	0.262439983849109	0.635841143450322
ITGA11	0.623128555494701	-0.313707914638784
ZCCHC10	0.181533615041117	0.909536064186134
CCL24	0.07366	1.44906296291989
MIR4486	0.133156899508677	1.11159156934679
ROBO4	0.07363	1.44927786518787
RP11-315I20.3	0.07361	1.44942117055935
AC004854.5	0.133132913037047	1.11170310099838
EPT1	0.360296792608969	0.357665592430253
PLEKHG1	0.822735976909023	-0.925842097268222
RPP40	0.181305743560632	0.910400209836739
KLRB1	0.181257770617372	0.910582221875224
RP11-6O2.3	0.297012484958483	0.533012438652784
TTC23	0.510108298919409	-0.0253404596343982
GPATCH2L	0.464865815679957	0.0881824933868018
RP11-361H10.3	0.261760367152926	0.637927716868966
MMP21	0.132885052830204	1.11285640546478
AC025750.6	0.07346	1.45049691089089
KCNG3	0.22334603283748	0.760941405979374
WWTR1	0.719326299966819	-0.580841325546823
A3GALT2	0.132801100179499	1.11324737660441
RP11-415J8.3	0.132801100179499	1.11324737660441
LUZPP1	0.132777113707869	1.1133591139044
RP11-168G16.2	0.261528497927169	0.638640242080142
DSPP	0.07342	1.45078405864086
HLA-DOB	0.261480524983909	0.638787701566979
TAP2	0.621709355923259	-0.309973263671743
MAK	0.359377311196485	0.360123710360171
RP11-637O19.3	0.652563953929983	-0.392251910356194
SYCP2L	0.694284423585098	-0.508031642159629
TMEM14B	0.464565984784581	0.0889370109872534
SSPO	0.414702108011082	0.215465745441824
OR4K7P	0.07337	1.45114316163233
AC018643.4	0.180810023146945	0.91228245797076
SEC14L3	0.359161432951815	0.360701148703355
KDM7A	0.222966247036671	0.762213660912529
ZNF549	0.222950256055585	0.762267256603522
ZNF550	0.07333	1.45143057881928
C12ORF36	0.261176696343262	0.639721934477762
AL691523.1	0.07332	1.45150245185348
C1ORF174	0.180694088534067	0.912723127645581
DFFB	0.132561235463199	1.11436537578952
MFAP3	0.568843172450738	-0.173429733701638
RP11-265N7.2	0.07329	1.45171811595698
RP4-592A1.2	0.07327	1.45186192954609
RP11-335E6.2	0.328538704170848	0.443951833304885
RP11-335E6.4	0.222778353008903	0.762843548643371
GLI3	0.834941093223422	-0.973876600107478
GOLT1A	0.132457294086135	1.11485027492011
XIRP2	0.761298627574048	-0.710486104425326
CYP11A1	0.180442230581952	0.913681055834928
CTD-2021J15.1	0.386929771608813	0.287330144681764
AC007563.5	0.820565201226508	-0.917521183708464
RP11-46A10.4	0.132317373001627	1.1155034379892
RECQL	0.41371466492898	0.217999719652713
FAM13A	0.858951551325053	-1.07562076370563
SNORA70	0.548934400997837	-0.122969565788159
TMX1	0.180210361356195	0.914563699818791
RP11-291J9.1	0.07304	1.45351794844072
RP11-291J9.2	0.07304	1.45351794844072
RP11-586L23.1	0.295505334991065	0.537372015009255
MDM1	0.386478026393114	0.288510423492994
EFTUD2	0.327843096493578	0.44587686722211
RP11-2L4.1	0.295385402632915	0.537719368901987
RNU2-19P	0.132049524068425	1.11675510798298
RP11-730G20.2	0.132029535342067	1.11684858636008
C2ORF78	0.07296	1.45409489041966
DUSP11	0.132021539851524	1.11688598044363
AC007040.7	0.221946821992396	0.765634779704559
ATP6V1B1	0.327447319711683	0.446972882632519
GBAS	0.221918837775495	0.765728819073344
RNU6-549P	0.131901607493374	1.11744707921855
ZNF609	0.260057327667196	0.643168677415455
LINC00887	0.131885616512287	1.11752191897277
CTD-2135J3.3	0.412643269196173	0.22075071777199
SOX7	0.778796758628134	-0.76813584584432
CHRM3	0.901675455043356	-1.29115743934048
ARHGEF7-AS1	0.13182165258794	1.1178213406018
ACSS2	0.17964667927289	0.91671241531942
RP11-177F11.1	0.131745695427779	1.11817703400135
BATF	0.294661810738743	0.539816449876734
ATP8B3	0.294641822012385	0.539874413956888
ONECUT3	0.221607013644305	0.76677714489502
FERMT1	0.412363427027157	0.221469536464688
RP11-57A19.2	0.07277	1.45546707093236
SBK1	0.221535054229415	0.76701918591365
MROH3P	0.259585593725139	0.644623522675161
ARHGAP44	0.75926377523077	-0.703936291268608
EEF1A1P12	0.131601776597999	1.11885136763627
A1CF	0.411935668283088	0.222568523503217
RAB40B	0.326643772912078	0.449199780503582
OR7G2	0.179370834849145	0.917765458163328
OR7G1	0.221287194022571	0.767853226958627
C5ORF46	0.326515845063384	0.449554516865531
RNF38	0.221195245881323	0.768162765128442
RAB6B	0.484166929851564	0.0396980457661437
RP11-332J15.1	0.356514925581972	0.367789966323367
RBBP8NL	0.221151270683335	0.768310831142534
RP5-908M14.5	0.131457857768219	1.11952621042605
PPP1R7	0.221079311268445	0.768553157324286
AC007228.8	0.1313898960986	1.11984506348267
ZNF71	0.326283975837628	0.45019762077759
CGNL1	0.839042779872152	-0.990531418471047
DDX56	0.179086994934857	0.918850087433192
TMED4	0.179086994934857	0.918850087433192
ANKRD26P3	0.220983365381925	0.768876329122121
SORL1	0.565437093479278	-0.16476898967497
EFHD1	0.293806293250607	0.542298938875179
RP11-703P11.1	0.17897505806725	0.919278125862966
RP11-544L8__B.4	0.258873995066782	0.646820705413365
RP11-138P22.1	0.131233984033005	1.12057698043954
RP11-166D18.1	0.2208034668447	0.76948249279233
H3F3B	0.178803155020568	0.919935798736055
RP11-134O21.1	0.436177995610476	0.160666607283979
CTD-2210P24.1	0.220607577326388	0.77014285939339
PRICKLE2	0.93588815907828	-1.52114409169366
PARVA	0.616892072870901	-0.297328330798466
RP4-781K5.4	0.293218624695672	0.544006137483849
RP4-781K5.5	0.22049164271351	0.770533846848374
RP4-781K5.6	0.258454231813257	0.648118261460301
BEAN1	0.293170651752412	0.54414557059149
PDYN	0.258370279162552	0.648377903595784
TMEM229B	0.482787707732839	0.0431582126987241
SLC40A1	0.17849532863465	0.921114487347811
CTD-2085J24.4	0.0724	1.4581471046335
MYB	0.220211800544493	0.77147809538723
KANK3	0.258122418955709	0.649144721279647
PROSER2	0.383303816647411	0.296815156694319
OR5B12	0.130806225288937	1.122588149732
HMGB1P26	0.130786236562579	1.12268224068094
QKI	0.545028603867419	-0.113110699744422
YBX1P10	0.130770245581492	1.12275752059695
AC094019.4	0.130762250090949	1.12279516294109
GPD1L	0.324940733426348	0.453926864773362
LRG_419	0.324940733426348	0.453926864773362
USP49	0.292690922319812	0.54554048427312
MIR28	0.257942520418484	0.649701521634258
MTUS2-AS2	0.0723	1.45887323869453
RN7SL445P	0.257698657956912	0.650456617208362
MIR548AV	0.257650685013652	0.650605204251639
CTB-108O6.2	0.13057435606318	1.1236802164456
DPYSL3	0.409461063959927	0.228931537641426
AC011513.4	0.13055036959155	1.12379326536656
CEA	0.324472997229563	0.455226921423917
CEACAM6	0.17801559920205	0.922953960303
RP11-243E13.1	0.130530380865192	1.12388748377294
GMNC	0.257554739127132	0.650902421440819
RP1-197B17.3	0.257458793240612	0.651199696140582
AC067956.1	0.735577134496144	-0.629768999473661
RP11-640A1.3	0.13045442370503	1.12424560474104
KATNAL1	0.434506938086919	0.164911200766273
CTC-254B4.1	0.581132241415842	-0.204790874296653
FREM2-AS1	0.177791725466837	0.923813450554164
VWDE	0.354048316749353	0.374413590238839
HIST1H2AB	0.177743752523577	0.923997715835675
HIST1H3B	0.177743752523577	0.923997715835675
HIST1H4B	0.177743752523577	0.923997715835675
ANKRD18A	0.257114987147249	0.652265403489466
RP11-392E22.11	0.130278522913077	1.12507549158085
FAM166B	0.177651804382328	0.924350978680258
KIAA1324L	0.353820445268868	0.375026322368254
OR2T12	0.07202	1.46091051711461
CDS1	0.256947081845839	0.652786134501988
UTS2B	0.408309713321687	0.231895182136215
AC073071.1	0.323533527090721	0.457840475533125
RP11-650K20.3	0.130106619866395	1.125887266679
RP11-321E2.3	0.480496999692174	0.0489062608671168
RP11-321E2.4	0.291375664125433	0.549370334379399
RP11-350G8.3	0.0719	1.46178549554718
RP11-350G8.4	0.0719	1.46178549554718
UBA5	0.130034660451505	1.1262272998969
RP4-612B18.1	0.07189	1.46185846094848
IPMK	0.177327987015323	0.925595997835234
AC010982.2	0.129982689762974	1.12647296045009
BCL6	0.17722404563826	0.925995937892618
RP11-211G3.3	0.129942712310257	1.12666197637614
GPR157	0.177212052402445	0.926042094353616
RFWD2	0.322985835988503	0.459365565101675
RP11-492I21.1	0.07182	1.46236943681577
FBXO32	0.456882318372438	0.108291283461912
RNU6-428P	0.07178	1.4626615945377
NR2C1	0.256227487696939	0.655019847684755
DCPS	0.218516756549306	0.777212322814146
MAP4K3	0.456698422089941	0.10875496551778
RP11-104H15.7	0.256107555338789	0.655392450862723
RP11-104H15.9	0.07176	1.46280772022813
TMEM102	0.07176	1.46280772022813
RP11-548M13.1	0.07172	1.46310006535027
AC104133.1	0.176896230525983	0.927258258678886
CHI3L2	0.407034432580025	0.235180210315319
RP11-467L13.4	0.129646879160154	1.12806194712371
CTD-2260A17.2	0.541518583518895	-0.104260235995538
AC015987.2	0.176788291403648	0.927674224349752
LUZP6	0.176788291403648	0.927674224349752
NFASC	0.743872455934853	-0.655330344015355
RP11-411B10.2	0.07167	1.46346567268796
RP11-579E24.1	0.07166	1.46353881763415
CARS	0.218148963984313	0.778459916808069
RNU1-91P	0.12954293778309	1.12855435393638
LINC00964	0.578385790414206	-0.197765654450893
RP11-1082L8.2	0.290224313487193	0.552729533527297
NUS1	0.218081002314695	0.778690583115176
ATP5A1	0.129482971604015	1.1288385593031
LINC01090	0.798865439891901	-0.837575566390585
CCL1	0.129434998660755	1.12906598926275
CCL13	0.07161	1.46390465987206
ACSS3	0.753750884501141	-0.686340792546998
CTC-558O2.1	0.12939901895331	1.12923660006521
TNPO1	0.129383027972224	1.12931243764032
ASUN	0.176444485310285	0.929000223275031
FGFR1OP2	0.321930431236782	0.462307443544231
HS3ST3B1	0.478502124801612	0.0539132882105639
RP11-124B13.1	0.813956928292443	-0.89257251497191
XRCC5	0.455571057923331	0.111598053017872
RP11-257I14.1	0.721325172602652	-0.586782703448228
MYBBP1A	0.21778117141932	0.779708723646155
CTC-573M9.1	0.455475112036811	0.111840059245499
CTD-2374C24.1	0.642713509580596	-0.365721393355797
RP11-798K3.2	0.40618291283716	0.237375073450492
IL23A	0.07151	1.46463693271156
STAT2	0.07151	1.46463693271156
FCGBP	0.217645248080083	0.780170547014691
INO80C	0.289652635913345	0.554399787011335
RP11-322E11.6	0.289652635913345	0.554399787011335
CTD-2008L17.1	0.611459137046706	-0.283124076592489
AC005513.1	0.129143163255924	1.13045078160932
MINOS1	0.289536701300466	0.554738698307215
MINOS1-NBL1	0.455131305943448	0.112707302120502
LINC00331	0.07144	1.46514999137394
RP11-94B19.2	0.07138	1.46559006310754
RP11-94B19.7	0.07138	1.46559006310754
TRBV6-4	0.129051215114675	1.13088753540514
AC109351.1	0.07135	1.46581020545133
EEF1A1P21	0.07135	1.46581020545133
KIF13A	0.611103337717527	-0.282195870503855
RP11-541G9.2	0.217365405911066	0.781121884208255
CCNK	0.128975257954514	1.13124849479493
VNN1	0.289212883933462	0.55568565040909
RP11-472K22.1	0.350830131805662	0.383080249085155
MYH4	0.17580884381209	0.931456091176136
RP5-943J3.1	0.128819345888919	1.13198987358475
RP11-642P15.1	0.498866639215482	0.00284091800924679
FBF1	0.254508457230122	0.660369227929646
RP11-552F3.12	0.217005608836616	0.782346071850891
KLF13	0.430217357410421	0.1758208169681
TEX35	0.254468479777405	0.660493856647193
ATXN8OS	0.254360540655071	0.660830405442753
MYO1F	0.216841701280478	0.782904146177698
FPR1	0.453652140192931	0.116439438707999
FPR2	0.254152657900944	0.661478784494012
RAB18	0.07102	1.46823647367251
RP11-955H22.1	0.175381085068022	0.9331119492878
AACSP1	0.28832138673788	0.558295271221645
PNPLA1	0.4533603047881	0.117175969126591
PVT1	0.839242667135735	-0.991350082554135
PGGT1B	0.253816847298124	0.662526753941283
DLGAP4	0.453104449090713	0.117821746708867
BNC1	0.128287645767787	1.13452285699435
RP11-382A20.4	0.497427450917682	0.00644846895818325
RCBTB2P1	0.1282716547867	1.1345991497318
RP11-445O3.1	0.128211688607625	1.13488530633239
DOK5	0.608664713101811	-0.275840502202249
NGRN	0.128139729192735	1.13522881696894
RP11-697E2.6	0.174885364654335	0.935034093931174
TTLL13	0.128139729192735	1.13522881696894
CEACAMP4	0.17482539847526	0.935266845685913
HNRNPCP3	0.128051778796759	1.1356488453043
SI	0.253261160705362	0.664262494211953
EMP1	0.348951191527978	0.388153579986484
HSPD1P5	0.128019796834585	1.13580163256547
RP13-539F13.3	0.128019796834585	1.13580163256547
ZNF177	0.174581536013688	0.936213891945972
ZNF559-ZNF177	0.174581536013688	0.936213891945972
SHANK3	0.348603387689343	0.389093778826977
CACUL1	0.376411703799057	0.314918667517846
STK10	0.680776042312136	-0.469869977062349
PDE1B	0.318832178651241	0.470966920973446
RP11-582J16.3	0.07058	1.4714850042589
SORBS3	0.127799920844644	1.13685276353324
RP11-381I15.1	0.318728237274177	0.471258041999906
RP11-99C10.1	0.174373653259562	0.937021873560833
SEMA3A	0.810742741094023	-0.880636644947386
MIR326	0.12771996593921	1.13723530455455
C17ORF53	0.07053	1.47185513930632
BRPF1	0.215374528765776	0.78791050242747
JAKMIP2	0.607585321878461	-0.273031038720112
MAPK4	0.786384479153757	-0.793938832180914
RP11-61F12.1	0.286746275100843	0.562915316202473
CTD-2507G9.1	0.07049	1.47215139259414
LGR5	0.652775834429382	-0.392825551666549
TASP1	0.824534962281273	-0.932786766078765
DCST1	0.07039	1.47289259163553
DCST2	0.215042715908228	0.789045468966417
MFSD6L	0.214958763257523	0.789332790304267
RAB3IL1	0.173957887751308	0.938639674799275
CTC-518P12.6	0.12738415533639	1.1388437972896
CTB-111H14.1	0.830847402065235	-0.95751932743339
RPS17P13	0.07032	1.4734119128184
AC079949.1	0.07032	1.4734119128184
NCR2	0.251893931822452	0.668541714502494
CDCA3	0.173734014016095	0.939511816905089
GNB3	0.214674923343234	0.790304693073227
SMIM2-AS1	0.515517248271975	-0.0389057860581566
RP11-84O12.2	0.07028	1.47370884628012
NOS2	0.251797985935932	0.668842469942506
KIAA1683	0.251758008483216	0.668967802565526
RP11-550C4.6	0.251698042304141	0.669155821205984
AC007040.11	0.401149751540131	0.250372230009834
AC007040.6	0.173582099695772	0.940104034829973
TEX261	0.07023	1.4740801959264
OR5M2P	0.127136295129547	1.14003291073202
RNU6-508P	0.07022	1.47415449025342
RP11-219B17.1	0.63679684657853	-0.349909913567446
KIF17	0.214363099212044	0.791373278528646
RP5-930J4.5	0.127080326695744	1.14030164340154
RP11-284M14.1	0.449910250618651	0.125888101667043
EEA1	0.34665248799677	0.394373946604139
SLC29A3	0.472517500129927	0.0689429882099174
PASK	0.25136223170132	0.670209163155525
TRAF3IP3	0.251282276795887	0.670460068455469
CTB-187L3.1	0.07015	1.47467477852119
CYP4F22	0.17331425076257	0.941149012511169
SLX4IP	0.571529657273298	-0.180269899235283
PPP3R2	0.07014	1.4747491380113
LINC00686	0.07014	1.4747491380113
UBE2CP3	0.285207143171251	0.567441463066261
RNA5SP335	0.213975317920693	0.792703422458923
KIAA1462	0.534114759275768	-0.0856175064223053
MOV10L1	0.425328114943172	0.188281189968428
GMEB1	0.07003	1.47556763113523
RP1-136B1.1	0.173030410848282	0.942257499672995
BARX2	0.5883481716312	-0.223297906203648
GMPS	0.172998428886108	0.942382472217978
CCNJL	0.34590890737624	0.396389359159486
DDX18	0.250734585693669	0.672179906335518
RP1-37M3.8	0.126656565696947	1.14233901156924
CDC14B	0.213663493789503	0.793774040897457
RPL11	0.06995	1.47616352033852
LAMTOR5-AS1	0.345737004329558	0.396855516797439
SLC16A4	0.345737004329558	0.396855516797439
RP11-120M18.2	0.424856381001115	0.189484934164508
AIFM1P1	0.06992	1.47638711398327
RNASE8	0.172790546131982	0.943195152802553
RPS11	0.126540631084069	1.1428972314661
SNORD35A	0.0699	1.47653621742887
CYP2C18	0.172758564169808	0.943320235879742
DNA2	0.250454743524652	0.673059423358937
VIPR2	0.373261480524984	0.323227493017807
ACER2	0.315873847150207	0.479268407357476
RP11-363E7.4	0.17259465661367	0.943961518441917
RP11-331H2.3	0.06981	1.47720758950352
PTPRK	0.690006836144414	-0.495869724622913
LHPP	0.619890381824651	-0.305192904270926
RPS10P18	0.172518699453508	0.94425882983269
AC007216.2	0.06979	1.47735687375276
RP11-166B2.1	0.213171771121088	0.795464175102367
TNFRSF17	0.06979	1.47735687375276
UBL5P4	0.06979	1.47735687375276
BEND4	0.213123798177828	0.795629187888851
RP5-1043L13.1	0.905125509212804	-1.31132205076183
RP1-249H1.2	0.250046973506942	0.67434193827533
RP1-249H1.3	0.06977	1.47750619093333
NPM1P51	0.126276779896139	1.14416899237767
RP11-3N2.13	0.172382776114272	0.944791069169454
ZNF727	0.172382776114272	0.944791069169454
CTD-2277K2.1	0.470502636513007	0.0740064248064609
ZNF83	0.344753558992728	0.399524034387789
C12ORF55	0.814472637432488	-0.894499447711968
STC1	0.172202877577047	0.945495915392579
TGM6	0.447303720701524	0.132476459623741
LUM	0.06966	1.47832802487284
ERCC6L2	0.398263379453988	0.257844707826882
AC006994.1	0.0696	1.47877671909849
RP3-467K16.4	0.172006988058735	0.946263949219143
ANLN	0.37140652671893	0.328130421193371
CACNA2D4	0.601840561923075	-0.25811406607641
LRTM2	0.212292267161321	0.798492861033182
AC093732.1	0.125689111341204	1.14700822236691
RP11-551L14.4	0.248899620613974	0.677956552687716
SPN	0.06946	1.47982483168969
RP11-594N15.3	0.06946	1.47982483168969
C6ORF141	0.125617151926314	1.14735651899818
AC009313.1	0.248803674727454	0.678259221154934
GRK7	0.282496671877061	0.575440613080109
