gene	p
RP11-515O17.2	0.094827206044481
SMPDL3A	0.161096738155787
ALDH1B1	0.217660850519631
IGFBPL1	0.268668509018213
FAM120B	0.386074321245351
CEP170B	0.118364962001499
RP3-406P24.3	0.118350262388099
RP3-406P24.4	0.0947206338473298
C6ORF100	0.118276764321098
AC105316.1	0.0683201281806288
BTN3A1	0.140201237707448
AL078585.1	0.199176086668921
TRHR	0.160692498787282
RP11-613C6.2	0.068242955210278
SLC35B1	0.068242955210278
MYH14	0.357950285907481
AC007256.5	0.0682025312734275
STRADB	0.160578576783431
TRAK2	0.180140087315704
GADD45B	0.0944633906128269
HHIP	0.216885445912772
ZNF804B	0.756493554219524
RP11-576D8.4	0.198727748460215
NDUFA6-AS1	0.117835775919093
OLA1P1	0.0680922841729262
BTG1	0.117740228431992
C12ORF79	0.423003425009922
RP11-796E2.4	0.216525305384468
NCEH1	0.313888194740478
MIR3617	0.03809
WFDC10B	0.0680187861059254
WFDC13	0.03809
HEPHL1	0.216415058283967
HIVEP2	0.470354554675212
C1ORF132	0.179519028649546
RP11-328D5.1	0.0679526378456247
SCN11A	0.233771626806215
RP11-541E12.1	0.0940481265342722
FGF9	0.216010818915462
GALNT13	0.726870158314836
AMER2-AS1	0.15969292507607
LINC01053	0.15969292507607
LINC01076	0.139183289479487
CCDC154	0.0938974554969204
CLCN7	0.15964882623587
LA16C-390E6.4	0.0938974554969204
LA16C-390E6.5	0.0677835922915228
RP11-513G11.3	0.117295565126637
RP11-513G11.4	0.266474591718238
PFDN4	0.21576460039101
AC007563.5	0.639234738126387
C1ORF21	0.433928912669597
RP1-159M24.1	0.138992194505285
AC104837.1	0.0937578091696188
AC004840.9	0.0937467844595687
H3F3B	0.138885622308133
MIR4738	0.117115494862485
UNK	0.159351159064517
KLHL10	0.067636596157521
RN7SL871P	0.067636596157521
RP11-493P1.2	0.03784
AC016739.1	0.0935667141954166
LINC00471	0.116924399888283
RNU2-22P	0.116924399888283
CTHRC1	0.0675189992503197
RNU6-1011P	0.03782
RP11-1C8.6	0.03782
AC097499.1	0.197195313763248
AC114491.1	0.116865601434682
RP1-90G24.10	0.296777844742683
SLC5A4	0.214996545590851
CTD-2142D14.1	0.178332034867483
SSTR1	0.116792103367681
RP11-438N16.2	0.138463008422879
RP11-249M12.2	0.11669655588058
RP5-1024N4.2	0.0933645945111644
FDPSP1	0.0673830278263682
CTB-43E15.2	0.196794749298093
LINC01146	0.265158976318923
CDH6	0.394633171147599
RP11-152K4.2	0.550956209851681
LST3	0.28074424142645
SLCO1B3	0.28074424142645
SLCO1B7	0.28074424142645
RP11-414B7.1	0.03765
RP11-531H8.1	0.19651913154684
RP11-71E19.1	0.248526363756633
RP11-71E19.2	0.214368137117994
RP11-349K16.1	0.177747725234826
NHSL1	0.530406150318247
EEF1A1P38	0.137996295697423
LINC00877	0.549780240779667
RP11-1018N14.1	0.0671147598818151
RP11-1018N14.2	0.0671147598818151
RP11-1018N14.3	0.03754
RP11-1018N14.4	0.03754
MIR4679-2	0.09297872965941
COLCA1	0.137856649370122
COLCA2	0.158204589219304
MXD3	0.116193094121625
RAB24	0.0929456555292596
OR10T2	0.137805200723221
ATXN8OS	0.177446383160123
IGHV1OR15-9	0.03746
PTEN	0.137636155169119
RP11-380G5.2	0.03746
TF	0.17722221405577
PIP5K1B	0.67103735171765
AL121588.1	0.03744
SBK3	0.137522233165268
APOL3	0.213537608960884
ASB9P1	0.0668869158741126
CTD-2313J17.5	0.0668869158741126
FAM174B	0.49828749503888
FGFBP1	0.0926773875847066
FREM2-AS1	0.0925891899043055
AC008747.1	0.0925634655808553
MIR378D1	0.157554131326346
FXYD2	0.195343162474827
FXYD6	0.247247497390819
FXYD6-FXYD2	0.279186082406033
RP11-728F11.3	0.115678607652619
RP11-728F11.4	0.157513707389496
C4ORF45	0.195254964794426
FAM188B2	0.195214540857575
RP11-166N6.3	0.309375413426627
RP11-373I8.1	0.115597759778918
CTD-2154H6.1	0.0667105205133105
GBP6	0.195181466727425
GYPC	0.230284143527025
RNU6-675P	0.115546311132017
RN7SKP217	0.0666517220597098
RP5-859M6.1	0.03728
AC016251.1	0.03728
AC011524.3	0.03726
LINC00906	0.03726
AC011357.1	0.115450763644916
AC003090.1	0.35179114789281
L3MBTL3	0.365377265577915
GCOM1	0.404448837995561
MYZAP	0.3377493421923
POLR2M	0.517834305957753
TAF3	0.452703993884961
QSOX1	0.278465801349425
RIPK1	0.19475517793882
RP1-40E16.12	0.115289067897514
AC092594.1	0.592390745123403
AC007327.5	0.03719
AC007327.6	0.03719
RP11-1L12.3	0.463677255288186
AC002117.1	0.0921224771788502
HEXIM2	0.0921224771788502
PLIN2	0.27810198591777
RN7SL158P	0.115138396860163
RN7SL254P	0.0664165282453072
AC003985.1	0.136544708874157
RP1-29G21.1	0.115090623116612
LINC00202-2	0.115075923503212
RP13-16H11.2	0.115075923503212
MGST2	0.364502638580605
LINC00484	0.0919644563347984
RP11-305L7.3	0.0919644563347984
RP11-305L7.6	0.136423437063605
RP11-4B14.3	0.091927707301298
SOX2-OT	0.736090490820091
AVP	0.0663099560481559
LRG_715	0.0663099560481559
OXT	0.0919166825912479
GRM1	0.427615428714225
RNA5SP222	0.0918909582677976
F11	0.211828778903115
PTPRB	0.564263034882183
RP11-588H23.3	0.261822164077085
FAM181A-AS1	0.211736906319364
PPP2R2A	0.228880330447309
RP11-44L9.1	0.1754472357377
RP11-44L9.2	0.156289964573932
CHURC1	0.19384012700466
CHURC1-FNTB	0.307438739361155
FNTB	0.307438739361155
GPX2	0.156256890443781
RAB15	0.211586235282012
HAUS6	0.277109762013259
RRAGA	0.114693733554807
SCARNA8	0.136077996148701
FCGR3A	0.037
LRG_60	0.037
RP11-25K21.6	0.114679033941407
RPS23P10	0.0661519352041041
SMOX	0.335779593996678
RP11-712B9.2	0.321458495641565
RP11-712B9.4	0.175134868952946
RP11-712B9.5	0.193535110026606
GLDN	0.306924252892149
CTA-363E6.6	0.0915491922562437
TMC5	0.276720222258155
CD44	0.461226094753708
RP1-68D18.2	0.135806053300798
RP1-68D18.4	0.135806053300798
UBE2U	0.291732202443076
RP11-29B2.5	0.135703156006997
INPP5D	0.460792456158403
ABL1	0.348862249922827
AC097495.2	0.114289494186303
AC097495.3	0.114289494186303
ARHGAP25	0.449242234929221
NMNAT1P4	0.0659167413897015
MRPS21P1	0.114245395346102
RP11-403A21.3	0.135534110452895
COL4A3BP	0.135475311999294
AC022173.2	0.135423863352394
AP000857.3	0.174418262799688
LINC00634	0.135331990768643
CTA-254O6.1	0.11402857604845
AC094019.4	0.0911523026944392
RP11-367G18.1	0.15527569124932
C1ORF64	0.113977127401549
RP11-5P18.5	0.091137603081039
TSHB	0.0911265783709888
ASPHD1	0.113947728174749
KCTD13	0.0911082038542387
SEZ6L2	0.113947728174749
RP11-707F2.1	0.03678
RP11-1102P16.1	0.320043657851798
AC016768.1	0.374700495376972
AC012531.23	0.0910420555939379
HOXC12	0.113866880301048
HOXC13	0.155147069632069
HOXC13-AS	0.174194093695336
RP11-433P17.1	0.0656705228652487
ZNF75A	0.0910310308838878
STARD13	0.703608020109071
WDR87	0.113793382234047
RP3-521E19.3	0.03668
CHRM2	0.447933969336606
LRG_405	0.436365373590675
GHRH	0.0655602757647474
FRMD3	0.715408134766056
RP11-871F6.3	0.226965705801937
AC093611.2	0.154775904393714
KAT7	0.134766055652736
CTC-501O10.1	0.17371268135648
RP11-505C13.1	0.17366490761293
RN7SKP3	0.0653949051139955
PPP2R3A	0.274746799159182
LINC00928	0.154548060386012
RP11-429B14.1	0.243058107571771
RP11-429B14.4	0.0906267915153831
RP11-757H14.2	0.0653250819503447
ATP10B	0.446982169368946
CTC-348L5.1	0.0905385938349822
CD22	0.209296770494936
FFAR1	0.173411339281777
FFAR3	0.113271545958341
DPY19L3	0.191576386541034
TSEN15P2	0.03643
RP11-16L9.2	0.0651854356230431
EIF5B	0.0903879227976304
TXNDC9	0.0903879227976304
RP11-731J8.1	0.0903585235708301
LHFP	0.594661835393729
AL391056.1	0.112992253303738
RP11-492E3.2	0.112992253303738
OR13C3	0.173007099913272
OR13C4	0.154040923723706
ARL2BPP5	0.0650568140057917
AC005255.5	0.133979626335827
OR7A10	0.17281967984242
CTD-3162L10.4	0.0649906657454908
ZFP82	0.0649906657454908
EML6	0.707687162827618
KBTBD12	0.273478957503418
BCAT1	0.468109188728336
RP11-662I13.2	0.153757956165753
AC090505.6	0.288384365491188
AC106706.1	0.0900204324626263
RP11-642P15.1	0.345315968190037
RP11-143A22.1	0.03626
RP11-380D15.3	0.03624
STK32B	0.745840009407753
AVEN	0.38422951976363
DPPA2	0.112459392317982
AC010729.1	0.153294918343648
AC107057.2	0.19034161901542
AC108025.2	0.172172896852813
SOX11	0.133476164576872
CTC-510F12.2	0.133380617089771
DOCK6	0.302352673124697
KANK2	0.207731261667818
RN7SL696P	0.03615
CCL18	0.11228667186053
KRT20	0.11227197224713
PELO	0.133277719795969
CTC-436K13.1	0.133200546825618
CTC-436K13.5	0.133200546825618
KIAA1211	0.45521762777639
RP11-139K4.2	0.0645533522468359
GCK	0.240658395684194
MYL7	0.133101324435167
DDC	0.315979214746652
FIGNL1	0.0644945537932352
RP11-543F8.3	0.133016801658116
CTC-512J12.6	0.171548163283306
ZNF112	0.152732658131091
GFI1	0.0644651545664349
LRG_63	0.0644651545664349
FBXW10	0.0644541298563848
TVP23B	0.0644541298563848
LINC00593	0.15267018477414
ACTG2	0.20703303003131
RPL21P43	0.0643659321759837
RN7SL801P	0.132752208616913
CERK	0.255957018330418
DCLK1	0.692179070690441
RP11-209M4.1	0.0892413529524173
TNR	0.679180937541343
TNR-IT1	0.111698687324523
SLC27A6	0.672514662864367
LMX1A	0.48595451939614
RP11-38C18.2	0.132539064222611
RP11-38C18.3	0.152218171662085
INCENP	0.152155698305135
CD82	0.23950815093563
RP11-58K22.4	0.111525966867071
CD247	0.418365696982169
LRG_36	0.418365696982169
AC007387.2	0.089035558364815
SMOC1	0.525889694101045
TRDMT1	0.132336944538359
PPFIA4	0.255163239206809
RP11-646E18.4	0.132281820988108
RP11-296L22.7	0.0889730850078643
RP11-111I12.1	0.206048155933499
SMU1	0.1885923650208
SUPT3H	0.525114289494186
C14ORF166	0.170405268341443
NID2	0.393269782004733
RP11-463J10.4	0.111217274985668
EFEMP1	0.238916491496274
GPR139	0.327779329403637
IQUB	0.151578738479178
IPO7	0.131918005556454
RPS21P4	0.111077628658366
TAPT1-AS1	0.222397800937835
SCAND3	0.0886974672566112
VIPR1	0.23856737567802
VIPR1-AS1	0.170103926266739
LRG_390	0.0638698202237281
PLN	0.0638698202237281
NAB1	0.131793058842552
RP5-837O21.2	0.0638110217701274
AC023590.1	0.428640726748887
GDF3	0.131653412515251
FBLN5	0.379771862000029
LRG_364	0.379771862000029
GS1-57L11.1	0.312984168516368
RP11-134O21.1	0.312984168516368
GFRAL	0.298652045451205
GAS2L2	0.0883373267283071
RASL10B	0.110629290449661
LSM5	0.03563
SLC25A5P5	0.0636015522791751
GS1-179L18.1	0.221501124520425
RP4-620E11.5	0.11051169354246
MECOM	0.790104220259007
RP11-907D1.1	0.187140778197533
CHD5	0.20436872510253
AC019129.2	0.03555
RP11-559M23.1	0.03555
REV1	0.150586514574667
CDCA3	0.110372047215158
GNB3	0.150564465154566
USP5	0.0881168325273045
AC097662.2	0.282974907759926
FABP7	0.0880911082038542
AE000662.92	0.169045554101927
AE000662.93	0.169045554101927
DAD1	0.169045554101927
TRAC	0.131017654235694
S100Z	0.186894559673081
LINC00994	0.18686516044628
PRICKLE2	0.797876640844346
RP11-129B22.1	0.252690029252231
ARHGEF28	0.624689470666921
NFAM1	0.204034308897676
Z83851.1	0.110265475018007
OR10G6	0.130933131458643
CTB-167G5.5	0.0633663584647723
CTB-167G5.6	0.0633663584647723
RP11-763K15.1	0.186743888635729
ST8SIA2	0.311312087492099
PTN	0.377482397212953
MGMT	0.480776580575931
RP11-109A6.3	0.0879073630363522
HAR1A	0.110070705140455
HAR1B	0.13071631216099
RP11-114G22.1	0.789027473577445
RPS27P22	0.186427846947625
SESN1	0.14998750532861
ZYG11AP1	0.0631862882006203
ZNF568	0.22013038557086
RP11-120J1.1	0.296436078731129
RIF1	0.16840244601567
MCFD2	0.149902982551559
RP11-15I20.1	0.109883285069603
AL118525.1	0.0877089182554499
MKI67	0.31051830836849
AL031590.1	0.109846536036102
RP11-27M24.1	0.109828161519352
AC108059.2	0.03531
AC108059.4	0.0876684943185995
UGGT1	0.186126504872922
AC092667.2	0.0630797160034691
AC007403.3	0.186030957385821
RPS28P8	0.130334122212586
RAB31	0.510344852930368
RP11-1028N23.4	0.350795249084949
RP11-262I2.2	0.0875288479912978
LYST	0.281365300092608
KRT6C	0.03526
RNU6-1131P	0.0874847491510973
ANKRD55	0.38856958062003
RP11-365H8.2	0.0874737244410472
NYNRIN	0.109526819444649
IRAK2	0.219413779417601
NCALD	0.735223213629482
PROSER1	0.062888621029267
TRIT1	0.129922533037381
FABP9	0.087278954563495
RP11-157I4.4	0.202454100457158
SCAMP2	0.149068779491099
ULK3	0.129760837289979
FAM83D	0.0871760572696938
AP2M1	0.109174028723045
DVL3	0.148954857487248
C19ORF70	0.03513
RPL36	0.03513
CTD-2369P2.2	0.0871282835261432
DNMT1	0.185035058577959
MIR4322	0.109144629496244
S1PR2	0.109144629496244
RNU6-403P	0.129573417219127
RP11-191N8.2	0.167233826750356
RP11-79H23.3	0.148800511546546
PLCB1-IT1	0.129507268958826
FAM134C	0.109030707492393
TUBG1	0.109030707492393
AC011899.9	0.129470519925326
HTR5A	0.0870143615222919
SVOPL	0.322112628437872
CHI3L2	0.294065766070352
CHIAP1	0.0869371885519411
RP11-277I20.2	0.03504
RP11-277I20.3	0.03504
RP11-258J10.1	0.249599435534845
PDE1A	0.506537653059725
C2	0.233782651516265
CFB	0.360735862646812
LRG_136	0.201270781578444
LRG_26	0.18424127945435
MIR1236	0.249312793073542
NELFE	0.249312793073542
SKIV2L	0.307552661365006
FSHR	0.515901306795631
LYAR	0.0867093445442385
ZBTB49	0.0867093445442385
NAGS	0.0623778094636112
TMEM101	0.108571344573638
CETP	0.166414323303297
RP11-109P6.2	0.03491
RP11-420A21.1	0.108420673536286
ZFAND3	0.432021637830925
RP11-693J15.4	0.278414352702524
RP11-693J15.5	0.200752620206089
CTB-140J7.2	0.0864962001499361
CORO2B	0.359780387775801
MYL4	0.108281027208984
MCCC2	0.147712740154934
LPHN3	0.795080039394964
RPL17P19	0.086404327566185
LINC00693	0.560422760881389
RP11-888D10.4	0.108170780108483
ST3GAL6-AS1	0.0862867306589836
DCAF13P3	0.03478
RP11-536I6.1	0.128287201046613
ATP9A	0.396099457584266
TREM2	0.0620066442252569
RP11-218C23.1	0.03472
C9ORF171	0.541923297417278
ACO1	0.262682091460995
RP11-430L17.1	0.03471
FBXL17	0.677828573108527
ASB3	0.407484308162695
ERLEC1	0.147146805039027
GPR75-ASB3	0.651685310676329
LPAR3	0.332542004145291
RNF180	0.358251627982184
OR6M1	0.0618780226080055
KIN	0.231845977450793
RNU2-47P	0.0859412897440798
LRG_330	0.165087683193932
SCN4B	0.165087683193932
GPR78	0.215849123168061
SUMO2P6	0.107612194799277
ACMSD	0.0617934998309545
RP11-298D21.3	0.215724176454159
LINC01072	0.127713916124006
HNRNPLL	0.146713166443723
ARHGAP42	0.607244704464273
RP11-94H6.1	0.107417424921725
ARHGAP21	0.199043790148319
LINC-ROR	0.182135559834776
RGS9	0.231206544267886
CTD-2336H13.1	0.127482397212953
MIR4719	0.107329227241324
RP11-489E7.1	0.0345
C2ORF72	0.127441973276103
PSMD1	0.182006938217525
RP11-223I10.1	0.0856215731526261
AUTS2	0.844992576695233
CTA-256D12.11	0.164448250011025
THOC5	0.181911390730424
DMBX1	0.0855590997956753
RP11-100F15.1	0.0615472813065017
RP11-100F15.2	0.181812168339973
AC004895.1	0.0854819268253245
AC004895.4	0.0854819268253245
OR5M5P	0.107079333813521
CTD-2154I11.2	0.107064634200121
SPATA9	0.18162107336577
RN7SL580P	0.0854010789516235
ZNF397	0.0614186596892502
ZSCAN30	0.106958062002969
AC067742.1	0.0853202310779226
CTD-3135A9.3	0.0853092063678725
TSNARE1	0.438426994370048
RP11-1080G15.1	0.589274427082568
CENPM	0.106851489805818
OR2H2	0.126883387966896
RPL13AP	0.126883387966896
SNORD32B	0.126883387966896
RP11-77H9.8	0.0852026341707213
USP7	0.197897220303106
MSX1	0.0612826882652986
RP11-6O2.4	0.126740066736245
KCNA1	0.180996339796263
RP11-235G24.1	0.163584647723765
ATP2C2	0.437651589763189
HTR3E	0.106619970894765
HTR3E-AS1	0.106619970894765
RP5-828K20.1	0.03429
RP5-828K20.2	0.03429
ENO1P4	0.0850776874568199
TMEM237	0.163474400623264
SLCO3A1	0.720262682091461
AC092684.1	0.546057563686075
PDZRN3	0.545980390715724
RP11-443O13.3	0.03425
SLC26A8	0.273982419262373
CTD-2007H13.3	0.126394625821341
HSPG2	0.273930970615473
RP11-335O4.1	0.145155007423305
RP11-595B24.1	0.163099560481559
AC104655.3	0.106241455849711
C8ORF82	0.03417
LRRC14	0.03417
LRRC24	0.03417
SIGLEC16	0.0609298975436946
TDRD3	0.244123829543283
EHHADH	0.196746975554543
PARP16	0.125986711549486
PTCSC3	0.106002587131958
RNU6-733P	0.084563200987814
RP11-286E11.1	0.196633053550692
SGMS2	0.179937967631451
CTC-327F10.4	0.0608159755398433
CTC-327F10.5	0.0845521762777639
SCGB3A2	0.105984212615208
AC027288.1	0.03406
RP1-78O14.1	0.179868144467801
AC008836.1	0.144570697790648
ZSWIM6	0.243598318364227
TRAM1L1	0.0844639785973629
OR8D4	0.196357435799438
USP42	0.125674344764733
CTB-60E11.4	0.0843610813035617
PLEKHG2	0.0843610813035617
RP11-705O24.1	0.352827470637522
TMOD2	0.105712269767305
ZNF331	0.179456555292596
RP11-896J10.3	0.125497949403931
SFTA3	0.125497949403931
TNS3	0.524912169809934
RN7SL509P	0.0841185376824589
KLHL29	0.657396110482294
CIB4	0.211755280836114
CEP350	0.143931264607741
RP5-1112F19.2	0.285749459789208
SIGLEC15	0.105344779432301
ABL2	0.14381734260389
EIF4A1P11	0.03383
HEG1	0.299328227667612
RNA5SP137	0.105311705302151
WDR11-AS1	0.351478781108057
CTB-152G17.4	0.03382
CTB-152G17.5	0.03382
CLASP1	0.242179805671111
AC073236.3	0.0839458172250069
KLHL8	0.226965705801937
PTGES3P5	0.0338
FKBP15	0.312528480500963
AC026366.1	0.0603198635875877
RP11-13G14.4	0.241951961663408
PARK7	0.105116935424598
PRUNE2	0.675153243469697
OR1S2	0.105087536197798
RP11-508M8.1	0.161258433903188
RPL3P13	0.0602390157138867
ADAM23	0.363073101177439
HIST1H2AB	0.104958914580547
DYSF	0.575015802084405
GPR65	0.104907465933646
RP11-300J18.2	0.0836738743771038
EMID1	0.241389701450852
RP11-517B11.2	0.0836408002469535
RP11-517B11.4	0.0836408002469535
RP11-517B11.6	0.0601397933234356
RP11-55K13.1	0.12459024827647
LRG_413	0.194564082964618
RAF1	0.194564082964618
LBH	0.284441194196593
RP1-105O18.1	0.104789869026445
AL118509.1	0.060088344676535
ZCCHC2	0.255732849226065
PCDHGA1	0.409332784547766
PCDHGA10	0.311157741551397
PCDHGA11	0.269951050287377
PCDHGA12	0.269951050287377
PCDHGA2	0.397885460612386
PCDHGA3	0.397885460612386
PCDHGA4	0.362124976113128
PCDHGA5	0.362124976113128
PCDHGA6	0.349725852210087
PCDHGA7	0.349725852210087
PCDHGA8	0.337106234106043
PCDHGA9	0.324262446897647
PCDHGB1	0.386213967572653
PCDHGB2	0.362124976113128
PCDHGB3	0.362124976113128
PCDHGB4	0.337106234106043
PCDHGB6	0.311157741551397
PCDHGB7	0.297725969806994
DLD	0.124340354848667
RP11-301A5.2	0.0834460303694012
SLC39A8	0.373939790383513
OR10J3	0.124174984197916
RP11-339F13.2	0.0833063840420997
RNA5SP203	0.0832953593320496
RP11-421M1.8	0.0598825500889326
RP11-637O19.3	0.39733422510988
SYCP2L	0.419942230519337
TMEM14B	0.240570198003793
FAM185A	0.0598752002822326
FBXL13	0.269521086595423
AP002954.4	0.124097811227565
RNU6-376P	0.124097811227565
DMTN	0.124002263740464
NDUFA9	0.17722956386247
RP11-234B24.2	0.0598090520219319
RP11-234B24.6	0.20968631025004
ESR2	0.482062796748446
DERA	0.177141366182069
ITLN2	0.104245983330638
RP11-544M22.1	0.104245983330638
RP11-17E2.2	0.471795116788428
PHTF2	0.142332681650473
ASCL4	0.104132061326787
SCTR	0.159828896500022
RP11-178L8.3	0.0596400064678299
LRG_511	0.268517837980861
NF2	0.268517837980861
SKAP2	0.384299342927281
PCNXL2	0.632362668861809
LIMK2	0.208980728806832
PIGX	0.335029913713269
RP11-700H6.4	0.0828176218965441
ACAT1	0.123465727851357
NPAT	0.0595334342706787
MIR4715	0.03338
CKS1BP7	0.0595077099472284
RPS8P6	0.0827477987328933
ATP4B	0.0827367740228432
GRK1	0.03336
AC007956.1	0.0594709609137279
AREL1	0.123333431330756
BIRC6	0.223963309764953
FBXO47	0.0594489114936277
ACSM2B	0.03334
FYN	0.41755354334181
ZNF423	0.699811844948478
SYTL1	0.082630201825692
TMEM222	0.0594048126534272
RP11-885L14.1	0.103635949374531
RP11-131K5.1	0.176112393244058
AC100791.2	0.0825861029854915
RP11-353N14.2	0.103591850534331
COL19A1	0.609526819444649
RPL37P15	0.141509503300063
RP11-504A18.1	0.10348527833718
WSCD1	0.663801467021417
KRT124P	0.141303708712461
KRT82	0.158858722015611
RP3-416H24.4	0.223448823295947
CTD-2008L17.1	0.427710976201326
CTD-2008L17.2	0.601335459877405
RP11-125B21.2	0.763953608020109
ADGB	0.469200635023299
RP5-1028L10.1	0.082369283687839
RP5-1028L10.2	0.103338282203178
MYCT1	0.0823619338811389
MFGE8	0.158700701171559
GPR161	0.175605256581752
EMR3	0.191910802745888
AC008045.1	0.0591549192256243
AC022816.2	0.252583457055079
LINC00276	0.680805244822061
RP11-165M1.2	0.122602125564098
RP11-165M1.3	0.103132487615576
AC073091.2	0.03315
RP11-335E8.1	0.03315
ALOXE3	0.175366387863999
C3ORF33	0.175351688250599
RP11-674E16.1	0.140917843860706
MIR4458HG	0.103029590321775
ADCY9	0.516276146937336
RPL5P34	0.102996516191624
CCDC67	0.266334945390936
KB-1440D3.13	0.0820642667097855
PPIL2	0.207282923459113
RNU6-624P	0.0820532419997354
SPHKAP	0.345198371282835
LINC00411	0.140671625336254
ARHGAP11B	0.082020167869585
ARVCF	0.332608152405592
NCKAP1	0.174980523012245
RP11-30J20.1	0.634670508165635
HSPB1	0.0588866512810713
LRG_248	0.0588866512810713
RN7SL212P	0.03305
RP11-809N8.5	0.03305
CTD-2161F6.2	0.140421731908451
PTHLH	0.206808860926958
RP11-993B23.3	0.206808860926958
VPS26B	0.157741551397198
AKR1B10P2	0.10262167604992
RP11-317B17.3	0.033
ARID5B	0.403169971629746
RP11-1008C21.1	0.140131414543798
RP11-173B14.5	0.139966043893046
UCHL3	0.121727498566788
LY86-AS1	0.62632847756104
RP11-170L3.2	0.03291
ZNF267	0.0586036837231181
GSTCD	0.121602551852886
INTS12	0.236152964177042
RP11-45L9.1	0.102283584941716
LHX6	0.264706963206868
RP11-7G12.2	0.0814726072704288
PLCB2	0.15699922092049
PLCB2-AS1	0.0813697099766276
MTMR7	0.512998133149098
CTA-929C8.6	0.156936747563539
CTA-929C8.7	0.156936747563539
CTA-929C8.8	0.278157109468021
AC093716.1	0.03285
RP11-263F14.3	0.0813035617163269
PEBP1	0.121297534874833
APCDD1L	0.205526319657793
RP11-307P5.1	0.60350732775728
AC073257.1	0.139359684840289
AC073257.2	0.121187287774332
PCP4L1	0.189621337958812
RP11-692C24.3	0.101879345573211
AF213884.1	0.139234738126387
RP11-499E18.1	0.205188228549589
MED13L	0.329712328565759
C7ORF71	0.0811014420320746
UBE2H	0.220270031898161
TAF8	0.235028443751929
AP2A1	0.156370812447633
FUZ	0.0810242690617237
ST6GAL1	0.389036293345485
ASPA	0.219935615693307
ZNF524	0.0581149215775625
ZNF865	0.101500830528157
RP11-57K17.1	0.03267
DEFA4	0.17279028061562
DEFA6	0.156076820179629
GS1-24F4.3	0.156076820179629
MICU3	0.388510782166429
RP11-468H14.2	0.204556145173382
RPS3P1	0.0580781725440621
AL353671.1	0.0580561231239618
AL353671.2	0.0580561231239618
AL353671.3	0.0580561231239618
NDUFB6	0.101412632847756
TOPORS	0.0808037748607212
TOPORS-AS1	0.101412632847756
AC016543.1	0.101397933234356
RN7SL747P	0.080792750150671
CXCR2	0.080785400343971
SAMD4A	0.537237795645975
CTC-359M8.1	0.188709961928001
CTC-359M8.3	0.0580156991871114
MMD2	0.155867350688677
MTHFD1	0.204291552132179
RP5-1033H2.1	0.101291361037205
CYB5D2	0.120397183554072
ZZEF1	0.234095018301019
RP11-495O10.1	0.120342060003822
ARHGEF7	0.420397918534743
HSPD1P14	0.138316012288877
ADPRH	0.120239162710021
NDUFC2	0.0578834026665098
NDUFC2-KCTD14	0.219013214952447
THRSP	0.0578834026665098
AC093415.2	0.289123021064546
AC078889.1	0.0805061076893677
IRAK3	0.138183715768275
RBMS1P1	0.0805061076893677
RP11-335I12.2	0.0578393038263094
GRIN2B	0.825111349571506
RP11-4N23.1	0.203593320495671
RN7SL204P	0.0804289347190169
CARD10	0.155176468858869
HPCA	0.0803848358788164
TMEM54	0.0803848358788164
SOX6	0.559731879051581
POLR1E	0.218362757059489
RP11-405L18.2	0.119875347278367
RP11-405L18.4	0.171695159417307
RP11-173P15.7	0.100791574181599
SPPL3	0.301400873157036
AC003958.2	0.119838598244866
KRT31	0.0803039880051155
LRRC20	0.288259418777286
DYNC1I2P1	0.137790501109821
COL16A1	0.171562862896706
RP11-1016B18.1	0.119698951917565
ZNF236	0.287869879022182
CTD-2568P8.1	0.0575710358817563
LINC00534	0.338374075761807
IRGC	0.0575195872348557
AC091729.7	0.0575048876214556
AC091729.8	0.0575048876214556
C7ORF50	0.217697599553132
GPER1	0.0800504196739625
SLC5A9	0.137386261741316
TM2D3	0.0574681385879552
RP11-64D22.2	0.119401284746211
LINC00973	0.100379985006394
C5ORF66	0.645008011289303
CTC-276P9.2	0.154445163092211
CTC-276P9.3	0.119368210616061
RP11-38H17.1	0.217488130062179
RP11-76N22.2	0.287197371709124
RPL36AP10	0.0799401725734613
CTH	0.137191491863764
OR2AE1	0.0573689161975041
TRIM4	0.100244013582443
TAOK1	0.246145026385806
RPL7L1P1	0.100170515515442
SNORD38	0.154158520630907
CACNA1I	0.361136427111967
SS18	0.136978347469462
HECTD4	0.154018874303606
RP11-388E23.2	0.0797160034691088
PDE8A	0.273302562142616
AC010096.1	0.13685707565891
ATP6V1B2	0.118952946537506
RNU6-892P	0.10001249467139
LTBP1	0.785477516941304
RP1-263J7.2	0.118750826853254
ACP6	0.201494950682797
CRYGEP	0.118688353496303
RP11-309H21.4	0.0570859486395507
LAMA1	0.530358376574696
RIOK3P1	0.03206
PAAF1	0.136360963706655
AC108463.1	0.153390465830749
MIR4435-1HG	0.285646562495406
MFAP3	0.32371856120184
RPN2	0.056931602698849
AC002485.1	0.11841273574505
KRT32	0.0995090329124344
KRT43P	0.0995090329124344
RNU2-32P	0.0792639903570536
CTD-3032H12.3	0.118375986711549
MKL1	0.298431551250202
CDK6	0.272064119713652
RNU6-290P	0.0993620367784327
RP11-1105O14.1	0.215522056769907
SLCO1C1	0.244197327610284
METAP1	0.16930279733643
KCNU1	0.135817078010848
AC007395.4	0.0992040159343809
CLEC4F	0.135795028590748
CTD-2384B11.2	0.200271207867233
F2R	0.184895412250658
AC105227.1	0.03184
