gene	p	score
CTC-525D6.2	0.161988638407938	0.986317618314503
RP11-655G22.2	0.109382308378075	1.22981973383709
FOXC1	0.109378310632803	1.22984108082117
AC004540.5	0.450729788399343	0.12381775087871
HCRTR2	0.375648134452169	0.316930591642237
AC137932.1	0.136586964951767	1.09578258850025
ANKRD11	0.375508213367661	0.317299407718478
RP11-46C24.5	0.136586964951767	1.09578258850025
CTD-2235C13.2	0.0789034984268873	1.41248570499288
HMGCR	0.0789034984268873	1.41248570499288
B4GALT7	0.04253	1.72205254738196
RP11-1277A3.1	0.04253	1.72205254738196
RP11-1277A3.2	0.0788835097005289	1.41262158346024
FKBP5	0.269336094442734	0.614822136031854
RP11-135A1.2	0.13649901455579	1.09618452796227
LRG_207	0.583938658596552	-0.211979941855136
SGCG	0.583938658596552	-0.211979941855136
RP4-764D2.1	0.136351097980739	1.09686091672423
ACP5	0.136323113763837	1.09698893862522
ZNF627	0.269076241000076	0.615609193680121
CPOX	0.375088450114136	0.318406115183259
RP11-761I4.3	0.185107599313987	0.896070336653587
TMC3	0.136291131801664	1.09713527138807
VRTN	0.185079615097085	0.896175141203284
RP11-659P15.1	0.0786876201822172	1.41395457486876
AC068134.10	0.10891457218129	1.23232114437454
ECEL1P3	0.10891457218129	1.23232114437454
MCF2L	0.550561483323406	-0.12708005994748
RN7SL751P	0.04239	1.72360043479131
ROBO1	0.825454443693757	-0.936353691172897
AC105227.1	0.04238	1.72371115631749
GPR39	0.593393326164043	-0.236282651864613
OLFM4	0.305959438876474	0.507336292770197
RP11-51O6.1	0.0785317081166222	1.41501732565185
NUGGC	0.30573556514126	0.507974637069705
RNA5SP161	0.135911346000856	1.09887477215052
PCOLCE2	0.374049036343502	0.321148216154628
TRPC1	0.160969213363663	0.990482319736041
HIGD1AP9	0.04232	1.72437592964932
PRPF40B	0.04232	1.72437592964932
ZRANB1	0.184475955561064	0.898438326716874
DSE	0.373885128787364	0.321580844358534
RP1-93H18.1	0.206751392214791	0.817745043567752
LRG_271	0.04228	1.7248195355871
MIR4534	0.04228	1.7248195355871
SOX10	0.04228	1.7248195355871
RP11-181B18.1	0.10857876157847	1.23412179507441
DLD	0.160737344137906	0.991431985508002
IKZF1	0.286694304412311	0.563067958644068
KNG1	0.373289464741886	0.323153586186391
RP11-573D15.8	0.389084556310241	0.281705792387315
ADRA1B	0.206399590630884	0.818977621979767
BUB1B	0.184028208090637	0.900119957717185
EML6	0.732127080326696	-0.619258863752613
KIAA2018	0.04215	1.72626360395763
CTC-535M15.2	0.790146357454396	-0.806929181738018
GCC2	0.135307686464834	1.10164652603663
ST13P3	0.0781319335894556	1.41774965570275
DYNC1LI2	0.04211	1.7267086577475
RP11-63M22.2	0.04211	1.7267086577475
RP11-805I24.1	0.135187754106684	1.10219821415691
AL391417.1	0.0780679696651089	1.41818781188727
CTD-2072I24.1	0.108115023126956	1.23661500590908
LINC00879	0.285726850056568	0.565911858100439
RP11-72M17.1	0.28568287485858	0.566041234897231
AC104978.1	0.04207	1.72715405381459
METTL15	0.135079814984349	1.10269502044568
REEP1	0.30384063388249	0.513386098638882
HMGB1P26	0.135031842041089	1.10291591062461
LINC00494	0.107975102042448	1.23736877914401
CILP	0.134983869097829	1.10313685463064
AC110611.1	0.107919133608645	1.23767048537564
FN1	0.303324924742445	0.514861437751053
RP11-380O24.1	0.303288945035	0.514964410181888
SRGAP3	0.82910838287206	-0.950647722674324
LINC00445	0.134799972815332	1.10398430596963
WDR31	0.134783981834245	1.10405803486478
C20ORF96	0.205204264794656	0.823174918816603
DEFB132	0.107775214778865	1.23844681918286
RP5-1103G7.10	0.183064751480165	0.903747128218232
C22ORF39	0.183000787555819	0.903988357105892
HIRA	0.183000787555819	0.903988357105892
MRPL40	0.159601984480753	0.996095041306825
IRX6	0.04192	1.72882734799708
RP11-26L20.4	0.0777841297508205	1.42013542258683
RASGRF1	0.485182357150567	0.0371508666173435
C4ORF19	0.458761258650121	0.103554978688115
RP11-36B15.1	0.107699257618703	1.2388568520063
CTB-178M22.1	0.445084972075749	0.138089170902667
RN7SKP155	0.134488148684142	1.10542310350468
AC006277.2	0.134472157703055	1.10549694968974
ZNF57	0.107551341043651	1.23965593527485
ABCA13	0.754122674811406	-0.687520716782214
IQSEC3	0.458089637444481	0.105247683433723
RP11-598F7.3	0.107459392902403	1.24015306193674
EIF3LP3	0.0418	1.73016947708826
ZNF33A	0.159162232500869	0.997906984126447
RP11-1085N6.5	0.385670481848238	0.290621305423604
RP11-430C1.1	0.337029915127868	0.420582697851371
SDCBP2	0.283815927816711	0.571542653699555
SDCBP2-AS1	0.385442610367753	0.291217184251919
EPHA6	0.677385954321763	-0.460401453820575
PPFIBP2	0.544009178823144	-0.110539352426473
GALNTL5	0.319447831423077	0.469243405809148
CRTAP	0.134100367392791	1.1072155760261
LRG_4	0.134100367392791	1.1072155760261
RP11-627J17.1	0.0774563146385439	1.42239150016063
SUSD5	0.319395860734546	0.469388843422996
AC008074.3	0.319303912593297	0.469646180450904
LGALSL	0.182161261048769	0.907159377398471
RP11-167N24.4	0.158790442190604	0.999441459226604
RP11-167N24.5	0.107179550733386	1.24166794523284
RP11-167N24.6	0.107179550733386	1.24166794523284
CTD-2215E18.1	0.352900963856385	0.377500183941977
CTD-2215E18.2	0.133972439544097	1.10780768811742
RIOK2	0.204072902882774	0.827161013475725
RNU1-73P	0.204072902882774	0.827161013475725
RP11-155G15.2	0.319080038858084	0.470272870284225
RP11-507J18.2	0.0773723619878388	1.42297044201568
EPB41L4A	0.605962237298164	-0.268810483656378
RP11-526F3.1	0.224989106144135	0.755451350304262
NECAP1P1	0.0773443777709372	1.42316352866014
USP14	0.203932981798266	0.827654906569378
DPPA5	0.0416	1.73241330914918
RP11-153N17.1	0.107059618375236	1.24231805403121
RP11-794M8.1	0.107039629648878	1.24242645655553
KITLG	0.203841033657017	0.82797957484239
IREB2	0.158534586493218	1.00049881051139
RP11-159N11.4	0.106991656705618	1.24268668219938
TTC12	0.30103421670178	0.521428311362313
RNU6-566P	0.133756561299427	1.10880775893632
CTA-992D9.7	0.181713513578342	0.908854323406791
DTNA	0.574991704678561	-0.189097257839106
RP11-115P21.1	0.13369259737508	1.10910428926625
RP11-159L20.2	0.335482787707733	0.424823184214309
HPS4	0.300786356494937	0.522140208093606
MMP21	0.0771804702147989	1.42429553170972
EVC	0.564057871360553	-0.161265547358638
WDFY3	0.2244014375892	0.757412323722038
RP11-523O18.1	0.203465245601481	0.829307388322416
LMO7	0.594784541518584	-0.239870156765243
RP11-29G8.3	0.541810418923727	-0.104995773864778
MBP	0.690154752719466	-0.496289044621999
AC103996.1	0.04145	1.73410192520904
RP11-76E17.4	0.133480716875682	1.11008724328227
HOPX	0.13345273265878	1.11021714759853
AC002398.5	0.133436741677694	1.11029138704878
RP1-232L24.4	0.181285754834273	0.910476044520509
RP11-893F2.9	0.106667839338613	1.24444541071652
TMEM92	0.133368780008075	1.11060697300431
AC007009.2	0.158018877353173	1.00263344093969
CTB-99A3.1	0.157990893136271	1.00274940429595
RNA5SP196	0.0414	1.73466589759435
AL357515.1	0.0414	1.73466589759435
GTF3C6	0.0769765852059439	1.42570618517119
RPF2	0.157950915683554	1.00291508962877
SLC6A1-AS1	0.263163575743281	0.63362259484451
RP11-469N6.1	0.263067629856761	0.633916587513955
RP11-416K24.2	0.223617879515953	0.760031495160215
OR5F1	0.04132	1.73556940267145
CTA-984G1.5	0.133024973914712	1.11220516465295
EMID1	0.281441267125341	0.578565285182672
EWSR1	0.0768166753950772	1.42681456851514
RHBDD3	0.157643089297636	1.00419179004391
AC094019.4	0.106368008443238	1.24607730218096
GPD1L	0.262831762885732	0.634639552538329
LRG_419	0.262831762885732	0.634639552538329
CEP128	0.711118928924087	-0.556656501229056
AGPAT4	0.551624883565669	-0.129767681777221
HCRTR1	0.04129	1.73590858263435
PEF1	0.0767687024518172	1.42714742555273
PRMT7	0.18063012460972	0.912966331628279
RNU4-30P	0.0767407182349155	1.42734166520097
KERA	0.157463190760411	1.00493867203428
GPCPD1	0.243246808799837	0.695896550717981
RP5-1022P6.3	0.0767127340180138	1.42753595871637
RP5-1022P6.5	0.132849073122759	1.11302394369183
AC011073.1	0.106216094122915	1.24690539524017
RP1-140K8.1	0.106192107651285	1.24703622495918
RP11-838N2.5	0.202289908491611	0.833469810946772
FAM19A1	0.854390123970081	-1.05544959209217
TMEM238	0.0766367768578522	1.4280635986591
RP11-307O13.1	0.04121	1.73681404018877
SETD3	0.132673172330805	1.11384346958179
RP5-943J3.1	0.132665176840262	1.11388073853503
SLC8A1-AS1	0.797354292179211	-0.832208236396283
PPP3CA	0.5164167409581	-0.0411622878862079
STON1-GTF2A1L	0.621157667075769	-0.308522652901453
TCEB2P3	0.157131377902863	1.00631772694747
PER3	0.261996234123954	0.63720323888059
RP3-467L1.6	0.106004213623516	1.24806179707546
VAMP3	0.157111389176504	1.00640086366746
GS1-179L18.1	0.24265514249963	0.697787200224761
RNU2-29P	0.0764888602828006	1.42909225053276
RP11-678B3.3	0.04113	1.73772092391946
RP11-69I8.2	0.156919497403464	1.00719933038179
KIAA1549L	0.315689950867711	0.479785531783917
RP11-57B24.1	0.105752355671401	1.24943856265105
ARAP1	0.365158050859315	0.344705075948914
MIR4692	0.0763449414530205	1.43009455450018
STARD10	0.179770609376312	0.916239639929057
RP11-341G5.1	0.735633102929947	-0.629940071513192
HABP2	0.438772532291787	0.154082020447098
NRAP	0.478550097744872	0.0537928633757781
RNU6-1233P	0.132201438388749	1.11604499098446
MYO5B	0.770761290632084	-0.741356324630701
RP11-1036F1.1	0.0762609888023155	1.43067989590976
FAM134B	0.503072267241276	-0.00770110805521409
LRG_363	0.503072267241276	-0.00770110805521409
LYZL1	0.201262487956792	0.83712025538208
ATP13A2	0.179438796518763	0.917505918372857
MFAP2	0.105524484190916	1.25068625162156
RP1-37C10.3	0.156447763461408	1.00916496276386
RP11-177C12.4	0.105488504483471	1.2508834331938
RSBN1L-AS1	0.131933589455547	1.11729741848352
NOL4	0.5698785884761	-0.176065069057608
RP11-153K16.1	0.314630548370719	0.482767123636874
CTA-929C8.8	0.348007723643865	0.390704804275434
AC091042.1	0.131801663861582	1.11791493041553
C15ORF41	0.537081086267345	-0.093082742412648
MRPS23	0.131753690918322	1.11813958592897
RP11-60A24.3	0.279030626726526	0.585723627732107
HSPB3	0.105240644276628	1.25224311870684
PJA2	0.200622848713326	0.839398549722853
ABCC3	0.200578873515337	0.839555342508658
ANKRD40	0.131589783362184	1.1189075850737
RP11-294J22.6	0.131589783362184	1.1189075850737
AC006372.4	0.131573792381097	1.11898254715813
LINC01095	0.04072	1.74239128409233
RP11-203B7.1	0.200530900572077	0.839726412726889
SMPD4P1	0.313966922655622	0.484637024700972
C15ORF53	0.105132705154293	1.25283596405087
APBB2	0.720221794907672	-0.58350051540361
AC132217.4	0.04068	1.74284896874791
IGF2	0.131425875806045	1.11967624474324
IGF2-AS	0.131425875806045	1.11967624474324
INS-IGF2	0.131425875806045	1.11967624474324
MIR483	0.04068	1.74284896874791
TRA2A	0.155724171567236	1.0121876434808
RP11-77B22.2	0.155704182840878	1.01227127422486
KCNT1	0.296061021583827	0.535763453590273
PSMB8	0.259629568923127	0.644487843873356
PSMB9	0.346708456430573	0.39422231379158
TAP1	0.330225752675491	0.439289881008779
TAP2	0.567891709076081	-0.17100913610177
TAPSAR1	0.295953082461492	0.536075799370858
CTC-512J12.7	0.104824878768375	1.25452909436061
NDUFA3P1	0.0756733202473805	1.43479108009122
CCT6P3	0.04059	1.74388009616232
RP11-460N20.3	0.04059	1.74388009616232
ZBTB2	0.104720937391311	1.25510161361661
COPB2	0.0755893675966754	1.43538037514505
RNU6-736P	0.04058	1.74399478039161
AZIN1	0.259381708716284	0.645252734075868
BMPR1A	0.29568523352829	0.536851105695215
LRG_298	0.240276484062989	0.705413463033251
CNOT7	0.155188473700833	1.01443140041185
RP11-242F4.2	0.0755054149459705	1.43597016908356
SRSF4	0.0754894239648838	1.43608256743597
TUBB4BP4	0.104541038854086	1.25609348567224
EFCAB3	0.130806225288937	1.122588149732
RP11-10L7.1	0.277507485778021	0.59026205939197
AC026320.1	0.104509056891913	1.25626994790011
C11ORF63	0.27733558273134	0.590775033438829
WNT2B	0.154968597710891	1.01535382511059
CMTM4	0.1306703019497	1.12322816429963
RP11-18H21.2	0.104401117769578	1.25686579692423
RPIA	0.219943951611291	0.772382520843164
C2ORF47	0.13059834253481	1.12356718188352
AC099757.1	0.04043	1.74571780292366
CTB-43E15.1	0.199183660415526	0.844540716579427
PCDH17	0.294901675455043	0.539121022290467
PARVA	0.434846746435011	0.164047827520736
RP11-51B23.3	0.177551860750537	0.924735090916079
RP11-388G22.1	0.36128423569107	0.355028191548553
ITPR2	0.86676314558589	-1.11121989700022
RP11-666F17.1	0.376663561751172	0.314255328442129
OR5D16	0.0751416201262488	1.43853173341266
OR5L2	0.154544836712094	1.01713403046358
RP11-499F3.2	0.258306315238206	0.648575755516499
PLXDC1	0.345033401161745	0.398764411301711
SLC26A6	0.104017334223498	1.25898799396842
TMEM89	0.0750536697302722	1.43915243147929
MMP10	0.130174581536014	1.12556624368277
WTAPP1	0.344777545464358	0.399458914809757
AC090505.1	0.17710411328011	0.926457591317037
CTC-359M8.1	0.219144402556958	0.77508606521166
AL161452.1	0.04024	1.74790776530856
LCN1	0.0750016990417405	1.43951946838119
C1ORF173	0.219044458925166	0.775424406535727
RP4-612J11.1	0.177000171903047	0.926857850725569
RPL7L1P1	0.130006676234604	1.12635957020972
SNORD38	0.198432084304452	0.847234964073543
FAM210CP	0.103857424412631	1.2598739183997
AC004528.1	0.0749217441363071	1.44008451950037
AC004528.4	0.0749217441363071	1.44008451950037
GRIN3B	0.103845431176816	1.25994040260256
TMEM259	0.103845431176816	1.25994040260256
RALGAPA1	0.275820437273378	0.595303114327488
RNU6-264P	0.0748897621741338	1.44031066874318
SCARNA8	0.154061109534223	1.01917009974729
CDH1	0.218660675379086	0.776724463078532
FTLP14	0.129798793480477	1.12734276724145
LRG_301	0.218660675379086	0.776724463078532
RP11-354M1.2	0.153933181685529	1.01970927118781
AC018359.1	0.604055312803579	-0.263857955558872
EMP1	0.238233636229167	0.711995968548396
AC026740.1	0.0401	1.74952680229778
CEP72	0.153785265110478	1.0203330579317
CTD-2589H19.6	0.0401	1.74952680229778
TPPP	0.0747498410896255	1.44130093886178
ACSF3	0.1764564785461	0.92895394000529
ZNF683	0.153725298931403	1.02058605758258
RP11-1022B3.1	0.129602903962165	1.12827023969681
OSBPL10-AS1	0.153641346280698	1.0209403668819
AC096558.1	0.471610011953258	0.0712233174396926
ELMO1	0.855221654986588	-1.0590946197079
CTD-3195I5.3	0.153565389120536	1.02126104291059
ITGAE	0.292790865951603	0.545249789796125
AC017116.11	0.0746059222598454	1.44232097911121
PGAM2	0.0746059222598454	1.44232097911121
POLM	0.0746059222598454	1.44232097911121
LRRK1	0.292678929083997	0.545575370707995
OXNAD1	0.23764196992896	0.713908210717457
RP11-415F23.4	0.17609668147165	0.93034330490521
PDE6C	0.256527318592314	0.654088737288493
AP000908.1	0.12930307306679	1.12969172298113
ZBTB16	0.655582251610092	-0.400435886542295
CLEC3A	0.237550021787712	0.714205617818093
RP11-281J9.2	0.217889110541654	0.779342099992384
TMCO5B	0.256395392998349	0.654498355953418
RP11-26P13.2	0.103233776150251	1.2633385094587
RCHY1	0.0744660011753371	1.44331412573957
CTA-357J21.1	0.103169812225905	1.26369471035393
RP11-317J10.4	0.129119176784294	1.13056469659112
PLCB4	0.551716831706917	-0.130000113887807
EFHB	0.256059582395529	0.655541517611998
INSR	0.529553331920797	-0.074147102310764
AC011523.2	0.23709028108147	0.715693602170065
KLK1	0.153029691254133	1.02352564176682
KLK15	0.197040868949912	0.85223848973666
OTOL1	0.0743180846002854	1.4443655738775
CTB-35F21.1	0.175509012916715	0.93261647137614
RNU6-236P	0.10298991368868	1.26469738599022
DMXL2	0.291599537860647	0.548717877226164
RP11-370I10.2	0.152845794971636	1.0243042526073
C12ORF39	0.152825806245278	1.02438892164065
GOLT1B	0.255631823651461	0.656871340929806
AC016712.2	0.10291795427379	1.26509881247207
SYCP2L	0.481788271414922	0.0456659005883021
LRRC41	0.102873979075801	1.2653442290471
UQCRH	0.03979	1.75312822320132
RNU2-43P	0.128719402257127	1.13246544383514
RP11-107I14.2	0.128719402257127	1.13246544383514
RP4-575N6.4	0.102790026425096	1.26581296334416
SLC22A23	0.590442990153553	-0.228684658364707
RP11-154H17.1	0.35682275196789	0.366964492531985
TREML2	0.196341263527371	0.854762708101993
TREML3P	0.236262747810235	0.718375975993893
KIAA0825	0.570498238993208	-0.177642784135942
FCER1G	0.128507521757729	1.13347450075801
ITGA3	0.152442022699198	1.02601599350918
MYH13	0.386773859543218	0.287737452230633
RP11-401O9.3	0.236090844763553	0.718933832410268
RP11-159H10.1	0.1026061301426	1.26684068766301
RP11-159H10.3	0.152362067793764	1.02635530882897
CTD-2555O16.1	0.128423569107024	1.1338746351626
RP11-712C19.1	0.102594136906785	1.26690775965106
TEX21P	0.152342079067406	1.02644015612456
OR10T2	0.152326088086319	1.02650803928178
KIAA1279	0.073902319092032	1.44732958032411
TFCP2	0.195901511547487	0.856352150761015
GALR1	0.216162084584294	0.785220719892446
FGGY	0.617379797794044	-0.298606370156486
GPR124	0.272362387613386	0.60568375226157
FRA10AC1	0.195637660359557	0.857306855581483
PUS7	0.215838267217289	0.786325982353568
LINC01060	0.607529353444657	-0.272885421779188
RP11-383H13.1	0.764976553223982	-0.722402755054257
TRPA1	0.355315602000472	0.371008495628341
ERV3-1	0.0395	1.75651800401191
ZNF117	0.0395	1.75651800401191
LINC00526	0.102046445804566	1.26997680752456
RP11-835E18.4	0.12776793888247	1.13700575997549
RP11-835E18.5	0.102046445804566	1.26997680752456
AC007956.1	0.0735665084892121	1.44973290169928
AC090427.1	0.151530536777258	1.02989121831593
ZNF333	0.215390519746863	0.787855830883362
AC087431.1	0.03942	1.75745667717432
AC090044.1	0.427223046201942	0.183448540267557
AMZ1	0.322829923922907	0.459799909972581
GNA12	0.28916091324493	0.555837676768777
MIR885	0.127588040345245	1.13786686132974
SMARCA2	0.75283540083393	-0.683439451083722
RN7SL283P	0.127516080930355	1.13821153821712
ANP32A	0.173710027544465	0.939605303089626
MIR4312	0.0734345828952471	1.45067935864677
HSP90AB1	0.127476103477639	1.13840308381954
MIR4647	0.03935	1.75827928834772
NFKBIE	0.03935	1.75827928834772
SLC35B2	0.0734265874047038	1.45073676145187
LINC00029	0.073362623480357	1.45119615608051
LINC01056	0.12738415533639	1.1388437972896
RP11-305P22.9	0.288745147736676	0.557054350638389
AC007535.1	0.173562110969413	0.940181982788397
SAG	0.17353012900724	0.940306711405154
MRGPRX3	0.151090784797374	1.0317663861008
RP11-113D6.6	0.253025293734334	0.664999852419027
AC002059.10	0.101618687060498	1.27238214710696
GAS2L1	0.073290664065467	1.45171334139006
RASL10A	0.101618687060498	1.27238214710696
RP11-197M22.2	0.127164279346449	1.13989857526593
AK4P1	0.0731987159242188	1.45237475488763
LRG_214	0.234123954089893	0.725332767335756
NF1	0.234123954089893	0.725332767335756
LETM2	0.03919	1.76016402325169
RP11-350N15.4	0.0731467452356871	1.4527488785235
RP11-350N15.6	0.03919	1.76016402325169
CLUAP1	0.0731427474904154	1.45277766568814
NLRC3	0.101426795287458	1.27346357366787
ISG20	0.150762969685098	1.03316660215193
STPG1	0.270623368420211	0.610928770826749
SLC26A9	0.30508793040725	0.509822443231785
ASCC3	0.412007627697978	0.222383628407373
B4GALNT4	0.0730108218964504	1.45372831829399
PCDH1	0.150455143299179	1.03448328581473
AC073071.1	0.193898641166382	0.8636188923906
MIR4763	0.0729148760099304	1.45442052808474
MIRLET7A3	0.0729148760099304	1.45442052808474
MIRLET7B	0.0729148760099304	1.45442052808474
C10ORF10	0.101102977920453	1.27529186554082
RASSF4	0.172718586717092	0.943476610484121
GBA3	0.321214834833154	0.464304403296238
FBP2	0.252021859671145	0.668140801289146
PDE4B	0.671373345433176	-0.443708555473473
GAS7	0.71407726042512	-0.565335658298593
PKMP5	0.0728389188497688	1.45496902215173
ADAMTS9-AS2	0.66313399242827	-0.421031589011323
MTHFD2P7	0.100947065854858	1.27617367652611
RP11-299P2.1	0.150059366517284	1.0361788046686
NOL11	0.100851119968338	1.27671682304393
SNORA38B	0.0727269819821621	1.45577812792519
PGBD1	0.149975413866579	1.03653884328615
PGM1	0.303872615844664	0.513294641561455
SNORD50	0.03886	1.76407115590989
HTR2A	0.336478226280378	0.422093937882987
TET2	0.251238301597899	0.670598084362616
TET2-AS1	0.03883	1.76442768788051
LINC00603	0.100691210157471	1.27762290514092
TMEM87B	0.193091096621505	0.866561723802311
AC112721.1	0.126092883613642	1.14505646670142
AC112721.2	0.126092883613642	1.14505646670142
DISC1	0.725566780335891	-0.599459605548351
TSNAX-DISC1	0.521729744424145	-0.0544953526324386
RP1-18D14.7	0.126036915179839	1.14532674665582
TAL1	0.149647598754303	1.03794599687732
OR52N4	0.100583271035136	1.27823510401036
RP4-740C4.5	0.0725151014827637	1.45731226419499
RP4-740C4.6	0.0725151014827637	1.45731226419499
RP4-740C4.7	0.03878	1.76502240671915
KDM3B	0.192823247688304	0.867539469928195
SLC6A11	0.436901587504647	0.158829539571144
AC010731.2	0.100507313874974	1.27866619796609
ADAM23	0.423433183684402	0.193118240913644
AC017028.1	0.100439352205356	1.27905211513749
SMUG1	0.0723871736340704	1.45824019826583
MIR596	0.100371390535738	1.27943822289484
MIR1827	0.100323417592478	1.27971088442789
ZNF469	0.100307426611391	1.27980179275072
RPL7AP38	0.125673120360117	1.1470856095929
SKAP2	0.422965447487617	0.194312887772726
RAPGEF4	0.582847274137386	-0.209182911827835
MYBPC1	0.436014088054337	0.161082813755663
ZNF397	0.072259245785377	1.45916938967321
ZSCAN30	0.125565181237782	1.14760815315291
AC078851.1	0.12553719702088	1.14774367857046
AC078851.2	0.12553719702088	1.14774367857046
RP11-184D12.1	0.619470618571126	-0.304090738099628
RP11-513N24.1	0.149023950491923	1.04062871058409
RPL35P9	0.171147472825326	0.949640513024908
STXBP1	0.125453244370175	1.14815038136358
RP11-336N8.2	0.072151306663042	1.45995437602802
RP11-336N8.3	0.03855	1.76776618609237
DIAPH1	0.191963732454895	0.870682630710097
RP11-89K11.1	0.0721353156819554	1.46007074684069
TARSL2	0.171003553995547	0.950206949841231
CTD-2270F17.1	0.24973115163048	0.6753360213234
KCNIP1	0.799237230202166	-0.838899800810707
ACER1	0.148768094794536	1.04173148020103
RP11-973H7.1	0.0720393697954353	1.46076938730086
RP11-246A10.1	0.148680144398559	1.04211084996625
OLR1	0.191715872248052	0.871590629422699
TMEM52B	0.170787675750876	0.951057177173
C17ORF64	0.0719834013616321	1.46117725705734
USP32	0.1706997253549	0.951403763251601
PHLPP1	0.507429809587393	-0.0186248475107251
IQGAP2	0.716012169136607	-0.571035377947176
ATP2C2	0.471941824810807	0.0703894983469654
RPL34-AS1	0.170323937299363	0.952885920260211
LINC00511	0.722020780279922	-0.588855160197567
CTC-497E21.5	0.392906400789954	0.271751887501639
LACTBL1	0.124753638947634	1.15154698359992
PAX8	0.300662426391515	0.522496255693445
PAX8-AS1	0.300662426391515	0.522496255693445
PDGFD	0.589227675590967	-0.225558721631451
HIGD1AP13	0.0383	1.77076372809006
LINC01094	0.0716955637020721	1.46327872271
SKA1	0.0994519091232545	1.28468089179304
NDRG3	0.16986019884785	0.954717855651363
SLA2	0.0993559632367345	1.28522999044447
PDLIM1	0.283352189365198	0.572911852884885
RP5-842K16.1	0.0993319767651045	1.28536732567048
TMEM178B	0.680248339936276	-0.468393353613989
RP11-448A19.1	0.03823	1.77160589778586
QPCT	0.210473293062713	0.804780101809004
MINPP1	0.210373349430921	0.805126476038471
LPHN1	0.0992280353880411	1.28596272532038
RP11-473D24.1	0.0992160421522261	1.28603145462033
BHLHA9	0.124301893731935	1.15374729575961
TUSC5	0.190396616308402	0.876435672584298
C3ORF18	0.0714636944763154	1.46497628167953
HEMK1	0.0714636944763154	1.46497628167953
RP11-44N11.2	0.190316661402969	0.876729972700528
RP11-44N11.3	0.190316661402969	0.876729972700528
ZNF233	0.147468827581244	1.0473511455404
ZNF235	0.190228711006992	0.877053790559392
DSC3	0.432016342782671	0.171243015441071
MOB3B	0.558353088857884	-0.146795011488799
SERPINB7	0.265286378482536	0.627131932376924
RP11-292I17.1	0.147352892968366	1.04785420107101
EVA1A	0.404967598274573	0.240509632737226
SNOU109	0.247436445844544	0.682579025110248
RP11-122M14.1	0.19003282148868	0.877775351992788
FABP12P1	0.124034044798733	1.15505454761584
RN7SL234P	0.0989721796906544	1.28743027002802
MESDC2	0.16921256411384	0.957281623222419
ADHFE1	0.169168588915852	0.957455934354093
FDFT1	0.315098284567504	0.481450195119642
RP11-297N6.4	0.169004681359713	0.958105895939771
OR52P1P	0.123750204884445	1.15644200196109
OR56B1	0.123750204884445	1.15644200196109
TRIM22	0.346264706705418	0.395424794699634
RGS7BP	0.314790458181586	0.482316797582447
RP11-26J3.1	0.361104337153845	0.355508505209676
RP11-367B6.2	0.03794	1.77510834110975
RN7SKP26	0.123602288309393	1.1571659246934
CA1	0.168656877521078	0.959486425187025
MTND5P15	0.071047928968062	1.46803079581467
STRA8	0.123466364970157	1.15783168607062
RP11-592H6.3	0.123446376243799	1.15792963544703
LGALS2	0.168452992512223	0.960296551779951
RP11-17E13.2	0.123406398791082	1.15812556753489
RP11-112J1.1	0.123390407809995	1.15820395282003
RP11-342I1.2	0.146489379989686	1.05160947257304
ARNT2	0.52430829012437	-0.0609695999161441
MIR5572	0.070916003374097	1.46900288487336
RP11-379K22.3	0.070916003374097	1.46900288487336
CSTF2T	0.146437409301154	1.05183595757931
PPP1R1A	0.168121179654675	0.961616342309463
AL391056.1	0.12318652280114	1.15920398965997
RP11-492E3.2	0.0983045562302861	1.29127276099072
CPNE4	0.892196801004234	-1.23829580693332
LINC01171	0.0982765720133845	1.29143424015707
TPO	0.454355743360745	0.114663953049057
ME3	0.52346876361732	-0.058861438029036
RP11-317J19.1	0.478418172150907	0.0541240335538542
G3BP2	0.146133580660508	1.05316110496256
FGF14	0.856572892888411	-1.06504798829343
DLGAP3	0.262883733574264	0.634480226678456
RP5-997D16.2	0.146029639283444	1.05361486963286
SMIM12	0.188361763965124	0.883949400765986
CTD-2319I12.1	0.0706921296388837	1.47065567424445
CTD-2319I12.2	0.0980926757308878	1.29249622773112
GNPATP	0.0980726870045294	1.29261174902456
CEP78	0.167705414146421	0.963272423821742
KCNA1	0.167649445712618	0.963495559663273
CTD-2008L17.1	0.414622153105648	0.215670873852507
PAX3	0.35850180498199	0.362466290021528
RAB26	0.0979367636652928	1.29339775170517
RP11-304L19.5	0.070580192771277	1.47148357762086
SNORD60	0.12273077984017	1.16144356840166
TRAF7	0.070580192771277	1.47148357762086
PRKAG2	0.756285455003378	-0.694403674515253
RP11-386G21.1	0.145693828680624	1.05508236345916
DLGAP1-AS5	0.167353612562515	0.964675789817893
CRADD	0.476954997381477	0.0577974181473436
ITGA4	0.226348339536501	0.750926852121725
AC012358.7	0.0704762513942137	1.4722532491788
CLHC1	0.0977848493449694	1.29427717195217
RNF17	0.295585289896498	0.537140481765057
AC107218.3	0.552468407817991	-0.131900258244773
VWC2L	0.342706713413635	0.4050871837599
VWC2L-IT1	0.122382976001535	1.16315664788915
AC092755.4	0.122354991784633	1.16329463028984
BNIP2	0.122354991784633	1.16329463028984
GTF2A2	0.0976329350246461	1.29515759430813
AL359218.1	0.0703603167813354	1.47311275918163
OR4K13	0.0976209417888311	1.29522714410366
RP11-814P5.1	0.371990197528594	0.326586844391609
